Competition,Country,Home Team,Home Score,Away Team,Away Score,Date,URL,Votes,Stats
UEFA U21 Championship,Europe,England,2,Germany,0,2023-06-28,https://www.goal.com/en/match/england-u21-vs-germany-u21/25o9ni9uwp0vgsg87d6bbxyxg,"[['England', 'Draw', 'Germany'], ['713', '588', '269']]","{'Ball possession': ['54%', '46%'], 'Total shots': ['17', '15'], 'Corners': ['4', '1'], 'Fouls': ['5', '6']}"
UEFA U21 Championship,Europe,Israel,1,Czechia,0,2023-06-28,https://www.goal.com/en/match/israel-u21-vs-czechia-u21/25rd2zkhhmn5dv2sk56vkovmc,"[['Israel', 'Draw', 'Czechia'], ['187', '392', '336']]","{'Ball possession': ['55.8%', '44.2%'], 'Total shots': ['17', '7'], 'Corners': ['7', '3'], 'Fouls': ['12', '10']}"
UEFA U21 Championship,Europe,Italy,0,Norway,1,2023-06-28,https://www.goal.com/en/match/italy-u21-vs-norway-u21/c8oauk3p7ym0frxxvxa9qaxhw,"[['Italy', 'Draw', 'Norway'], ['540', '401', '134']]","{'Ball possession': ['56.2%', '43.8%'], 'Total shots': ['16', '12'], 'Corners': ['4', '4'], 'Fouls': ['12', '12']}"
UEFA U21 Championship,Europe,Switzerland,1,France,4,2023-06-28,https://www.goal.com/en/match/switzerland-u21-vs-france-u21/c8lkbnjvhcblsc5mkqltmkfmc,"[['Switzerland', 'Draw', 'France'], ['156', '381', '419']]","{'Ball possession': ['41.6%', '58.4%'], 'Total shots': ['10', '11'], 'Corners': ['4', '4'], 'Fouls': ['9', '10']}"
CONMEBOL Libertadores,South America,Libertad,1,Atl. Mineiro,1,2023-06-28,https://www.goal.com/en/match/libertad-vs-atletico-mineiro/6a9zkh5haqqsm3jqx1d3lho9g,"[['Libertad', 'Draw', 'Atl. Mineiro'], ['172', '258', '278']]","{'Ball possession': ['51.9%', '48.1%'], 'Total shots': ['18', '7'], 'Corners': ['12', '3'], 'Fouls': ['21', '12']}"
CONMEBOL Libertadores,South America,Paranaense,3,Alianza Lima,0,2023-06-28,https://www.goal.com/en/match/athletico-paranaense-vs-alianza-lima/4ebjdodmtg0bbhfsrhwgc6n10,"[['Paranaense', 'Draw', 'Alianza Lima'], ['314', '196', '98']]","{'Ball possession': ['47.6%', '52.4%'], 'Total shots': ['11', '8'], 'Corners': ['4', '4'], 'Fouls': ['13', '9']}"
CONMEBOL Libertadores,South America,Atl. Nacional,0,Patronato,1,2023-06-28,https://www.goal.com/en/match/atletico-nacional-vs-patronato/e0qjigrq80crcbaj4w0tlffo4,"[['Atl. Nacional', 'Draw', 'Patronato'], ['260', '174', '100']]","{'Ball possession': ['61.9%', '38.1%'], 'Total shots': ['18', '8'], 'Corners': ['7', '2'], 'Fouls': ['23', '11']}"
CONMEBOL Libertadores,South America,Fluminense,1,Sp. Cristal,1,2023-06-28,https://www.goal.com/en/match/fluminense-vs-sporting-cristal/a5qddsctsnkqazdhjt4vsdrtg,"[['Fluminense', 'Draw', 'Sp. Cristal'], ['299', '216', '144']]","{'Ball possession': ['60.5%', '39.5%'], 'Total shots': ['14', '9'], 'Corners': ['6', '4'], 'Fouls': ['11', '11']}"
CONMEBOL Libertadores,South America,Olimpia,4,Melgar,1,2023-06-28,https://www.goal.com/en/match/olimpia-vs-melgar/c66kw7kdg3toxkfrw9a7vdxjo,"[['Olimpia', 'Draw', 'Melgar'], ['214', '166', '91']]","{'Ball possession': ['49.5%', '50.5%'], 'Total shots': ['16', '5'], 'Corners': ['3', '4'], 'Fouls': ['10', '5']}"
CONMEBOL Libertadores,South America,River Plate,2,The Strongest,0,2023-06-28,https://www.goal.com/en/match/river-plate-vs-the-strongest/8eghfqlzqseq3wzqulzx7ks2c,"[['River Plate', 'Draw', 'The Strongest'], ['815', '206', '188']]","{'Ball possession': ['69%', '31%'], 'Total shots': ['20', '10'], 'Corners': ['4', '6'], 'Fouls': ['5', '18']}"
