Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Kenya,N/A,Burundi,N/A,2023-03-25
Friendlies,World,Indonesia,3,Burundi,1,2023-03-25
Friendlies,World,Georgia,6,Mongolia,1,2023-03-25
Friendlies,World,Syria,3,Thailand,1,2023-03-25
Friendlies,World,UAE,0,Tajikistan,0,2023-03-25
Friendlies,World,Germany,2,Peru,0,2023-03-25
MLS,USA,Portland,0,Galaxy,0,2023-03-25
Liga MX,Mexico,Mazatlán,1,León,2,2023-03-25
Primera A,Colombia,Águilas D,1,Envigado,0,2023-03-25
Primera A,Colombia,Once Caldas,1,Pereira,1,2023-03-25
Primera División,Uruguay,Def. Sporting,4,Plaza Colonia,0,2023-03-25
Primera División,Uruguay,Danubio,4,Maldonado,0,2023-03-25
Primera División,Uruguay,Liverpool,1,Peñarol,0,2023-03-25
League One,England,Charlton,1,Wycombe,1,2023-03-25
League One,England,Exeter,5,Accrington,0,2023-03-25
League One,England,Fleetwood,2,Lincoln,1,2023-03-25
League One,England,MK Dons,1,Morecambe,0,2023-03-25
League One,England,Peterborough,2,Derby,0,2023-03-25
League One,England,Portsmouth,2,Port Vale,2,2023-03-25
League Two,England,Barrow,2,Wimbledon,1,2023-03-25
League Two,England,Colchester,1,Tranmere,1,2023-03-25
League Two,England,Crawley,2,Rochdale,0,2023-03-25
League Two,England,Doncaster,0,Northampton,2,2023-03-25
League Two,England,Gillingham,1,Carlisle,0,2023-03-25
League Two,England,Grimsby,1,Walsall,1,2023-03-25
League Two,England,Hartlepool,1,L Orient,1,2023-03-25
League Two,England,Mansfield Town,0,Sutton Utd,0,2023-03-25
League Two,England,Stevenage,1,Salford,3,2023-03-25
League Two,England,Swindon,0,Stockport,1,2023-03-25
National League,England,Aldershot,2,Gateshead,3,2023-03-25
National League,England,Altrincham,1,Southend,0,2023-03-25
National League,England,Boreham Wood,0,Eastleigh,0,2023-03-25
National League,England,Chesterfield,2,Halifax,0,2023-03-25
National League,England,Dorking W,3,Maidenhead Utd,1,2023-03-25
National League,England,Maidstone Utd,1,Woking,2,2023-03-25
National League,England,Notts,4,Scunthorpe,0,2023-03-25
National League,England,Oldham,1,Solihull,1,2023-03-25
National League,England,Torquay,1,Dag & Red,2,2023-03-25
National League,England,Wealdstone,0,Barnet,2,2023-03-25
National League,England,Wrexham,3,York,0,2023-03-25
National League,England,Yeovil,0,Bromley,1,2023-03-25
League One,Scotland,Peterhead,0,Alloa Athletic,2,2023-03-25
League One,Scotland,Montrose,1,Dunfermline,3,2023-03-25
League Two,Scotland,Albion,0,Bonnyrigg RA,1,2023-03-25
League Two,Scotland,Annan,0,Stranraer,0,2023-03-25
League Two,Scotland,Stenhousemuir,1,Forfar,1,2023-03-25
League Two,Scotland,Stirling,2,Dumbarton,2,2023-03-25
Club Friendlies,World,Orduspor 1967,1,Giresun,4,2023-03-25
Primera Nacional,Argentina,Agropecuario,0,SM Tucumán,0,2023-03-25
Primera Nacional,Argentina,Flandria,1,Defensores Bel,2,2023-03-25
Primera Nacional,Argentina,Est Caseros,1,Brown Adrogué,1,2023-03-25
Primera Nacional,Argentina,Dep Madryn,3,Gimn Jujuy,1,2023-03-25
Torneo Federal A,Argentina,Argentino MM,2,Peñarol,1,2023-03-25
Torneo Federal A,Argentina,9 de Julio,0,S Resistencia,1,2023-03-25
Prim B Metro,Argentina,Cañuelas,1,Villa SC,1,2023-03-25
Prim B Metro,Argentina,Comunicaciones,2,Colegiales,0,2023-03-25
Prim B Metro,Argentina,Dock Sud,1,Sacachispas,1,2023-03-25
Prim B Metro,Argentina,Talleres,1,Fénix,2,2023-03-25
Prim B Metro,Argentina,Urquiza,1,San Miguel,1,2023-03-25
Queensland NPL,Australia,Eastern Sub,2,Redlands Utd,5,2023-03-25
Queensland NPL,Australia,Knights,1,SC Wanderers,1,2023-03-25
Queensland NPL,Australia,Gold Coast Utd,1,Moreton Bay,0,2023-03-25
Queensland NPL,Australia,Lions,3,Peninsula,1,2023-03-25
