Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Argentina,2,South Africa,2,2023-07-28
FIFA Women's World Cup,World,England,1,Denmark,0,2023-07-28
FIFA Women's World Cup,World,China PR,1,Haiti,0,2023-07-28
First Division A,Belgium,R. Union SG,2,Anderlecht,0,2023-07-28
Liga Profesional Argentina,Argentina,Argentinos,2,Estudiantes,3,2023-07-28
Liga Profesional Argentina,Argentina,Unión,2,Def y Justicia,0,2023-07-28
Superliga,Denmark,Viborg,2,Lyngby,2,2023-07-28
Bundesliga,Austria,LASK,1,Rapid,1,2023-07-28
Premier League,Ukraine,Obolon' Kyiv,0,Kolos,0,2023-07-28
Premier League,Ukraine,Veres Rivne,0,Polissya,2,2023-07-28
2. Bundesliga,Germany,Hamburg,5,Schalke 04,3,2023-07-28
Ekstraklasa,Poland,Ruch,2,ŁKS Łódź,0,2023-07-28
Super League,Malaysia,Kelantan Utd,2,PDRM,2,2023-07-28
Super League,Malaysia,Terengganu,1,Negeri Seem.,1,2023-07-28
Club Friendlies,World,Juventus,2,Milan,2,2023-07-28
Club Friendlies,World,SD Loyal,0,Dortmund,6,2023-07-28
Club Friendlies,World,PSG,2,Cerezo,3,2023-07-28
Club Friendlies,World,Rize,0,Ümraniye,0,2023-07-28
Club Friendlies,World,Samsunspor,4,Bodrumspor,0,2023-07-28
Club Friendlies,World,Dordrecht,4,Alanyaspor,3,2023-07-28
Torneo Federal A,Argentina,Estudiantes SL,2,Las Heras,1,2023-07-28
Queensland NPL,Australia,Moreton Bay,3,Brisbane City,2,2023-07-28
Queensland NPL,Australia,Rochedale,1,Lions,1,2023-07-28
Queensland NPL Women,Australia,Mitchelton,4,Souths Utd NPL,1,2023-07-28
Queensland NPL Women,Australia,Olympic,1,Peninsula,2,2023-07-28
Victoria NPL,Australia,Oakleigh,0,Avondale,0,2023-07-28
Victoria NPL Women,Australia,Preston Lions,2,Bulleen,1,2023-07-28
New South Wales NPL,Australia,Sydney,1,NWS Spirit,0,2023-07-28
2. Liga,Austria,Admira,1,Stripfing,0,2023-07-28
2. Liga,Austria,Bregenz SW,2,First Vienna,0,2023-07-28
2. Liga,Austria,GAK,3,Amstetten,0,2023-07-28
2. Liga,Austria,Lafnitz,3,Kapfenberg,0,2023-07-28
2. Liga,Austria,Leoben,3,Horn,2,2023-07-28
2. Liga,Austria,Liefering,0,Dornbirn,1,2023-07-28
Copa Paulista,Brazil,São Caetano,0,Portuguesa,1,2023-07-28
First League,Bulgaria,Krumovgrad,1,Cherno more,3,2023-07-28
Copa Chile,Chile,Temuco,0,U. Concepción,3,2023-07-28
CSL,China PR,Henan,3,Shenzhen,1,2023-07-28
Copa Colombia,Colombia,Cúcuta,4,Junior,3,2023-07-28
Copa Colombia,Colombia,Cali,2,Santa Fe,1,2023-07-28
Primera División,Costa Rica,San Carlos,3,Grecia,0,2023-07-28
Primera División,Costa Rica,Cartaginés,1,Guanacasteca,0,2023-07-28
HNL,Croatia,Varaždin,2,Slaven,2,2023-07-28
FNL,Czech Republic,Dukla,2,Vyškov,4,2023-07-28
FNL,Czech Republic,Opava,1,Varnsdorf,0,2023-07-28
FNL,Czech Republic,Táborsko,1,Sparta II,0,2023-07-28
1. Division,Denmark,HB Køge,3,Vendsyssel,1,2023-07-28
1. Division,Denmark,Hobro,3,Næstved,2,2023-07-28
1. Division,Denmark,SønderjyskE,1,Fredericia,3,2023-07-28
Meistriliiga,Estonia,Flora,1,Vaprus,1,2023-07-28
Veikkausliiga,Finland,Ilves,0,VPS,2,2023-07-28
Regionalliga,Germany,Aubstadt,2,Bamberg,0,2023-07-28
Regionalliga,Germany,Ansbach,2,Fürth II,2,2023-07-28
Regionalliga,Germany,Aschaffenburg,2,Buchbach,0,2023-07-28
Regionalliga,Germany,Augsburg II,0,Würzburg,2,2023-07-28
Regionalliga,Germany,Bayern II,1,Türkgücü,4,2023-07-28
Regionalliga,Germany,BW Lohne,2,Hannover II,1,2023-07-28
Regionalliga,Germany,Erfurt,2,Hansa II,0,2023-07-28
Regionalliga,Germany,Hertha II,3,Chemie L.,0,2023-07-28
Regionalliga,Germany,Lok Leipzig,2,Altglienicke,1,2023-07-28
Regionalliga,Germany,Meppen,1,Drochtersen,0,2023-07-28
Regionalliga,Germany,Alemannia,1,Wuppertal,2,2023-07-28
Regionalliga,Germany,Memmingen,0,Nürnberg II,3,2023-07-28
NB I,Hungary,MTK,1,Paks,1,2023-07-28
1. Deild,Iceland,Afturelding,2,ÍA,5,2023-07-28
Liga 1,Indonesia,Persikabo 1973,2,Persita,2,2023-07-28
Liga 1,Indonesia,PSIS,0,Borneo,0,2023-07-28
Liga 1,Indonesia,Persik,1,Persib,2,2023-07-28
A Lyga,Lithuania,Dainava,1,FA Šiauliai,2,2023-07-28
