Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga MX,Mexico,Querétaro,2,Juárez,2,2023-03-20
Liga MX,Mexico,León,4,Santos Laguna,1,2023-03-20
Liga Profesional Argentina,Argentina,Boca Juniors,2,Instituto,3,2023-03-20
Liga Profesional Argentina,Argentina,Sarmiento,0,River Plate,2,2023-03-20
Liga Profesional Argentina,Argentina,Talleres,0,Banfield,1,2023-03-20
Primera A,Colombia,Millonarios,2,Águilas D,2,2023-03-20
Primera A,Colombia,Medellín,1,Jaguares,0,2023-03-20
Primera División,Uruguay,Racing,1,Wanderers,1,2023-03-20
Primera División,Chile,U. de Chile,0,Copiapó,0,2023-03-20
Primera División,Chile,Magallanes,1,Univ Católica,1,2023-03-20
Primera División,Chile,Unión Española,2,Palestino,0,2023-03-20
Africa Cup of Nations Qualification,Africa,Kenya,N/A,Cameroon,N/A,2023-03-20
Africa Cup of Nations Qualification,Africa,Liberia,N/A,Zimbabwe,N/A,2023-03-20
Primera Nacional,Argentina,Racing Córdoba,1,Maipú,0,2023-03-20
Primera Nacional,Argentina,Temperley,3,San Telmo,0,2023-03-20
Primera Nacional,Argentina,Güemes,1,Gim Mendoza,0,2023-03-20
Primera Nacional,Argentina,SM Tucumán,1,Almagro,0,2023-03-20
Primera Nacional,Argentina,Estudiantes RC,1,Def Unidos,0,2023-03-20
Primera Nacional,Argentina,Riestra,2,Villa Dálmine,1,2023-03-20
Torneo Federal A,Argentina,SM Mendoza,1,Atenas,0,2023-03-20
Torneo Federal A,Argentina,Linqueño,2,Belgrano,2,2023-03-20
Torneo Federal A,Argentina,S Resistencia,1,Sol de América,0,2023-03-20
Victoria NPL Women,Australia,Bulleen,2,Boroondara,2,2023-03-20
Carioca Série A,Brazil,Vasco,1,Flamengo,3,2023-03-20
Mineiro 1,Brazil,América MG,2,Cruzeiro,1,2023-03-20
Cearense 1,Brazil,Fortaleza,4,Ferroviário,0,2023-03-20
Pernambucano 1,Brazil,Retrô,1,Salgueiro,0,2023-03-20
Paulista A2,Brazil,Oeste,0,Novorizontino,1,2023-03-20
Primera B,Chile,Antofagasta,3,Recoleta,0,2023-03-20
Primera B,Chile,Morning,0,Temuco,1,2023-03-20
Primera B,Colombia,Fortaleza,1,Llaneros,1,2023-03-20
Liga Femenina,Colombia,Industriales,3,Dep. Pasto,0,2023-03-20
Liga Femenina,Colombia,América,2,Medellín,0,2023-03-20
Primera División,Costa Rica,San Carlos,2,Alajuelense,2,2023-03-20
Primera División,Costa Rica,Saprissa,2,Guadalupe,1,2023-03-20
1. Division,Cyprus,Aris Limassol,4,AEK,0,2023-03-20
Liga Pro,Ecuador,El Nacional,0,LDU Quito,2,2023-03-20
Liga Pro,Ecuador,Emelec,1,Universitario,0,2023-03-20
Primera Division,El Salvador,Alianza,0,Santa Tecla,0,2023-03-20
Primera Division,El Salvador,Dragón,0,FAS,2,2023-03-20
Primera Division,El Salvador,Platense,0,Águila,3,2023-03-20
Primera Division,El Salvador,Chalatenango,0,Marte,2,2023-03-20
Premier League 2,England,Wolves,0,West Ham,5,2023-03-20
Premier League 2 Division Two,England,Derby,1,Stoke,6,2023-03-20
Premier League 2 Division Two,England,WBA,1,Norwich,2,2023-03-20
National 1,France,Le Mans,0,Versailles,0,2023-03-20
3. Liga,Germany,Ingolstadt,2,Dresden,3,2023-03-20
Super League 2,Greece,Kifisia,2,Apollon,3,2023-03-20
Liga Nacional,Guatemala,Achuapa,1,Mixco,0,2023-03-20
Liga Nacional,Honduras,Olancho,1,Motagua,0,2023-03-20
Liga Nacional,Honduras,Olimpia,4,Vida,1,2023-03-20
Liga Nacional,Honduras,Real España,0,Marathón,1,2023-03-20
Liga 1,Indonesia,Persib,2,Dewa United,1,2023-03-20
Serie C,Italy,Ancona,0,Cesena,1,2023-03-20
Liga de Expansión MX,Mexico,Celaya,2,Durango,1,2023-03-20
Division Profesional,Paraguay,Olimpia,2,Libertad,1,2023-03-20
Division Profesional,Paraguay,Trinidense,1,Guaraní,1,2023-03-20
Primera División,Peru,Sport Huancayo,2,Alianza Lima,1,2023-03-20
Primera División,Peru,Cusco,3,CA Mannucci,0,2023-03-20
Liga I,Romania,U Craiova 1948,3,Mioveni,0,2023-03-20
Liga I,Romania,U Cluj,2,Argeș,0,2023-03-20
Segunda División,Spain,Mirandés,2,Eibar,3,2023-03-20
1. Lig,Turkey,Sakaryaspor,2,Bodrumspor,1,2023-03-20
2. Lig,Turkey,Batman Petrol,0,Amed,1,2023-03-20
2. Lig,Turkey,Kocaelispor,1,Pazar,1,2023-03-20
USL Championship,USA,SD Loyal,3,Phoenix Rising,0,2023-03-20
USL Championship,USA,RGV FC Toros,1,Roots,1,2023-03-20
Primera División,Venezuela,Rayo Zuliano,1,Portuguesa,1,2023-03-20
Primera División,Venezuela,Caracas,2,Metropolitanos,0,2023-03-20
