Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,France,2,Morocco,0,2022-12-14
Friendlies,World,Thailand,0,Chinese Taipeh,1,2022-12-14
Club Friendlies,World,Gaziantep,1,Hatay,2,2022-12-14
Club Friendlies,World,Ponferradina,2,Atlético,4,2022-12-14
CSL,China PR,Dalian,1,Three Towns,2,2022-12-14
CSL,China PR,Wuhan Yangtze,0,Tianjin JMT,3,2022-12-14
CSL,China PR,Guangzhou City,1,Shenhua,1,2022-12-14
Premier League,Egypt,Ghazl,3,Geish,2,2022-12-14
Women's Super League,England,Spurs,0,Everton,3,2022-12-14
Premier League International Cup,Europe,Stoke,3,PSG,0,2022-12-14
Premier League International Cup,Europe,Wolves,0,Wolfsburg,2,2022-12-14
Cup,Greece,A. Paralimniou,2,Agios Nikolaos,2,2022-12-14
Cup,Greece,Kalamata,0,PAOK,2,2022-12-14
Cup,Greece,Lamia,1,Kallithea,1,2022-12-14
I-League,India,Sudeva,0,Sreenidi,3,2022-12-14
Liga 1,Indonesia,Persikabo 1973,0,Arema,1,2022-12-14
Liga 1,Indonesia,Persis,0,Barito,0,2022-12-14
Liga 1,Indonesia,Dewa United,1,Persib,1,2022-12-14
Taça da Liga,Portugal,Covilhã,1,Nacional,2,2022-12-14
Taça da Liga,Portugal,Portimonense,0,Gil Vicente,3,2022-12-14
Liga I,Romania,Rapid,3,Petrolul 52,1,2022-12-14
Ligue 1,Tunisia,Monastir,3,Club Africain,0,2022-12-14
Ligue 1,Tunisia,Sfax,1,Stade Tunisien,1,2022-12-14
