Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Korea Republic,0,Morocco,1,2023-07-30
FIFA Women's World Cup,World,Norway,6,Philippines,0,2023-07-30
FIFA Women's World Cup,World,Switzerland,0,New Zealand,0,2023-07-30
FIFA Women's World Cup,World,Germany,1,Colombia,2,2023-07-30
First Division A,Belgium,Antwerp,1,Cercle Brugge,0,2023-07-30
First Division A,Belgium,Gent,3,Kortrijk,2,2023-07-30
First Division A,Belgium,Club Brugge,1,Mechelen,1,2023-07-30
First Division A,Belgium,Sint-Truiden,1,Standard,0,2023-07-30
Serie A,Brazil,Corinthians,3,Vasco,1,2023-07-30
Serie A,Brazil,Fortaleza,0,RB Bragantino,3,2023-07-30
Serie A,Brazil,Atl. Mineiro,1,Flamengo,2,2023-07-30
Serie A,Brazil,São Paulo,0,Bahia,0,2023-07-30
Serie A,Brazil,América MG,1,Palmeiras,4,2023-07-30
Serie A,Brazil,Botafogo,4,Coritiba,1,2023-07-30
Liga Profesional Argentina,Argentina,Tigre,2,San Lorenzo,0,2023-07-30
Liga Profesional Argentina,Argentina,Arsenal,2,Colón,0,2023-07-30
Liga Profesional Argentina,Argentina,Lanús,2,Barracas C,0,2023-07-30
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Platense,1,2023-07-30
Liga Profesional Argentina,Argentina,Huracán,1,Vélez,0,2023-07-30
Superliga,Denmark,Midtjylland,2,Silkeborg,0,2023-07-30
Superliga,Denmark,Randers,2,Hvidovre,2,2023-07-30
Superliga,Denmark,Brøndby,1,OB,2,2023-07-30
Primera A,Colombia,Dep. Tolima,1,Águilas D,1,2023-07-30
Primera A,Colombia,Petrolera,1,Millonarios,0,2023-07-30
Primera A,Colombia,Atl. Nacional,2,Jaguares,1,2023-07-30
Primera A,Colombia,Once Caldas,4,Cali,0,2023-07-30
Primera División,Uruguay,Def. Sporting,0,Liverpool,1,2023-07-30
Primera División,Chile,Colo Colo,3,Huachipato,1,2023-07-30
Primera División,Chile,Unión Española,3,Audax,0,2023-07-30
Primera División,Chile,Magallanes,2,U. de Chile,1,2023-07-30
Primera División,Chile,Palestino,2,Copiapó,0,2023-07-30
Bundesliga,Austria,Austria,0,Sturm,3,2023-07-30
Premier League,Ukraine,LNZ Cherkasy,0,Chornomorets,2,2023-07-30
Premier League,Ukraine,Dynamo Kyiv,4,Minai,1,2023-07-30
Premier League,Ukraine,Oleksandria,1,Kryvbas KR,0,2023-07-30
2. Bundesliga,Germany,Braunschweig,0,Holstein,1,2023-07-30
2. Bundesliga,Germany,Greuther Fürth,5,Paderborn,0,2023-07-30
2. Bundesliga,Germany,Rostock,2,Nürnberg,0,2023-07-30
Ekstraklasa,Poland,Stal Mielec,0,Piast,0,2023-07-30
Ekstraklasa,Poland,Lech,2,Radomiak,0,2023-07-30
Ekstraklasa,Poland,Cracovia,N/A,Legia,N/A,2023-07-30
Ekstraklasa,Poland,Pogoń,2,Widzew,1,2023-07-30
Eliteserien,Norway,Aalesund,1,Strømsgodset,0,2023-07-30
Eliteserien,Norway,Brann,0,Viking,2,2023-07-30
Eliteserien,Norway,Lillestrøm,3,HamKam,1,2023-07-30
Eliteserien,Norway,Rosenborg,3,Odd,2,2023-07-30
Eliteserien,Norway,Sarpsborg,2,Haugesund,1,2023-07-30
Eliteserien,Norway,Bodø/Glimt,0,Tromsø,2,2023-07-30
Allsvenskan,Sweden,Hammarby,2,Norrköping,1,2023-07-30
Allsvenskan,Sweden,Mjällby,0,Djurgården,1,2023-07-30
Allsvenskan,Sweden,IFK Göteborg,2,Kalmar,0,2023-07-30
Super League,Switzerland,Luzern,2,Stade-Lausanne,1,2023-07-30
Super League,Switzerland,Basel,5,Winterthur,2,2023-07-30
Super League,Switzerland,Yverdon,2,Young Boys,2,2023-07-30
Super League,Malaysia,Sri Pahang,1,Perak,0,2023-07-30
Super League,Malaysia,Pulau Pinang,1,Sabah,2,2023-07-30
Club Friendlies,World,Barcelona,3,Real Madrid,0,2023-07-30
Club Friendlies,World,Liverpool,4,Leicester,0,2023-07-30
Club Friendlies,World,Man City,1,Atlético,2,2023-07-30
Club Friendlies,World,Feyenoord,2,Benfica,1,2023-07-30
Club Friendlies,World,PSV,1,Nottm Forest,0,2023-07-30
Club Friendlies,World,Trabzonspor,1,AEK,3,2023-07-30
Primera Nacional,Argentina,Quilmes,1,Rafaela,2,2023-07-30
Primera Nacional,Argentina,Almirante Br,1,Alvarado,0,2023-07-30
Primera Nacional,Argentina,Brown Adrogué,1,Est Caseros,1,2023-07-30
Primera Nacional,Argentina,Güemes,1,Patronato,0,2023-07-30
Primera Nacional,Argentina,Tristán Suárez,3,Mitre SdE,0,2023-07-30
Primera Nacional,Argentina,Chacarita,2,Aldosivi,0,2023-07-30
Primera Nacional,Argentina,Ferro,3,Villa Dálmine,0,2023-07-30
Primera Nacional,Argentina,Gimn Jujuy,1,Dep Madryn,0,2023-07-30
Primera Nacional,Argentina,Racing Córdoba,2,Independiente,0,2023-07-30
Torneo Federal A,Argentina,Cipolletti,2,Santamarina,1,2023-07-30
Torneo Federal A,Argentina,Central Norte,0,SM Formosa,0,2023-07-30
Prim B Metro,Argentina,Ituzaingó,0,Colegiales,0,2023-07-30
Prim B Metro,Argentina,Merlo,1,A Quilmes,2,2023-07-30
Premier League,Armenia,BKMA,1,Urartu,2,2023-07-30
Premier League,Armenia,Ararat,1,Ararat-Armenia,3,2023-07-30
Queensland NPL,Australia,Eastern Sub,2,Roar,3,2023-07-30
Queensland NPL,Australia,Knights,0,Peninsula,0,2023-07-30
Queensland NPL,Australia,Gold Coast Utd,0,Olympic,0,2023-07-30
Queensland NPL Women,Australia,Gold Coast Utd,1,Eastern Sub,1,2023-07-30
Queensland NPL Women,Australia,Sunshine Coast,1,FQ QAS,2,2023-07-30
Queensland NPL Women,Australia,Capalaba,1,Lions,5,2023-07-30
