Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Celta Vigo,3,Cádiz,0,2022-09-02
Bundesliga,Germany,Dortmund,1,Hoffenheim,0,2022-09-02
Championship,England,West Bromwich,1,Burnley,1,2022-09-02
CONMEBOL Sudamericana,South America,Atlético GO,3,São Paulo,1,2022-09-02
Eredivisie,Netherlands,Fortuna,3,Utrecht,4,2022-09-02
Süper Lig,Turkey,Ümraniye,0,Trabzonspor,1,2022-09-02
Liga MX,Mexico,San Luis,0,Tijuana,0,2022-09-02
Liga MX,Mexico,Querétaro,1,Puebla,1,2022-09-02
First Division A,Belgium,Club Brugge,4,Cercle Brugge,0,2022-09-02
Liga Profesional Argentina,Argentina,Huracán,2,Córdoba SdE,0,2022-09-02
Primeira Liga,Portugal,Benfica,2,Vizela,1,2022-09-02
Primeira Liga,Portugal,Estoril,0,Sporting,2,2022-09-02
J1 League,Japan,Consadole,2,Cerezo,1,2022-09-02
Superliga,Denmark,København,1,Silkeborg,0,2022-09-02
Primera A,Colombia,Atl. Nacional,1,Envigado,1,2022-09-02
Primera División,Uruguay,Maldonado,2,Rentistas,1,2022-09-02
Premier League,Ukraine,Rukh Vynnyky,0,Shakhtar D,1,2022-09-02
2. Bundesliga,Germany,Braunschweig,4,Nürnberg,2,2022-09-02
2. Bundesliga,Germany,Heidenheim,2,Düsseldorf,1,2022-09-02
Ekstraklasa,Poland,Legia,1,Radomiak,0,2022-09-02
Serie B,Italy,Cagliari,1,Modena,0,2022-09-02
Ligue 2,France,Amiens,1,Grenoble,0,2022-09-02
Ligue 2,France,Bastia,1,Dijon,0,2022-09-02
Ligue 2,France,Le Havre,2,Caen,1,2022-09-02
Ligue 2,France,Metz,0,Annecy,0,2022-09-02
Ligue 2,France,QRM,3,Niort,3,2022-09-02
Ligue 2,France,Sochaux,4,Laval,1,2022-09-02
Ligue 2,France,Valenciennes,3,Nîmes,2,2022-09-02
Super League,Malaysia,Kedah,1,Pulau Pinang,0,2022-09-02
Superliga,Albania,Tirana,1,Vllaznia,2,2022-09-02
Ligue 1,Algeria,Khenchela,0,USM Alger,1,2022-09-02
Ligue 1,Algeria,Paradou,0,Belouizdad,1,2022-09-02
Ligue 1,Algeria,MC Oran,0,NC Magra,0,2022-09-02
Torneo Federal A,Argentina,S Resistencia,1,Racing Córdoba,0,2022-09-02
Premier League,Armenia,Alashkert,3,Shirak,0,2022-09-02
Premier League,Armenia,Van,0,Ararat-Armenia,4,2022-09-02
2. Liga,Austria,Horn,3,Liefering,1,2022-09-02
2. Liga,Austria,Lafnitz,3,First Vienna,0,2022-09-02
2. Liga,Austria,Vorwärts,2,Admira,1,2022-09-02
Premier League,Belarus,Slutsk,1,Arsenal,0,2022-09-02
Premier League,Belarus,Dinamo Brest,3,Minsk,1,2022-09-02
Challenger Pro League,Belgium,RWDM,2,Anderlecht II,2,2022-09-02
Challenger Pro League,Belgium,Standard,2,Genk II,2,2022-09-02
Primera División,Bolivia,Aurora,1,Blooming,0,2022-09-02
First League,Bulgaria,Pirin,2,Botev Vratsa,1,2022-09-02
First League,Bulgaria,Slavia Sofia,2,Lokomotiv Sf,1,2022-09-02
China League One,China PR,Liaoning,0,Zibo Cuju,2,2022-09-02
China League One,China PR,Tianshan,0,Shaanxi Chang.,2,2022-09-02
Primera División,Costa Rica,Cartaginés,2,Pérez Zeledón,1,2022-09-02
HNL,Croatia,Dinamo Zagreb,3,Rijeka,1,2022-09-02
1. Division,Cyprus,Aris Limassol,5,Olympiakos,0,2022-09-02
1. Division,Cyprus,Pafos,4,Karmiotissa,0,2022-09-02
1. Division,Denmark,Fremad Amager,1,Hillerød,0,2022-09-02
1. Division,Denmark,Helsingør,1,Nykøbing,0,2022-09-02
U18 Premier League Cup,England,Everton,1,Derby,0,2022-09-02
Women's WC Qualification Europe,Europe,Russia,N/A,Bosnia,N/A,2022-09-02
Women's WC Qualification Europe,Europe,Estonia,0,France,9,2022-09-02
Women's WC Qualification Europe,Europe,Moldova,0,Italy,8,2022-09-02
Women's WC Qualification Europe,Europe,Lithuania,1,Romania,7,2022-09-02
Women's WC Qualification Europe,Europe,Slovenia,2,Kazakhstan,0,2022-09-02
Women's WC Qualification Europe,Europe,Luxembourg,1,N. Ireland,2,2022-09-02
Women's WC Qualification Europe,Europe,Croatia,0,Switzerland,2,2022-09-02
Women's WC Qualification Europe,Europe,Faroe Islands,0,Ukraine,3,2022-09-02
Women's WC Qualification Europe,Europe,Greece,0,Wales,1,2022-09-02
Women's WC Qualification Europe,Europe,Iceland,6,Belarus,0,2022-09-02
Women's WC Qualification Europe,Europe,Malta,0,Azerbaijan,2,2022-09-02
Women's WC Qualification Europe,Europe,Serbia,1,Portugal,2,2022-09-02
Women's WC Qualification Europe,Europe,Belgium,0,Norway,1,2022-09-02
Women's WC Qualification Europe,Europe,Spain,3,Hungary,0,2022-09-02
National 1,France,Avranches,2,Villefranche,1,2022-09-02
National 1,France,Bourg,1,Cholet,1,2022-09-02
National 1,France,Concarneau,1,Nancy,2,2022-09-02
National 1,France,Dunkerque,2,Bastia-Borgo,0,2022-09-02
National 1,France,Le Puy F. 43,1,Châteauroux,2,2022-09-02
National 1,France,Martigues,3,Stade Briochin,1,2022-09-02
National 1,France,Orléans,1,Versailles,1,2022-09-02
3. Liga,Germany,RW Essen,2,Aue,1,2022-09-02
Regionalliga,Germany,Aschaffenburg,1,Nürnberg II,0,2022-09-02
Regionalliga,Germany,Buchbach,2,Aubstadt,4,2022-09-02
Regionalliga,Germany,Heimstetten,1,Burghausen,2,2022-09-02
Regionalliga,Germany,Illertissen,3,Fürth II,2,2022-09-02
Regionalliga,Germany,Schweinfurt,2,Würzburg,5,2022-09-02
Regionalliga,Germany,Unterhaching,1,Hankofen,2,2022-09-02
Regionalliga,Germany,Aalen,3,Kassel,0,2022-09-02
Regionalliga,Germany,Balingen,0,Homburg,3,2022-09-02
Regionalliga,Germany,FSV Frankfurt,6,Astoria,2,2022-09-02
Regionalliga,Germany,Wormatia,1,Steinbach,2,2022-09-02
Regionalliga,Germany,Fortuna Köln,3,Kaan,0,2022-09-02
Liga Nacional,Honduras,Motagua,1,Olimpia,0,2022-09-02
NB I,Hungary,Mezőkövesd,0,ZTE,5,2022-09-02
1. Deild,Iceland,Afturelding,0,Fylkir,2,2022-09-02
1. Deild,Iceland,HK,3,Fjölnir,1,2022-09-02
1. Deild,Iceland,Grótta,1,Kórdrengir,3,2022-09-02
Liga 1,Indonesia,Persebaya,0,Bali United,1,2022-09-02
Liga 1,Indonesia,Persita,0,Madura Utd,1,2022-09-02
Liga 1,Indonesia,Persik,0,PSM,0,2022-09-02
K League 1,Korea Republic,Suwon,2,Jeju Utd,2,2022-09-02
K League 1,Korea Republic,Incheon Utd,0,Gangwon,1,2022-09-02
A Lyga,Lithuania,H. Litauen,1,Panevėžys,1,2022-09-02
Liga de Expansión MX,Mexico,Tepa,1,Alebrijes,1,2022-09-02
Liga de Expansión MX,Mexico,Raya2,2,Celaya,3,2022-09-02
Eerste Divisie,Netherlands,Den Bosch,1,Zwolle,2,2022-09-02
Eerste Divisie,Netherlands,Helmond,3,Almere,0,2022-09-02
Eerste Divisie,Netherlands,NAC,1,Eindhoven,1,2022-09-02
Eerste Divisie,Netherlands,VVV,2,Utrecht II,1,2022-09-02
Eerste Divisie,Netherlands,Willem II,1,ADO,0,2022-09-02
Premiership,Northern Ireland,Crusaders,1,Larne,1,2022-09-02
Premiership,Northern Ireland,Dungannon,0,Coleraine,5,2022-09-02
Primera División,Peru,Ayacucho,1,Boys,1,2022-09-02
I Liga,Poland,Z Sosnowiec,1,Stal Rzeszów,0,2022-09-02
I Liga,Poland,Wisła,2,Puszcza,3,2022-09-02
Premier Division,Republic of Ireland,Bohemians,1,Shamrock,0,2022-09-02
Premier Division,Republic of Ireland,Derry,3,UCD,0,2022-09-02
Premier Division,Republic of Ireland,Dundalk,0,Shelbourne,0,2022-09-02
Premier Division,Republic of Ireland,St Pat's,2,Finn Harps,1,2022-09-02
First Division,Republic of Ireland,Bray,2,Athlone,0,2022-09-02
First Division,Republic of Ireland,Cork,2,Longford,2,2022-09-02
First Division,Republic of Ireland,Treaty United,1,Cobh,0,2022-09-02
First Division,Republic of Ireland,Wexford,2,Waterford,2,2022-09-02
Liga I,Romania,Sepsi,0,Mioveni,1,2022-09-02
Liga I,Romania,U Cluj,1,U Craiova 1948,1,2022-09-02
Saudi League,Saudi Arabia,Tai,1,Adalah,0,2022-09-02
Saudi League,Saudi Arabia,Damak,2,Khaleej,1,2022-09-02
Premier League,Singapore,Balestier,3,Albirex,5,2022-09-02
Super Liga,Slovakia,Žilina,0,Podbrezová,1,2022-09-02
1. SNL,Slovenia,Gorica,0,Mura,0,2022-09-02
1. SNL,Slovenia,Koper,0,Celje,2,2022-09-02
PSL,South Africa,SuperSport Utd,2,Mamelodi,1,2022-09-02
Segunda División,Spain,Leganés,2,Eibar,1,2022-09-02
Ettan,Sweden,Umeå,3,Team TG,0,2022-09-02
Challenge League,Switzerland,Yverdon,0,Bellinzona,1,2022-09-02
Challenge League,Switzerland,Thun,2,Lausanne,0,2022-09-02
Thai League 1,Thailand,Nong Bua,0,Ratchaburi,2,2022-09-02
Thai League 2,Thailand,Phrae,1,Ranong,2,2022-09-02
Cup,Tunisia,Marsa,1,USBG,0,2022-09-02
1. Lig,Turkey,Göztepe,0,Gençlerbirliği,0,2022-09-02
Persha Liga,Ukraine,FSC Mariupol,1,Prykarpattia,1,2022-09-02
Persha Liga,Ukraine,Kremin',3,Skoruk,1,2022-09-02
Pro League,United Arab Emirates,Ajman,1,Al Ain,1,2022-09-02
Pro League,United Arab Emirates,Kalba,0,Al Bataeh,2,2022-09-02
Pro League,United Arab Emirates,Al Wasl,2,Al Wahda,2,2022-09-02
Pro League,United Arab Emirates,Bani Yas,1,Khorfakkan,0,2022-09-02
Primera División,Venezuela,UCV,1,Zamora,1,2022-09-02
Primera División,Venezuela,Colmenárez,0,Dep. La Guaira,2,2022-09-02
V.League 1,Vietnam,Binh Duong,2,Viettel,1,2022-09-02
V.League 1,Vietnam,Ha Noi,0,Binh Dinh,3,2022-09-02
Premier League,Wales,Caernarfon,3,Airbus,1,2022-09-02
Premier League,Wales,Aberystwyth,1,Bala,4,2022-09-02
Friendlies Women,World,South Africa,0,Brazil,3,2022-09-02
Friendlies Women,World,Netherlands,2,Scotland,1,2022-09-02
