Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Dominican Rep,2,Cuba,4,2022-11-16
Friendlies,World,Saudi Arabia,0,Croatia,1,2022-11-16
Friendlies,World,Uzbekistan,2,Kazakhstan,0,2022-11-16
Friendlies,World,UAE,0,Argentina,5,2022-11-16
Friendlies,World,Côte d'Ivoire,4,Burundi,0,2022-11-16
Friendlies,World,Andorra,0,Austria,1,2022-11-16
Friendlies,World,Czechia,5,Faroe Islands,0,2022-11-16
Friendlies,World,Oman,0,Germany,1,2022-11-16
Friendlies,World,Poland,1,Chile,0,2022-11-16
Friendlies,World,Türkiye,2,Scotland,1,2022-11-16
Friendlies,World,Kosovo,2,Armenia,2,2022-11-16
Friendlies,World,Moldova,1,Azerbaijan,2,2022-11-16
Friendlies,World,Cyprus,0,Bulgaria,2,2022-11-16
Friendlies,World,Gibraltar,2,Liechtenstein,0,2022-11-16
Friendlies,World,Algeria,1,Mali,1,2022-11-16
Friendlies,World,Mexico,1,Sweden,2,2022-11-16
Friendlies,World,Albania,1,Italy,3,2022-11-16
FA Cup,England,Woking,1,Oxford,2,2022-11-16
FA Cup,England,Salford,0,Peterborough,3,2022-11-16
Play-offs 1/2,Belarus,Arsenal,3,ML Vitebsk,2,2022-11-16
Copa Verde,Brazil,Paysandu,0,Vila Nova,0,2022-11-16
Primera B,Chile,Puerto Montt,3,Copiapó,0,2022-11-16
FA Cup,China PR,Xingzhou,1,Changchun,0,2022-11-16
FA Cup,China PR,Lushan,0,Shenhua,5,2022-11-16
FA Cup,China PR,Shijiazhuang,2,Meizhou,6,2022-11-16
FA Cup,China PR,Jiuniu,2,Guangzhou,4,2022-11-16
FA Cup,China PR,Ronghai,0,Guangzhou City,1,2022-11-16
FA Cup,China PR,Rongcheng,3,Hebei FC,0,2022-11-16
Primera B,Colombia,Huila,1,Boyacá Chicó,0,2022-11-16
Baltic Cup,Europe,Latvia,1,Estonia,1,2022-11-16
Baltic Cup,Europe,Lithuania,0,Iceland,0,2022-11-16
UEFA U19 Championship Qualification,Europe,Croatia,6,Faroe Islands,0,2022-11-16
UEFA U19 Championship Qualification,Europe,Finland,0,Israel,4,2022-11-16
UEFA U19 Championship Qualification,Europe,France,7,Kazakhstan,0,2022-11-16
UEFA U19 Championship Qualification,Europe,Iceland,1,Scotland,0,2022-11-16
UEFA U17 Championship Qualification,Europe,Faroe Islands,0,Slovenia,2,2022-11-16
UEFA U17 Championship Qualification,Europe,Portugal,6,Kazakhstan,1,2022-11-16
Premier League International Cup,Europe,Blackburn,1,Porto,1,2022-11-16
Liga Nacional,Guatemala,Guastatoya,2,Achuapa,0,2022-11-16
Liga Nacional,Guatemala,Malacateco,2,Antigua,1,2022-11-16
Eerste Divisie,Netherlands,ADO,0,Roda,1,2022-11-16
Play-offs 1/2,Norway,Sandefjord,4,Kongsvinger,0,2022-11-16
Segunda Liga,Portugal,Farense,3,Trofense,1,2022-11-16
League Cup,Thailand,Kanchanaburi,2,Police Tero,1,2022-11-16
League Cup,Thailand,Lopburi City,0,Khonkaen,2,2022-11-16
League Cup,Thailand,Songkhram,1,Port,0,2022-11-16
League Cup,Thailand,Phitsanulok,4,Young Singh,2,2022-11-16
League Cup,Thailand,Raj Pracha,1,Lampang,2,2022-11-16
League Cup,Thailand,Sisaket Utd,0,Muang Thong,2,2022-11-16
League Cup,Thailand,Nakhonsi,0,Buriram Utd,2,2022-11-16
League Cup,Thailand,Bangkok,1,Lamphun,4,2022-11-16
League Cup,Thailand,Chiangmai,0,Sukhothai,0,2022-11-16
League Cup,Thailand,Chiangmai Utd,0,Ratchaburi,1,2022-11-16
League Cup,Thailand,Customs Utd,0,Bangkok Utd,1,2022-11-16
League Cup,Thailand,Rayong,1,Nong Bua,2,2022-11-16
League Cup,Thailand,Ayutthaya Utd,1,Chiangrai Utd,0,2022-11-16
League Cup,Thailand,Nakhon Pathom,1,Chonburi,0,2022-11-16
League Cup,Thailand,Udon Thani,1,BGPU,3,2022-11-16
League Cup,Thailand,Uthai Thani,1,Prachuap,1,2022-11-16
Persha Liga,Ukraine,Kremin',0,Metalurh,4,2022-11-16
Friendlies Women,World,Chile,1,Philippines,0,2022-11-16
