Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Serie A,Italy,Cremonese,2,Roma,1,2023-02-28
Serie A,Italy,Juventus,4,Torino,2,2023-02-28
Championship,England,Preston,0,Coventry,0,2023-02-28
Championship,England,Luton,2,Millwall,2,2023-02-28
FA Cup,England,Stoke,0,Brighton,1,2023-02-28
FA Cup,England,Leicester,1,Blackburn,2,2023-02-28
FA Cup,England,Fulham,2,Leeds,0,2023-02-28
FA Cup,England,Bristol City,0,Man City,3,2023-02-28
MLS,USA,Portland,1,Sporting KC,0,2023-02-28
Liga MX,Mexico,León,1,Monterrey,1,2023-02-28
Copa do Brasil,Brazil,Resende,1,Ferroviário,2,2023-02-28
Liga Profesional Argentina,Argentina,Racing Club,2,Lanús,1,2023-02-28
Liga Profesional Argentina,Argentina,Córdoba SdE,1,Argentinos,0,2023-02-28
Primeira Liga,Portugal,Guimarães,2,Braga,1,2023-02-28
Coupe de France,France,Lyon,2,Grenoble,1,2023-02-28
Primera A,Colombia,Atl. Nacional,3,Huila,1,2023-02-28
Primera A,Colombia,Boyacá Chicó,1,Pasto,1,2023-02-28
Primera División,Uruguay,La Luz,1,City Torque,1,2023-02-28
Primera División,Uruguay,Wanderers,1,Liverpool,1,2023-02-28
Primera División,Chile,Copiapó,2,O'Higgins,2,2023-02-28
Primera División,Chile,Everton,3,Audax,1,2023-02-28
Premier League,Ukraine,Minai,1,Shakhtar D,4,2023-02-28
League One,England,Derby,2,Cheltenham,0,2023-02-28
League One,England,Lincoln,1,MK Dons,1,2023-02-28
League One,England,Peterborough,0,Charlton,0,2023-02-28
League One,England,Portsmouth,3,Bolton,1,2023-02-28
League Two,England,Barrow,1,Salford,1,2023-02-28
League Two,England,Gillingham,0,Bradford,2,2023-02-28
League Two,England,Harrogate,1,Northampton,1,2023-02-28
League Two,England,Tranmere,1,Crawley,0,2023-02-28
League Two,England,Wimbledon,2,Stevenage,3,2023-02-28
National League,England,Barnet,1,Oldham,3,2023-02-28
National League,England,Boreham Wood,1,Dorking W,0,2023-02-28
National League,England,Eastleigh,1,York,0,2023-02-28
National League,England,Halifax,5,Wealdstone,0,2023-02-28
National League,England,Maidenhead Utd,2,Dag & Red,1,2023-02-28
National League,England,Maidstone Utd,1,Scunthorpe,1,2023-02-28
National League,England,Torquay,1,Bromley,2,2023-02-28
National League,England,Wrexham,2,Chesterfield,1,2023-02-28
National League,England,Yeovil,1,Altrincham,1,2023-02-28
Serie B,Italy,Cosenza,2,Reggina,1,2023-02-28
Serie B,Italy,Palermo,0,Ternana,0,2023-02-28
Serie B,Italy,Parma,0,Pisa,1,2023-02-28
Super League,Malaysia,PDRM,0,Perak,0,2023-02-28
Championship,Scotland,Dundee,1,Partick,3,2023-02-28
League Two,Scotland,Bonnyrigg RA,1,Forfar,1,2023-02-28
League Two,Scotland,Dumbarton,1,Stenhousemuir,0,2023-02-28
Cup,Albania,Egnatia,0,Laçi,0,2023-02-28
Cup,Albania,Kastrioti,1,Tirana,4,2023-02-28
Primera Nacional,Argentina,Agropecuario,2,Defensores Bel,1,2023-02-28
Prim B Metro,Argentina,Urquiza,0,Los Andes,1,2023-02-28
Premier League,Armenia,L. Artsakh,1,Alashkert,3,2023-02-28
Cup,Belgium,Mechelen,1,ZW,0,2023-02-28
Primera División,Bolivia,Wilstermann,2,Vaca Díez,2,2023-02-28
Paulista A1,Brazil,Santo André,0,Mirassol,1,2023-02-28
Carioca Série A,Brazil,Vasco,4,Boavista,1,2023-02-28
Gaúcho 1,Brazil,São José RS,1,São Luiz,0,2023-02-28
Gaúcho 1,Brazil,Caxias,2,Juventude,2,2023-02-28
Mineiro 1,Brazil,Tombense,3,Villa Nova,0,2023-02-28
Cearense 1,Brazil,Caucaia,0,Pacajus,0,2023-02-28
Pernambucano 1,Brazil,Salgueiro,0,Porto,0,2023-02-28
Sergipano 1,Brazil,Confiança,3,Dorense,2,2023-02-28
First League,Bulgaria,Levski,0,Ludogorets,0,2023-02-28
Primera B,Chile,Cobreloa,0,Barnechea,1,2023-02-28
Primera B,Chile,Santa Cruz,0,La Serena,3,2023-02-28
Primera B,Colombia,Barranquilla,0,Cúcuta,1,2023-02-28
Primera División,Costa Rica,Pérez Zeledón,2,Herediano,3,2023-02-28
Cup,Croatia,Slaven,2,Rudeš,0,2023-02-28
Cup,Cyprus,Pafos,1,Doxa,1,2023-02-28
DBU Pokalen,Denmark,Aarhus Fremad,0,Nordsjælland,3,2023-02-28
Liga Pro,Ecuador,Delfin,1,Orense,1,2023-02-28
Premier League,Egypt,Ceramica Cleo,2,National Bank,1,2023-02-28
Premier League,Egypt,ENPPI,1,Masry,2,2023-02-28
Premier League,Egypt,Ahly,1,El Dakhleya,1,2023-02-28
U18 Premier League,England,Leeds Utd,2,Middlesbrough,2,2023-02-28
U18 Premier League,England,Arsenal,1,Crystal Palace,3,2023-02-28
UEFA Youth League,Europe,Hajduk,2,Man City,1,2023-02-28
UEFA Youth League,Europe,Milan,1,Rukh Vynnyky,0,2023-02-28
UEFA Youth League,Europe,Dortmund,1,PSG,1,2023-02-28
DFB Pokal Women,Germany,Jena,0,Freiburg,4,2023-02-28
DFB Pokal Women,Germany,Köln,0,Wolfsburg,4,2023-02-28
DFB Pokal Women,Germany,RB Leipzig,6,SGS,1,2023-02-28
DFB Pokal Women,Germany,Hoffenheim,0,Bayern,2,2023-02-28
Magyar Kupa,Hungary,Mezőkövesd,1,ZTE,4,2023-02-28
I-League,India,Aizawl,1,Sreenidi,1,2023-02-28
I-League,India,Mohammedan,0,Rajasthan Utd,1,2023-02-28
Liga 1,Indonesia,RANS,2,Persebaya,2,2023-02-28
Liga 1,Indonesia,Arema,2,Persik,3,2023-02-28
Persian Gulf Pro League,Iran,Havadar,0,Rafsanjan,1,2023-02-28
Persian Gulf Pro League,Iran,Nassaji,1,Esteghlal,1,2023-02-28
Persian Gulf Pro League,Iran,Aluminium Arak,1,Sepahan,1,2023-02-28
Persian Gulf Pro League,Iran,Sanat Naft,1,Tractor,3,2023-02-28
State Cup,Israel,Ashdod,4,H Petah Tikva,2,2023-02-28
State Cup,Israel,M Haifa,1,M Netanya,2,2023-02-28
KNVB Beker,Netherlands,Utrecht,1,Spakenburg,4,2023-02-28
Premiership,Northern Ireland,Glentoran,0,Glenavon,0,2023-02-28
Cup,Poland,Lechia ZG,0,Legia,3,2023-02-28
Cup,Poland,P Siedlce,0,Górnik Łęczna,1,2023-02-28
Liga I,Romania,Hermannstadt,0,U Cluj,1,2023-02-28
Liga I,Romania,Chindia,0,U Craiova 1948,0,2023-02-28
Liga I,Romania,Farul,2,Sepsi,0,2023-02-28
Super Liga,Serbia,Radnički Niš,1,Vojvodina,4,2023-02-28
Super Liga,Serbia,Radnik,2,Voždovac,0,2023-02-28
Premier League,Singapore,Geylang,4,Young Lions,2,2023-02-28
Cup,Slovakia,Komárno,0,Spartak,2,2023-02-28
Schweizer Pokal,Switzerland,Thun,0,Young Boys,5,2023-02-28
1. Lig,Turkey,Eyüp,1,Bodrumspor,0,2023-02-28
3. Lig,Turkey,Edirne,1,Karaköprü BS,0,2023-02-28
3. Lig,Turkey,1984 Muşspor,1,Bursa Yıldırım,0,2023-02-28
3. Lig,Turkey,Niğde Anadolu,0,Çankaya,4,2023-02-28
