Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Greece,0,Lithuania,0,2023-03-27
Friendlies,World,N. Macedonia,1,Faroe Islands,0,2023-03-27
Primera A,Colombia,Cali,1,América,1,2023-03-27
Primera A,Colombia,Santa Fe,1,Millonarios,2,2023-03-27
Primera División,Uruguay,Nacional,3,River Plate,0,2023-03-27
Primera División,Uruguay,La Luz,1,Racing,3,2023-03-27
Africa Cup of Nations Qualification,Africa,South Sudan,0,Congo,1,2023-03-27
Africa Cup of Nations Qualification,Africa,Angola,1,Ghana,1,2023-03-27
Africa Cup of Nations Qualification,Africa,Guinea-Bissau,0,Nigeria,1,2023-03-27
Africa Cup of Nations Qualification,Africa,Niger,0,Algeria,1,2023-03-27
Africa Cup of Nations Qualification,Africa,Ethiopia,2,Guinea,3,2023-03-27
Africa Cup of Nations Qualification,Africa,Sudan,1,Gabon,0,2023-03-27
Primera Nacional,Argentina,San Martín SJ,2,Estudiantes RC,0,2023-03-27
Primera Nacional,Argentina,Chaco,1,Atlanta,1,2023-03-27
Primera Nacional,Argentina,Maipú,1,Riestra,1,2023-03-27
Primera Nacional,Argentina,Rafaela,1,Quilmes,0,2023-03-27
Torneo Federal A,Argentina,Unión Sun,1,Ind Chivilcoy,0,2023-03-27
Torneo Federal A,Argentina,Atenas,1,Las Heras,1,2023-03-27
Torneo Federal A,Argentina,Douglas Haig,1,Gim Concepción,0,2023-03-27
Prim B Metro,Argentina,Acassuso,0,A Merlo,2,2023-03-27
Copa Argentina,Argentina,Independiente,3,Ciudad Bolívar,0,2023-03-27
Gaúcho 1,Brazil,Internacional,1,Caxias,1,2023-03-27
Potiguar 1,Brazil,Santa Cruz,3,Potiguar M,1,2023-03-27
Paulista A2,Brazil,Noroeste,1,Novorizontino,1,2023-03-27
Copa do Nordeste,Brazil,Ceará,3,Sergipe,1,2023-03-27
Copa do Nordeste,Brazil,Sport,4,CRB,0,2023-03-27
Copa Verde,Brazil,Cuiabá,1,Goiás,0,2023-03-27
Primera B,Chile,San Luis,3,Antofagasta,1,2023-03-27
Primera B,Chile,Temuco,3,Barnechea,2,2023-03-27
Primera B,Chile,Cobreloa,2,Wanderers,0,2023-03-27
Primera B,Chile,Santa Cruz,1,Morning,1,2023-03-27
Liga Femenina,Colombia,Dep. Cali,1,La Equidad,0,2023-03-27
Primera División,Costa Rica,Guápiles,0,Cartaginés,2,2023-03-27
Primera Division,El Salvador,Once Deportivo,0,FAS,0,2023-03-27
Primera Division,El Salvador,Marte,1,Firpo,1,2023-03-27
Primera Division,El Salvador,Chalatenango,2,Isidro,2,2023-03-27
UEFA European Championship Qualifiers,Europe,Austria,2,Estonia,1,2023-03-27
UEFA European Championship Qualifiers,Europe,Hungary,3,Bulgaria,0,2023-03-27
UEFA European Championship Qualifiers,Europe,Ireland,0,France,1,2023-03-27
UEFA European Championship Qualifiers,Europe,Moldova,0,Czechia,0,2023-03-27
UEFA European Championship Qualifiers,Europe,Montenegro,0,Serbia,2,2023-03-27
UEFA European Championship Qualifiers,Europe,Netherlands,3,Gibraltar,0,2023-03-27
