Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Italy,1,Argentina,0,2023-07-24
FIFA Women's World Cup,World,Germany,6,Morocco,0,2023-07-24
FIFA Women's World Cup,World,Brazil,4,Panama,0,2023-07-24
Serie A,Brazil,Vasco,0,Paranaense,2,2023-07-24
Liga Profesional Argentina,Argentina,Def y Justicia,3,Sarmiento,0,2023-07-24
Liga Profesional Argentina,Argentina,R. Central,3,River Plate,3,2023-07-24
Liga Profesional Argentina,Argentina,Talleres,2,Gimn La Plata,2,2023-07-24
Liga Profesional Argentina,Argentina,Vélez,0,Unión,0,2023-07-24
Superliga,Denmark,Nordsjælland,4,Viborg,1,2023-07-24
Primera A,Colombia,Medellín,1,Junior,0,2023-07-24
Primera División,Chile,Univ Católica,2,Coquimbo,1,2023-07-24
Ekstraklasa,Poland,Kielce,1,Śląsk,1,2023-07-24
Eliteserien,Norway,Viking,3,Aalesund,1,2023-07-24
Allsvenskan,Sweden,Sirius,2,Mjällby,3,2023-07-24
Club Friendlies,World,Real Madrid,3,Milan,2,2023-07-24
Club Friendlies,World,Greuther Fürth,4,Liverpool,4,2023-07-24
Club Friendlies,World,Hatay,2,Fatih,1,2023-07-24
Club Friendlies,World,Antalyaspor,0,Rize,0,2023-07-24
Club Friendlies,World,Pendik,2,Manisa FK,0,2023-07-24
Torneo Federal A,Argentina,Peñarol,1,Ciudad Bolívar,3,2023-07-24
Primera División,Bolivia,Bolívar,3,The Strongest,0,2023-07-24
Primera División,Bolivia,Palmaflor,2,Royal Pari,2,2023-07-24
Primera División,Bolivia,Always Ready,1,Vaca Díez,0,2023-07-24
Serie B,Brazil,Sampaio Corrêa,1,Sport,2,2023-07-24
Serie C,Brazil,Náutico,0,Remo,0,2023-07-24
Serie C,Brazil,Paysandu,1,CSA,0,2023-07-24
Serie D,Brazil,Alagoinhas,1,Cruzeiro,2,2023-07-24
Serie D,Brazil,ASA,3,Jacuipense,2,2023-07-24
Serie D,Brazil,Campinense,3,Pacajus,2,2023-07-24
Serie D,Brazil,Iguatu,1,Santa Cruz,0,2023-07-24
Serie D,Brazil,Potiguar M,0,Nacional,0,2023-07-24
Serie D,Brazil,Retrô,1,Falcon,2,2023-07-24
Serie D,Brazil,Sergipe,1,Bahia de Feira,0,2023-07-24
Serie D,Brazil,Sousa,4,Globo,0,2023-07-24
First League,Bulgaria,Botev Vratsa,2,Slavia Sofia,0,2023-07-24
First League,Bulgaria,Beroe,1,Arda,0,2023-07-24
Canadian Premier League,Canada,Valour,1,York,2,2023-07-24
FNL,Czech Republic,Zbrojovka,1,Vlašim,1,2023-07-24
UEFA U19 Championship Women,Europe,Austria,3,Belgium,3,2023-07-24
UEFA U19 Championship Women,Europe,Netherlands,3,Germany,1,2023-07-24
UEFA U19 Championship Women,Europe,France,3,Iceland,1,2023-07-24
UEFA U19 Championship Women,Europe,Spain,7,Czechia,0,2023-07-24
Úrvalsdeild,Iceland,Keflavík,3,KA,4,2023-07-24
Úrvalsdeild,Iceland,FH,2,Fylkir,4,2023-07-24
J2 League,Japan,Kumamoto,1,Fagiano,2,2023-07-24
K League 2,Korea Republic,Gimpo,0,Ansan Greeners,1,2023-07-24
K League 2,Korea Republic,Busan IPark,2,Anyang,1,2023-07-24
A Lyga,Lithuania,Panevėžys,2,FA Šiauliai,0,2023-07-24
Liga de Expansión MX,Mexico,Mineros,4,Morelia,0,2023-07-24
Leagues Cup,N/C America,NYCFC,0,Atlas,1,2023-07-24
Leagues Cup,N/C America,Cincinnati,3,Sporting KC,3,2023-07-24
Leagues Cup,N/C America,Nashville,2,Colorado,1,2023-07-24
Leagues Cup,N/C America,Puebla,0,Minnesota,4,2023-07-24
Leagues Cup,N/C America,Columbus,2,St. Louis,1,2023-07-24
2. Division,Norway,Godset II,0,TUIL,2,2023-07-24
2. Division,Norway,Kvik,4,Brann II,2,2023-07-24
Division Profesional,Paraguay,Olimpia,1,Nacional,2,2023-07-24
Primera División,Peru,Binacional,4,Dep. Municipal,1,2023-07-24
I Liga,Poland,Stal Rzeszów,2,Odra,5,2023-07-24
Taça da Liga,Portugal,Boavista,0,União Leiria,0,2023-07-24
Liga I,Romania,Botoșani,1,Petrolul 52,1,2023-07-24
Liga I,Romania,U Craiova,0,Oţelul,0,2023-07-24
Superettan,Sweden,GAIS,0,Västerås,2,2023-07-24
Superettan,Sweden,Helsingborg,1,Trelleborg,3,2023-07-24
MLS Next Pro,USA,Rapids II,3,Austin II,3,2023-07-24
MLS Next Pro,USA,Houston II,1,MNUFC2,1,2023-07-24
MLS Next Pro,USA,Orlando City B,3,Chicago Fire,2,2023-07-24
MLS Next Pro,USA,Earthquakes II,1,St. Louis II,1,2023-07-24
MLS Next Pro,USA,LAFC II,2,Tacoma Def.,1,2023-07-24
MLS Next Pro,USA,Atlanta Utd II,2,Huntsville,4,2023-07-24
NWSL Challenge Cup,USA,Pride,1,Gotham FC,3,2023-07-24
Primera División,Venezuela,Caracas,2,Táchira,2,2023-07-24
Primera División,Venezuela,Portuguesa,1,Colmenárez,0,2023-07-24
Premier League Summer Series,World,Newcastle,3,Aston Villa,3,2023-07-24
