Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
League Cup,England,Man City,3,Liverpool,2,2022-12-22
Copa del Rey,Spain,Cacereño,2,Girona,1,2022-12-22
Copa del Rey,Spain,Eldense,1,Burgos,0,2022-12-22
Copa del Rey,Spain,Gernika,0,Celta Vigo,3,2022-12-22
Copa del Rey,Spain,Linares,1,Santander,0,2022-12-22
Copa del Rey,Spain,Arenteiro,1,Atlético,3,2022-12-22
Copa del Rey,Spain,La Nucía,0,Las Palmas,0,2022-12-22
Copa del Rey,Spain,Real Oviedo,1,Granada,0,2022-12-22
Copa del Rey,Spain,Tarragona,2,Málaga,1,2022-12-22
Cup,Turkey,Kayseri,2,Gençlerbirliği,0,2022-12-22
Cup,Turkey,Konyaspor,3,Bodrumspor,2,2022-12-22
Cup,Turkey,Gaziantep,3,Boluspor,1,2022-12-22
Cup,Turkey,Demirspor,3,Rize,4,2022-12-22
Cup,Turkey,Galatasaray,1,Keçiörengücü,0,2022-12-22
Super League 1,Greece,OFI,0,Atromitos,1,2022-12-22
Super League 1,Greece,Panaitolikos,0,PAOK,2,2022-12-22
Club Friendlies,World,Juventus,1,Rijeka,0,2022-12-22
Club Friendlies,World,Roma,3,Waalwijk,0,2022-12-22
Club Friendlies,World,Reggina,0,Inter,2,2022-12-22
Superliga,Albania,Kastrioti,2,Egnatia,3,2022-12-22
Superliga,Albania,Erzeni,1,Bylis,1,2022-12-22
Superliga,Albania,Vllaznia,4,Teuta,0,2022-12-22
1. Division,Cyprus,Aris Limassol,1,APOEL,1,2022-12-22
1. Division,Cyprus,Omonia,2,Apollon,0,2022-12-22
UEFA Women's Champions League,Europe,Slavia,0,Roma,3,2022-12-22
UEFA Women's Champions League,Europe,St. Pölten,2,Wolfsburg,8,2022-12-22
UEFA Women's Champions League,Europe,Chelsea,3,PSG,0,2022-12-22
UEFA Women's Champions League,Europe,Real Madrid,5,Vllaznia,1,2022-12-22
Super League 2,Greece,Episkopi,0,Egaleo,1,2022-12-22
Super League 2,Greece,Almopos,1,Anagennisi K,0,2022-12-22
Super League 2,Greece,Apollon,0,Iraklis Laris.,2,2022-12-22
Super League 2,Greece,Iraklis 1908,2,Apollon Pontou,0,2022-12-22
Super League 2,Greece,Niki,2,PAOK II,0,2022-12-22
Super League 2,Greece,PAO II,1,Veria,2,2022-12-22
Super League 2,Greece,Panserraikos,2,Larissa,1,2022-12-22
Super League 2,Greece,Thesprotos,1,Diagoras,4,2022-12-22
Super League 2,Greece,Chania,4,PAO Rouf,0,2022-12-22
Super League 2,Greece,Irodotos,0,Ierapetra,1,2022-12-22
Super League 2,Greece,Kalamata,0,Ilioupoli,1,2022-12-22
Super League 2,Greece,Olympiakos II,1,Proodeftiki,0,2022-12-22
Super League 2,Greece,Panachaiki,0,Kallithea,0,2022-12-22
Super League 2,Greece,AEK II,0,Kifisia,1,2022-12-22
Indian Super League,India,Jamshedpur,2,Goa,2,2022-12-22
I-League,India,Sudeva,1,Mohammedan,1,2022-12-22
I-League,India,Kenkre,2,Real Kashmir,1,2022-12-22
Liga 1,Indonesia,PSIS,0,Bali United,3,2022-12-22
Serie C,Italy,Pordenone,2,Triestina,1,2022-12-22
Taça da Liga,Portugal,Moreirense,1,Arouca,2,2022-12-22
King's Cup,Saudi Arabia,Al Batin,1,Raed,0,2022-12-22
King's Cup,Saudi Arabia,Fateh,2,Tai,2,2022-12-22
King's Cup,Saudi Arabia,Ittihad,1,Shabab,1,2022-12-22
Highland / Lowland,Scotland,Tranent,8,Edinburgh U,0,2022-12-22
Premier League,Wales,Cardiff MU,2,Newtown,1,2022-12-22
