Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Valmiera,1,Olimpija,2,2023-07-19
UEFA Champions League,Europe,Dinamo Tbilisi,1,Astana,2,2023-07-19
UEFA Champions League,Europe,Ferencváros,0,KÍ,3,2023-07-19
UEFA Champions League,Europe,Qarabağ,4,Red Imps,0,2023-07-19
UEFA Champions League,Europe,Ludogorets,4,Ballkani,0,2023-07-19
UEFA Champions League,Europe,Swift,0,Slovan,2,2023-07-19
UEFA Champions League,Europe,Larne,2,HJK,2,2023-07-19
CONMEBOL Sudamericana,South America,América MG,5,Colo Colo,1,2023-07-19
CONMEBOL Sudamericana,South America,Estudiantes,4,Barcelona,0,2023-07-19
CONMEBOL Sudamericana,South America,Universitario,1,Corinthians,2,2023-07-19
Eliteserien,Norway,Lillestrøm,5,Aalesund,1,2023-07-19
Club Friendlies,World,Man Utd,1,Lyon,0,2023-07-19
Club Friendlies,World,Kayseri,3,İstanbulspor,2,2023-07-19
Club Friendlies,World,Sivasspor,1,Səbail,1,2023-07-19
Club Friendlies,World,RW Oberhausen,2,Dortmund,3,2023-07-19
Club Friendlies,World,Karlsruhe,2,Liverpool,4,2023-07-19
Club Friendlies,World,Crawley,0,Crystal Palace,4,2023-07-19
Prim B Metro,Argentina,Talleres,0,Sacachispas,0,2023-07-19
Copa de la División Profesional,Bolivia,Guabirá,1,Palmaflor,0,2023-07-19
Copa de la División Profesional,Bolivia,Libertad,0,Wilstermann,2,2023-07-19
Serie B,Brazil,Tombense,2,CRB,1,2023-07-19
Serie B,Brazil,Chapecoense,1,Ituano,0,2023-07-19
Serie B,Brazil,Ponte Preta,0,Juventude,0,2023-07-19
Copa Paulista,Brazil,Santo André B,1,São Caetano,1,2023-07-19
Copa Chile,Chile,U. Concepción,2,Rangers,0,2023-07-19
Supercopa,Costa Rica,Saprissa,1,Herediano,0,2023-07-19
Premier League,Egypt,Ahly,1,Haras,1,2023-07-19
Ykkönen,Finland,Jaro,2,Gnistan,2,2023-07-19
Emperor Cup,Japan,Toyama,3,Albirex,4,2023-07-19
K League 2,Korea Republic,Dragons,5,Ansan Greeners,2,2023-07-19
K League 2,Korea Republic,Seongnam,1,Gyeongnam,1,2023-07-19
K League 2,Korea Republic,Gimcheon,3,Chungnam Asan,2,2023-07-19
League Cup,Scotland,Arbroath,1,Cowdenbeath,1,2023-07-19
League Cup,Scotland,Edinburgh City,3,Kelty Hearts,5,2023-07-19
USL League One,USA,One Knoxville,1,Union Omaha,2,2023-07-19
MLS NEXT Pro Invitational,USA,Hoffenheim II,1,Rapids II,0,2023-07-19
UEFA/CONMEBOL Club Challenge,World,Sevilla,1,Ind. del Valle,1,2023-07-19
