Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Japan,4,Peru,1,2023-06-20
Friendlies,World,Korea Rep,1,El Salvador,1,2023-06-20
Friendlies,World,China PR,2,Palestine,0,2023-06-20
Friendlies,World,Montenegro,1,Czechia,4,2023-06-20
Friendlies,World,Germany,0,Colombia,2,2023-06-20
Friendlies,World,Algeria,1,Tunisia,1,2023-06-20
Friendlies,World,Brazil,2,Senegal,4,2023-06-20
Africa Cup of Nations Qualification,Africa,Burundi,3,Namibia,2,2023-06-20
Africa Cup of Nations Qualification,Africa,Ethiopia,0,Malawi,0,2023-06-20
Africa Cup of Nations Qualification,Africa,Sudan,0,Mauritania,3,2023-06-20
Primera Nacional,Argentina,Racing Córdoba,1,Brown Adrogué,2,2023-06-20
AFC U17 Asian Cup,Asia,Vietnam,0,Japan,4,2023-06-20
AFC U17 Asian Cup,Asia,Uzbekistan,1,India,0,2023-06-20
Victoria NPL,Australia,South Melb,4,St. Albans,0,2023-06-20
Serie C,Brazil,Botafogo,1,Náutico,1,2023-06-20
Serie C,Brazil,São Bernardo,0,Volta Redonda,3,2023-06-20
Serie D,Brazil,Caxias,0,Hercílio,1,2023-06-20
Serie D,Brazil,Democrata GV,1,Nova Iguaçu,0,2023-06-20
Primera B,Chile,U. Concepción,3,Rangers,2,2023-06-20
Liga Pro,Ecuador,Universitario,3,Delfin,0,2023-06-20
UEFA European Championship Qualifiers,Europe,Austria,2,Sweden,0,2023-06-20
UEFA European Championship Qualifiers,Europe,Bosnia,0,Luxembourg,2,2023-06-20
UEFA European Championship Qualifiers,Europe,Bulgaria,1,Serbia,1,2023-06-20
UEFA European Championship Qualifiers,Europe,Estonia,0,Belgium,3,2023-06-20
UEFA European Championship Qualifiers,Europe,Faroe Islands,1,Albania,3,2023-06-20
UEFA European Championship Qualifiers,Europe,Hungary,2,Lithuania,0,2023-06-20
UEFA European Championship Qualifiers,Europe,Iceland,0,Portugal,1,2023-06-20
UEFA European Championship Qualifiers,Europe,Liechtenstein,0,Slovakia,1,2023-06-20
UEFA European Championship Qualifiers,Europe,Moldova,3,Poland,2,2023-06-20
UEFA European Championship Qualifiers,Europe,Norway,3,Cyprus,1,2023-06-20
UEFA European Championship Qualifiers,Europe,Scotland,2,Georgia,0,2023-06-20
UEFA U21 Championship Qualification,Europe,Latvia,2,San Marino,0,2023-06-20
UEFA U21 Championship Qualification,Europe,Denmark,2,Wales,2,2023-06-20
UEFA U21 Championship Qualification,Europe,Andorra,1,Belarus,1,2023-06-20
UEFA U21 Championship Qualification,Europe,Kosovo,2,Estonia,0,2023-06-20
Super League 2,Greece,Niki,1,Larissa,2,2023-06-20
Svenska Cupen,Sweden,Rågsved,1,Franke,1,2023-06-20
Damallsvenskan,Sweden,Linköping,4,Djurgården,1,2023-06-20
