Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Inter,1,Milan,0,2023-05-16
Championship,England,Luton,2,Sunderland,0,2023-05-16
Eredivisie,Netherlands,Groningen,2,Ajax,3,2023-05-16
Süper Lig,Turkey,Sivasspor,1,Kasımpaşa,2,2023-05-16
Süper Lig,Turkey,Alanyaspor,0,Konyaspor,3,2023-05-16
Süper Lig,Turkey,İstanbulspor,0,Galatasaray,2,2023-05-16
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Lanús,0,2023-05-16
Liga Profesional Argentina,Argentina,Vélez,0,R. Central,0,2023-05-16
Primera División,Uruguay,Cerro,1,Racing,0,2023-05-16
Primera División,Chile,U. de Chile,0,Cobresal,0,2023-05-16
Primera División,Chile,O'Higgins,1,Everton,1,2023-05-16
Eliteserien,Norway,Aalesund,3,Molde,1,2023-05-16
Eliteserien,Norway,Brann,4,Stabæk,1,2023-05-16
Eliteserien,Norway,Lillestrøm,1,Sarpsborg,2,2023-05-16
Eliteserien,Norway,Rosenborg,1,Haugesund,0,2023-05-16
Eliteserien,Norway,Strømsgodset,1,Sandefjord,0,2023-05-16
Eliteserien,Norway,Tromsø,2,Bodø/Glimt,3,2023-05-16
Eliteserien,Norway,Vålerenga,3,HamKam,0,2023-05-16
Eliteserien,Norway,Viking,3,Odd,2,2023-05-16
Primera Nacional,Argentina,Güemes,0,SM Tucumán,1,2023-05-16
Primera Nacional,Argentina,Est Caseros,3,Chaco,0,2023-05-16
Primera Nacional,Argentina,San Martín SJ,2,Guillermo Br,1,2023-05-16
Premier League,Armenia,Alashkert,1,BKMA,2,2023-05-16
Serie C,Brazil,Operário,1,São José RS,1,2023-05-16
Primera B,Chile,Temuco,2,U. Concepción,1,2023-05-16
Primera B,Chile,Barnechea,1,Recoleta,0,2023-05-16
Primera B,Chile,Antofagasta,0,Wanderers,1,2023-05-16
Liga Femenina,Colombia,Llaneros,1,Industriales,2,2023-05-16
Liga Pro,Ecuador,Universitario,0,Cumbayá,0,2023-05-16
Premier League,Egypt,Haras,0,Mokawloon,2,2023-05-16
Premier League,Egypt,Smouha,1,Future,1,2023-05-16
Premier League,Egypt,Geish,2,Pharco,2,2023-05-16
Suomen Cup,Finland,EIF II,0,SalPa,2,2023-05-16
Suomen Cup,Finland,SJK-j Apollo,0,VPS,11,2023-05-16
Suomen Cup,Finland,HPS,0,Atlantis,6,2023-05-16
Regionalliga,Germany,Kickers Emden,0,Holstein II,4,2023-05-16
Regionalliga,Germany,Hoffenheim II,1,Aalen,0,2023-05-16
Cup,Iceland,Thór,3,Leiknir R,1,2023-05-16
Virsliga,Latvia,Auda,0,Riga,2,2023-05-16
Tweede Divisie,Netherlands,Volendam II,3,IJsselmeervoge,3,2023-05-16
1. Division,Norway,Moss,1,Åsane,0,2023-05-16
1. Division,Norway,Bryne,0,Jerv,0,2023-05-16
1. Division,Norway,Fredrikstad,1,KFUM,0,2023-05-16
1. Division,Norway,Kongsvinger,5,Skeid,0,2023-05-16
1. Division,Norway,Kristiansund,3,Ranheim,2,2023-05-16
1. Division,Norway,Mjøndalen,3,Raufoss,0,2023-05-16
1. Division,Norway,Sogndal,1,Hødd,0,2023-05-16
1. Division,Norway,Start,3,Sandnes,3,2023-05-16
Primera División,Peru,Alianza Lima,2,Dep. Municipal,1,2023-05-16
Primera División,Peru,Acad. Cantolao,0,Boys,0,2023-05-16
Saudi League,Saudi Arabia,Hilal,2,Ittihad,2,2023-05-16
Saudi League,Saudi Arabia,Tai,0,Nassr,2,2023-05-16
Play-offs 3/4,Scotland,Annan,3,Clyde,1,2023-05-16
PSL,South Africa,Mamelodi,1,Maritzburg Utd,1,2023-05-16
Superettan,Sweden,Örebro,0,Örgryte,0,2023-05-16
Ligue 1,Tunisia,Sfax,0,Monastir,0,2023-05-16
1. Lig,Turkey,Altınordu,0,Erzurumspor,1,2023-05-16
1. Lig,Turkey,Keçiörengücü,3,Yeni Malatya,0,2023-05-16
1. Lig,Turkey,Boluspor,2,Eyüp,0,2023-05-16
1. Lig,Turkey,Denizlispor,3,Adanaspor,0,2023-05-16
1. Lig,Turkey,Gençlerbirliği,2,Sakaryaspor,1,2023-05-16
1. Lig,Turkey,Göztepe,3,Rize,3,2023-05-16
1. Lig,Turkey,Pendik,2,Bandırma,1,2023-05-16
1. Lig,Turkey,Samsunspor,0,Bodrumspor,1,2023-05-16
1. Lig,Turkey,Tuzla,1,Manisa FK,2,2023-05-16
2. Lig,Turkey,Afyonspor,2,Şanlıurfa,3,2023-05-16
2. Lig,Turkey,Amed,4,Düzce,0,2023-05-16
2. Lig,Turkey,Ankaraspor,4,İnegöl,0,2023-05-16
2. Lig,Turkey,Batman Petrol,1,Arnavutköy BS,0,2023-05-16
2. Lig,Turkey,Bursaspor,3,Soma,5,2023-05-16
2. Lig,Turkey,Çorum FK,2,Isparta 32,1,2023-05-16
2. Lig,Turkey,Erokspor,1,24 Erzincan,1,2023-05-16
2. Lig,Turkey,Sivas BS,0,Menemen,9,2023-05-16
2. Lig,Turkey,Balıkesirspor,3,Zonguldak,3,2023-05-16
2. Lig,Turkey,Bucaspor 1928,3,İskenderunspor,2,2023-05-16
2. Lig,Turkey,Fethiye,1,1461 Trabzon F,0,2023-05-16
2. Lig,Turkey,Kırklareli,1,Ankara Demir,1,2023-05-16
2. Lig,Turkey,Kırşehir FK,2,Etimesgut BS,4,2023-05-16
2. Lig,Turkey,Kocaelispor,2,Kastamonuspor,1,2023-05-16
2. Lig,Turkey,Pazar,3,Adıyaman,0,2023-05-16
2. Lig,Turkey,Sarıyer,3,Diyarbekirspor,0,2023-05-16
2. Lig,Turkey,Serik BS,0,Karacabey BS,1,2023-05-16
2. Lig,Turkey,Uşak Spor,1,Vanspor,2,2023-05-16
3. Lig,Turkey,1954 Kelkit,0,Yeni Mersin,0,2023-05-16
3. Lig,Turkey,Ağrı 1970,1,Edirne,1,2023-05-16
3. Lig,Turkey,Amasyaspor FK,0,Çatalca,0,2023-05-16
3. Lig,Turkey,Eskişehirspor,3,Elazığspor,6,2023-05-16
3. Lig,Turkey,Hacettepe 1945,0,Bld Derince,2,2023-05-16
3. Lig,Turkey,Karaköprü BS,0,Nevşehir Bld.,2,2023-05-16
3. Lig,Turkey,Karşıyaka,3,Bld Kütahya,1,2023-05-16
3. Lig,Turkey,Şile Yıldız,0,1922 Konya,4,2023-05-16
3. Lig,Turkey,Yomra,4,52 Orduspor,0,2023-05-16
3. Lig,Turkey,23 Elazığ,7,Büyük Anadolu,3,2023-05-16
3. Lig,Turkey,Bulvarspor,2,Eynesil Blds,0,2023-05-16
3. Lig,Turkey,Darıca G.,1,Kuşadası GSK,1,2023-05-16
3. Lig,Turkey,Iğdır,3,Karaman FK,1,2023-05-16
3. Lig,Turkey,Kahramanmaraş,0,Ayvalıkgücü BS,3,2023-05-16
3. Lig,Turkey,Kestelspor,4,Velimeşespor,0,2023-05-16
3. Lig,Turkey,Orduspor 1967,4,Bayrampaşa,1,2023-05-16
3. Lig,Turkey,Turgutlu,1,Gümüşhane,1,2023-05-16
3. Lig,Turkey,Akhisar,6,Tepecik,1,2023-05-16
3. Lig,Turkey,Arguvanspor,0,Kepez BS,3,2023-05-16
3. Lig,Turkey,Bursa Yıldırım,0,Hopaspor,0,2023-05-16
3. Lig,Turkey,Efeler 09 Spor,5,Fatsa BS,0,2023-05-16
3. Lig,Turkey,Erbaa,0,68 Aksaray BS,1,2023-05-16
3. Lig,Turkey,Osmaniyespor,0,Niğde Anadolu,3,2023-05-16
3. Lig,Turkey,Sapanca,2,Çankaya,0,2023-05-16
3. Lig,Turkey,Siirt İÖİ,0,1984 Muşspor,1,2023-05-16
3. Lig,Turkey,Yeni Çarşı,3,Bergama BS,1,2023-05-16
