Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Argentina,3,Jamaica,0,2022-09-28
Friendlies,World,El Salvador,1,Peru,4,2022-09-28
Friendlies,World,Honduras,2,Guatemala,1,2022-09-28
Friendlies,World,Mexico,2,Colombia,3,2022-09-28
MLS,USA,Sounders,1,Cincinnati,1,2022-09-28
Serie A,Brazil,Santos,2,Paranaense,0,2022-09-28
Cup,Turkey,Kastamonuspor,0,Nevşehir Bld.,0,2022-09-28
Cup,Turkey,Adıyaman,1,Bartın,0,2022-09-28
Cup,Turkey,Pazar,1,Mazıdağı,0,2022-09-28
Cup,Turkey,1922 Konya,1,Karaköprü BS,2,2022-09-28
Cup,Turkey,Ankara Demir,0,Karaman FK,2,2022-09-28
Cup,Turkey,Etimesgut BS,3,Yalova,1,2022-09-28
Cup,Turkey,Kırşehir FK,2,Kilis BS,1,2022-09-28
Cup,Turkey,Niğde Anadolu,2,Yomra,1,2022-09-28
Cup,Turkey,Serik BS,1,1954 Kelkit,0,2022-09-28
Cup,Turkey,Afyonspor,2,Eynesil Blds,4,2022-09-28
Cup,Turkey,Çatalca,2,Sapanca,3,2022-09-28
Cup,Turkey,Kırklareli,5,Siirt İÖİ,0,2022-09-28
Cup,Turkey,Kuşadası GSK,0,Bulvarspor,1,2022-09-28
Cup,Turkey,Nazilli BS,2,Şile Yıldız,1,2022-09-28
Cup,Turkey,Sarıyer,3,Tepecik,0,2022-09-28
Cup,Turkey,Uşak Spor,2,Arguvanspor,1,2022-09-28
Cup,Turkey,Velimeşespor,0,23 Elazığ,1,2022-09-28
Cup,Turkey,Şanlıurfa,4,Karşıyaka,2,2022-09-28
Cup,Turkey,Bursaspor,0,Boyabat 1868,1,2022-09-28
Primera A,Colombia,Pasto,1,Cortuluá,0,2022-09-28
Super League,Malaysia,Kuala Lumpur,5,Sarawak Utd,0,2022-09-28
Cup,Albania,Butrinti,0,Dinamo,1,2022-09-28
Cup,Albania,Burreli,2,Tomori,1,2022-09-28
Cup,Albania,Lushnja,2,Tërbuni,0,2022-09-28
Cup,Albania,Partizani,0,Oriku,0,2022-09-28
Cup,Albania,Shkumbini,0,Egnatia,3,2022-09-28
Cup,Albania,Veleçiku,0,Tirana,3,2022-09-28
Primera Nacional,Argentina,Atlanta,3,Chaco,1,2022-09-28
Copa Argentina,Argentina,Independiente,0,Talleres,0,2022-09-28
Primera División,Bolivia,Royal Pari,0,Always Ready,2,2022-09-28
Canadian Premier League,Canada,Wanderers,0,Pacific,2,2022-09-28
Copa Chile,Chile,Unión Española,4,Antofagasta,1,2022-09-28
Copa Chile,Chile,Ñublense,2,Huachipato,1,2022-09-28
China League One,China PR,Kunshan,4,Heilongjiang,1,2022-09-28
China League One,China PR,Hainiu,3,BSU,0,2022-09-28
China League One,China PR,Zibo Cuju,1,Shaanxi Chang.,3,2022-09-28
Primera B,Colombia,Quindío,1,Huila,1,2022-09-28
DBU Pokalen,Denmark,Næstved,0,Silkeborg,3,2022-09-28
Women's Super League,England,Chelsea,3,West Ham,1,2022-09-28
Premier League International Cup,Europe,Crystal Palace,7,PSG,3,2022-09-28
UEFA Youth League,Europe,Coleraine,3,Pobeda U19,2,2022-09-28
UEFA Women's Champions League,Europe,Slavia,0,Valur,0,2022-09-28
UEFA Women's Champions League,Europe,Vllaznia,2,Zhytlobud-2,1,2022-09-28
UEFA Women's Champions League,Europe,Rosengård,3,Brann,1,2022-09-28
UEFA Women's Champions League,Europe,Häcken,0,PSG,2,2022-09-28
UEFA Women's Champions League,Europe,Ajax,0,Arsenal,1,2022-09-28
UEFA Women's Champions League,Europe,St. Pölten,2,KuPS,2,2022-09-28
UEFA Women's Champions League,Europe,Zürich,3,SFK 2000,0,2022-09-28
UEFA Women's Champions League,Europe,Real Madrid,2,Rosenborg,1,2022-09-28
UEFA Women's Champions League,Europe,Juventus,2,Køge,0,2022-09-28
UEFA Women's Champions League,Europe,SL Benfica,2,Rangers,1,2022-09-28
Veikkausliiga,Finland,Inter Turku,0,Haka,1,2022-09-28
Veikkausliiga,Finland,SJK,3,KuPS,1,2022-09-28
Veikkausliiga,Finland,HIFK,1,Ilves,5,2022-09-28
Veikkausliiga,Finland,Lahti,0,VPS,2,2022-09-28
Veikkausliiga,Finland,Mariehamn,2,Oulu,4,2022-09-28
Regionalliga,Germany,Jena,1,Cottbus,1,2022-09-28
Regionalliga,Germany,Havelse,0,BW Lohne,3,2022-09-28
Liga de Expansión MX,Mexico,Raya2,0,Mineros,3,2022-09-28
Liga de Expansión MX,Mexico,Tlaxcala,1,Pumas Tabasco,0,2022-09-28
Liga de Expansión MX,Mexico,Cimarrones,2,Correcaminos,1,2022-09-28
NM Cupen,Norway,TUIL,0,Bryne,1,2022-09-28
Primera División,Peru,Acad. Cantolao,3,Carlos Stein,2,2022-09-28
Primera División,Peru,Sport Huancayo,2,Dep. Municipal,1,2022-09-28
Cupa României,Romania,Jiul Petroşani,2,Oţelul,2,2022-09-28
Cupa României,Romania,Suceava,0,Arad,1,2022-09-28
Cupa României,Romania,Gloria B.,0,Slobozia,0,2022-09-28
Cupa României,Romania,Ocna Mureș,3,Slatina,0,2022-09-28
Cupa României,Romania,Reşiţa,0,Mioveni,4,2022-09-28
Cupa României,Romania,1599 Şelimbăr,0,Petrolul 52,4,2022-09-28
Cupa României,Romania,Afumaţi,0,Rapid,3,2022-09-28
Highland / Lowland,Scotland,Bo'ness Utd,0,Strollers,0,2022-09-28
Highland / Lowland,Scotland,Dalbeattie,1,East Kilbride,2,2022-09-28
Highland / Lowland,Scotland,East Stirling,1,Spartans,4,2022-09-28
Highland / Lowland,Scotland,Edinburgh U,0,Berwick,1,2022-09-28
Highland / Lowland,Scotland,Gretna,3,Fairydean,1,2022-09-28
Highland / Lowland,Scotland,Stirling Unv,1,Cowdenbeath,0,2022-09-28
Highland / Lowland,Scotland,Tranent,4,Braves,2,2022-09-28
Cup,Serbia,Radnički SM,1,Partizan,1,2022-09-28
Thai League 1,Thailand,Police Tero,2,Port,2,2022-09-28
USL Championship,USA,LV Lights,4,Monterey Bay,0,2022-09-28
U20 National Team Friendlies,World,Paraguay,0,USA,2,2022-09-28
