Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Fulham,0,Tottenham,1,2023-01-23
La Liga,Spain,Valencia,2,Almería,2,2023-01-23
Serie A,Italy,Bologna,1,Cremonese,1,2023-01-23
Serie A,Italy,Inter,0,Empoli,1,2023-01-23
Süper Lig,Turkey,Konyaspor,0,Ankaragücü,1,2023-01-23
Süper Lig,Turkey,Ümraniye,1,Fenerbahçe,2,2023-01-23
Liga MX,Mexico,Querétaro,3,Atlas,3,2023-01-23
Liga MX,Mexico,Pachuca,4,Juárez,1,2023-01-23
Primeira Liga,Portugal,Boavista,1,Chaves,1,2023-01-23
Coupe de France,France,Pays de Cassel,0,PSG,7,2023-01-23
Primera División,Chile,Copiapó,2,Colo Colo,5,2023-01-23
Primera División,Chile,Curicó Unido,1,Coquimbo,0,2023-01-23
CAF African Nations Championship,Africa,Ghana,3,Morocco,0,2023-01-23
CAF African Nations Championship,Africa,Sudan,0,Madagascar,3,2023-01-23
Paulista A1,Brazil,São Bernardo,1,Santos,1,2023-01-23
Paulista A1,Brazil,Botafogo SP,1,Mirassol,1,2023-01-23
Paulista A1,Brazil,Ferroviária,1,Santo André,2,2023-01-23
Carioca Série A,Brazil,Madureira,0,Fluminense,1,2023-01-23
Gaúcho 1,Brazil,Esportivo,1,São José RS,2,2023-01-23
Mineiro 1,Brazil,Pouso Alegre,0,América MG,4,2023-01-23
Paranaense 1,Brazil,Cianorte,1,Londrina,0,2023-01-23
Paranaense 1,Brazil,Coritiba,1,Rio Branco,0,2023-01-23
Catarinense 1,Brazil,Brusque,2,Hercílio,1,2023-01-23
Catarinense 1,Brazil,Camboriú,1,Atlético SC,0,2023-01-23
Potiguar 1,Brazil,Santa Cruz,3,Força e Luz,2,2023-01-23
Copa do Nordeste,Brazil,Ferroviário,3,Ceará,0,2023-01-23
Copa do Nordeste,Brazil,Sampaio Corrêa,1,Bahia,0,2023-01-23
Primera División,Costa Rica,Guadalupe,0,Saprissa,1,2023-01-23
Primera División,Costa Rica,Pérez Zeledón,0,SP. San José,1,2023-01-23
1. Division,Cyprus,Aris Limassol,3,Apollon,1,2023-01-23
1. Division,Cyprus,Anorthosis,1,Enosis,0,2023-01-23
Premier League,Egypt,Aswan,0,Ismaily,0,2023-01-23
Premier League,Egypt,Pharco,0,ENPPI,1,2023-01-23
Premier League,Egypt,Ceramica Cleo,0,Geish,0,2023-01-23
Premier League,Egypt,Ittihad,1,Haras,0,2023-01-23
National 1,France,Sedan,2,Le Mans,0,2023-01-23
3. Liga,Germany,Duisburg,1,Waldhof,3,2023-01-23
Super League 2,Greece,Thesprotos,6,Apollon,0,2023-01-23
Super League 2,Greece,Apollon,1,Kallithea,1,2023-01-23
Liga Nacional,Guatemala,Achuapa,0,Cobán,0,2023-01-23
Liga Nacional,Guatemala,Comunicaciones,0,Xinabajul,0,2023-01-23
Liga Nacional,Honduras,Olimpia,5,Real Sociedad,0,2023-01-23
I-League,India,Kenkre,2,Sreenidi,1,2023-01-23
Liga 1,Indonesia,Persebaya,2,Bhayangkara,1,2023-01-23
Liga 1,Indonesia,Persis,1,Persikabo 1973,1,2023-01-23
Ligat Ha'al,Israel,Maccabi TA,3,M Haifa,0,2023-01-23
Serie C,Italy,Monopoli,1,Juve Stabia,0,2023-01-23
Eerste Divisie,Netherlands,Ajax,1,Roda,2,2023-01-23
Eerste Divisie,Netherlands,AZ II,1,Helmond,1,2023-01-23
Eerste Divisie,Netherlands,PSV II,1,VVV,2,2023-01-23
Segunda Liga,Portugal,Torreense,4,Feirense,2,2023-01-23
Stars League,Qatar,Shamal,0,Al Duhail,2,2023-01-23
Stars League,Qatar,Arabi,0,Sadd,2,2023-01-23
Stars League,Qatar,Markhiya,2,Ahli,2,2023-01-23
Liga I,Romania,Chindia,1,Argeș,1,2023-01-23
Liga I,Romania,Farul,0,CFR,3,2023-01-23
FA Cup,Scotland,Darvel,1,Aberdeen,0,2023-01-23
CONMEBOL U20,South America,Bolivia,0,Ecuador,1,2023-01-23
CONMEBOL U20,South America,Chile,0,Uruguay,3,2023-01-23
Segunda División,Spain,FC Andorra,0,Albacete,1,2023-01-23
1. Lig,Turkey,Rize,3,Denizlispor,1,2023-01-23
Pro League,United Arab Emirates,Ajman,1,Shabab Al Ahli,3,2023-01-23
Pro League,United Arab Emirates,Al Dhafra,2,Dibba Fujairah,1,2023-01-23
Pro League,United Arab Emirates,Bani Yas,0,Al Wahda,1,2023-01-23
