Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
MLS,USA,Atlanta United,3,New England,3,2023-06-01
MLS,USA,Columbus,3,Colorado,2,2023-06-01
MLS,USA,DC United,2,Montréal,2,2023-06-01
MLS,USA,NYCFC,1,Cincinnati,3,2023-06-01
MLS,USA,Philadelphia,1,Charlotte,0,2023-06-01
MLS,USA,Toronto,0,Chicago,0,2023-06-01
MLS,USA,Inter Miami,0,New York,1,2023-06-01
MLS,USA,Austin,2,Minnesota,1,2023-06-01
MLS,USA,Salt Lake,2,Galaxy,3,2023-06-01
MLS,USA,Sporting KC,2,Dallas,1,2023-06-01
MLS,USA,Sounders,0,Earthquakes,1,2023-06-01
MLS,USA,Whitecaps,6,Houston,2,2023-06-01
Eredivisie,Netherlands,Heerenveen,1,Twente,2,2023-06-01
Eredivisie,Netherlands,Utrecht,1,Sparta,2,2023-06-01
Copa do Brasil,Brazil,Bahia,1,Santos,1,2023-06-01
Copa do Brasil,Brazil,Fortaleza,1,Palmeiras,0,2023-06-01
Copa do Brasil,Brazil,Cruzeiro,0,Grêmio,1,2023-06-01
Copa do Brasil,Brazil,Botafogo,1,Paranaense,0,2023-06-01
Copa do Brasil,Brazil,Corinthians,2,Atl. Mineiro,0,2023-06-01
Copa do Brasil,Brazil,Internacional,3,América MG,1,2023-06-01
Concacaf Champions Cup,N/C America,León,2,Los Angeles,1,2023-06-01
Primera A,Colombia,Boyacá Chicó,1,Medellín,0,2023-06-01
Primera A,Colombia,América,0,Millonarios,1,2023-06-01
Serie B,Italy,Brescia,0,Cosenza,3,2023-06-01
Cup,Albania,Tirana,0,Egnatia,1,2023-06-01
Premier League,Armenia,Ararat-Armenia,0,L. Artsakh,0,2023-06-01
New South Wales NPL Women,Australia,Sydney Olympic,2,Tigers,1,2023-06-01
Serie D,Brazil,Campinense,1,Nacional,0,2023-06-01
Copa Verde,Brazil,Goiás,2,Paysandu,1,2023-06-01
First League,Bulgaria,Lokomotiv Sf,1,Botev,2,2023-06-01
First League,Bulgaria,Arda,3,Slavia Sofia,2,2023-06-01
Canadian Premier League,Canada,Forge,1,York,2,2023-06-01
China U21 League,China PR,Dalian,3,Changchun,1,2023-06-01
China U21 League,China PR,Shandong,1,Cangzhou,0,2023-06-01
China U21 League,China PR,Shenhua,2,Tianjin JMT,0,2023-06-01
Play-offs 1/2,Czech Republic,Příbram,0,Pardubice,2,2023-06-01
Play-offs 1/2,Czech Republic,Zlín,1,Vyškov,0,2023-06-01
Premier League,Egypt,Haras,1,Aswan,0,2023-06-01
Premier League,Egypt,ENPPI,1,Ghazl,0,2023-06-01
Suomen Cup,Finland,VJS,3,PEPO,2,2023-06-01
Play-offs 1/2,Germany,Stuttgart,3,Hamburg,0,2023-06-01
Úrvalsdeild,Iceland,ÍBV,3,HK,0,2023-06-01
Úrvalsdeild,Iceland,Fylkir,3,KR,3,2023-06-01
1. Deild,Iceland,Grindavík,0,Afturelding,3,2023-06-01
1. Deild,Iceland,ÍA,1,Fjölnir,2,2023-06-01
1. Deild,Iceland,Selfoss,2,Thróttur R,1,2023-06-01
Virsliga,Latvia,Liepāja,0,Tukums,1,2023-06-01
Virsliga,Latvia,Auda,1,Jelgava,0,2023-06-01
Play-offs 1/2,Northern Ireland,Dungannon,2,Annagh Utd,0,2023-06-01
Primera División,Peru,Melgar,2,César Vallejo,2,2023-06-01
Liga I,Romania,CFR,1,U Craiova 1948,0,2023-06-01
Play-offs 1/2,Scotland,Partick,2,Ross County,0,2023-06-01
Premier League,Singapore,Balestier,4,Lion City,5,2023-06-01
Superettan,Sweden,GAIS,0,Örgryte,1,2023-06-01
Superettan,Sweden,Helsingborg,0,Skövde,0,2023-06-01
Superettan,Sweden,Jönköpings S,2,Öster,3,2023-06-01
Superettan,Sweden,Västerås,0,AFC Eskilstuna,0,2023-06-01
Ligue 1,Tunisia,Tunis,2,USBG,0,2023-06-01
3. Lig,Turkey,Karaman FK,1,Orduspor 1967,0,2023-06-01
USL Championship,USA,Monterey Bay,0,Tulsa,0,2023-06-01
NWSL Challenge Cup,USA,Red Stars,0,Racing Lou,2,2023-06-01
NWSL Challenge Cup,USA,San Diego Wave,0,Reign,3,2023-06-01
NWSL Challenge Cup,USA,Thorns,3,Angel City,2,2023-06-01
V.League 1,Vietnam,Binh Duong,1,Thanh Hóa,1,2023-06-01
V.League 1,Vietnam,Viettel,3,SLNA,0,2023-06-01
FIFA U20 World Cup,World,Argentina,0,Nigeria,2,2023-06-01
FIFA U20 World Cup,World,England,1,Italy,2,2023-06-01
FIFA U20 World Cup,World,Gambia,0,Uruguay,1,2023-06-01
