Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Crvena Zvezda,4,Ferencváros,1,2022-10-06
UEFA Europa League,Europe,HJK,1,Ludogorets,1,2022-10-06
UEFA Europa League,Europe,Malmö,0,Union Berlin,1,2022-10-06
UEFA Europa League,Europe,Monaco,3,Trabzonspor,1,2022-10-06
UEFA Europa League,Europe,Omonia,2,Man Utd,3,2022-10-06
UEFA Europa League,Europe,Sheriff,0,Real Sociedad,2,2022-10-06
UEFA Europa League,Europe,Sturm,0,Lazio,0,2022-10-06
UEFA Europa League,Europe,Zürich,1,PSV,5,2022-10-06
UEFA Europa League,Europe,Arsenal,3,Bodø/Glimt,0,2022-10-06
UEFA Europa League,Europe,Braga,1,R. Union SG,2,2022-10-06
UEFA Europa League,Europe,Fenerbahçe,2,AEK,0,2022-10-06
UEFA Europa League,Europe,Freiburg,2,Nantes,0,2022-10-06
UEFA Europa League,Europe,Midtjylland,2,Feyenoord,2,2022-10-06
UEFA Europa League,Europe,Olympiakos,0,Qarabağ,3,2022-10-06
UEFA Europa League,Europe,Rennes,2,Dynamo Kyiv,1,2022-10-06
UEFA Europa League,Europe,Roma,1,Betis,2,2022-10-06
UEFA Europa Conference League,Europe,Anderlecht,0,West Ham,1,2022-10-06
UEFA Europa Conference League,Europe,Dnipro-1,2,Vaduz,2,2022-10-06
UEFA Europa Conference League,Europe,Lech,0,H Be'er Sheva,0,2022-10-06
UEFA Europa Conference League,Europe,Molde,3,Shamrock,0,2022-10-06
UEFA Europa Conference League,Europe,Pyunik,2,Žalgiris,0,2022-10-06
UEFA Europa Conference League,Europe,Silkeborg,5,FCSB,0,2022-10-06
UEFA Europa Conference League,Europe,Sivasspor,3,Ballkani,4,2022-10-06
UEFA Europa Conference League,Europe,Slovácko,0,Nice,1,2022-10-06
UEFA Europa Conference League,Europe,AZ,3,Apollon,2,2022-10-06
UEFA Europa Conference League,Europe,Basel,0,Slovan,2,2022-10-06
UEFA Europa Conference League,Europe,Gent,0,Djurgården,1,2022-10-06
UEFA Europa Conference League,Europe,Hearts,0,Fiorentina,3,2022-10-06
UEFA Europa Conference League,Europe,Köln,0,Partizan,1,2022-10-06
UEFA Europa Conference League,Europe,RFS,0,Başakşehir,0,2022-10-06
UEFA Europa Conference League,Europe,Slavia,0,CFR,1,2022-10-06
UEFA Europa Conference League,Europe,Villarreal,5,Austria,0,2022-10-06
MLS,USA,Charlotte,2,Columbus,2,2022-10-06
MLS,USA,Inter Miami,4,Orlando,1,2022-10-06
Serie A,Brazil,Atlético GO,3,Fluminense,2,2022-10-06
Serie A,Brazil,Ceará,1,Goiás,1,2022-10-06
Serie A,Brazil,RB Bragantino,2,Cuiabá,1,2022-10-06
Serie A,Brazil,Paranaense,1,Fortaleza,1,2022-10-06
Serie A,Brazil,Flamengo,0,Internacional,0,2022-10-06
Serie A,Brazil,Santos,1,Atl. Mineiro,2,2022-10-06
Liga Profesional Argentina,Argentina,Atl. Tucumán,2,Platense,1,2022-10-06
Liga Profesional Argentina,Argentina,Def y Justicia,3,Racing Club,3,2022-10-06
Liga Profesional Argentina,Argentina,Independiente,1,Córdoba SdE,2,2022-10-06
Liga Profesional Argentina,Argentina,River Plate,5,Estudiantes,0,2022-10-06
Primera A,Colombia,Santa Fe,3,Millonarios,2,2022-10-06
Ekstraklasa,Poland,Piast,0,Raków,1,2022-10-06
Primera División,Bolivia,Real Tomayapo,0,Always Ready,3,2022-10-06
Primera División,Bolivia,Aurora,0,The Strongest,0,2022-10-06
Primera División,Bolivia,O. Petrolero,3,Santa Cruz,1,2022-10-06
Serie B,Brazil,Cruzeiro,1,Ituano,1,2022-10-06
Canadian Premier League,Canada,Forge,0,Pacific,1,2022-10-06
Primera Division,El Salvador,Once Deportivo,1,Isidro,1,2022-10-06
Women's WC Qualification Europe,Europe,Portugal,2,Belgium,1,2022-10-06
Women's WC Qualification Europe,Europe,Wales,1,Bosnia,0,2022-10-06
Women's WC Qualification Europe,Europe,Scotland,1,Austria,0,2022-10-06
Veikkausliiga,Finland,Honka,2,Inter Turku,1,2022-10-06
