Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,HJK,1,Silkeborg,0,2022-08-18
UEFA Europa League,Europe,Ferencváros,4,Shamrock,0,2022-08-18
UEFA Europa League,Europe,Apollon,1,Olympiakos,1,2022-08-18
UEFA Europa League,Europe,Malmö,3,Sivasspor,1,2022-08-18
UEFA Europa League,Europe,Pyunik,0,Sheriff,0,2022-08-18
UEFA Europa League,Europe,Zürich,2,Hearts,1,2022-08-18
UEFA Europa League,Europe,Ludogorets,1,Žalgiris,0,2022-08-18
UEFA Europa League,Europe,Dnipro-1,1,AEK,2,2022-08-18
UEFA Europa League,Europe,Gent,0,Omonia,2,2022-08-18
UEFA Europa League,Europe,Austria,0,Fenerbahçe,2,2022-08-18
UEFA Europa Conference League,Europe,Raków,2,Slavia,1,2022-08-18
UEFA Europa Conference League,Europe,CSKA,1,Basel,0,2022-08-18
UEFA Europa Conference League,Europe,Maccabi TA,1,Nice,0,2022-08-18
UEFA Europa Conference League,Europe,Molde,0,WAC,1,2022-08-18
UEFA Europa Conference League,Europe,RFS,2,Linfield,2,2022-08-18
UEFA Europa Conference League,Europe,Slovácko,3,AIK,0,2022-08-18
UEFA Europa Conference League,Europe,Young Boys,0,Anderlecht,1,2022-08-18
UEFA Europa Conference League,Europe,U Craiova,1,H Be'er Sheva,1,2022-08-18
UEFA Europa Conference League,Europe,Başakşehir,1,Antwerp,1,2022-08-18
UEFA Europa Conference League,Europe,Vaduz,1,Rapid,1,2022-08-18
UEFA Europa Conference League,Europe,Zrinjski,1,Slovan,0,2022-08-18
UEFA Europa Conference League,Europe,Maribor,0,CFR,0,2022-08-18
UEFA Europa Conference League,Europe,FCSB,1,Viking,2,2022-08-18
UEFA Europa Conference League,Europe,Köln,1,Fehérvár,2,2022-08-18
UEFA Europa Conference League,Europe,Lech,2,Dudelange,0,2022-08-18
UEFA Europa Conference League,Europe,Villarreal,4,Hajduk,2,2022-08-18
UEFA Europa Conference League,Europe,West Ham,3,Viborg,1,2022-08-18
UEFA Europa Conference League,Europe,AZ,4,Gil Vicente,0,2022-08-18
UEFA Europa Conference League,Europe,Fiorentina,2,Twente,1,2022-08-18
UEFA Europa Conference League,Europe,Partizan,4,Hamrun,1,2022-08-18
UEFA Europa Conference League,Europe,Shkupi,1,Ballkani,2,2022-08-18
MLS,USA,Atlanta United,1,New York,2,2022-08-18
MLS,USA,Toronto,2,New England,2,2022-08-18
MLS,USA,NYCFC,1,Charlotte,3,2022-08-18
