Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Bournemouth,0,Brighton,2,2023-04-04
Premier League,England,Leeds,2,Nottm Forest,1,2023-04-04
Premier League,England,Leicester,1,Aston Villa,2,2023-04-04
Premier League,England,Chelsea,0,Liverpool,0,2023-04-04
Liga Profesional Argentina,Argentina,Belgrano,0,Sarmiento,0,2023-04-04
Liga Profesional Argentina,Argentina,Córdoba SdE,1,Arsenal,0,2023-04-04
DFB Pokal,Germany,Frankfurt,2,Union Berlin,0,2023-04-04
DFB Pokal,Germany,Bayern München,1,Freiburg,2,2023-04-04
Copa del Rey,Spain,Athletic Club,1,Osasuna,1,2023-04-04
Coppa Italia,Italy,Juventus,1,Inter,1,2023-04-04
Cup,Turkey,Ankaragücü,3,Trabzonspor,1,2023-04-04
Primera A,Colombia,Junior,1,Petrolera,0,2023-04-04
Primera División,Uruguay,Plaza Colonia,1,City Torque,2,2023-04-04
National League,England,Gateshead,4,Yeovil,0,2023-04-04
Super League,Malaysia,Perak,0,Darul Ta'zim,5,2023-04-04
Super League,Malaysia,Selangor,2,Negeri Seem.,1,2023-04-04
Super League,Malaysia,Terengganu,5,Kelantan,0,2023-04-04
Championship,Scotland,Raith Rovers,1,Hamilton,2,2023-04-04
League Two,Scotland,Stirling,1,Elgin,0,2023-04-04
Primera Nacional,Argentina,Quilmes,2,Dep Madryn,0,2023-04-04
Primera División,Bolivia,Aurora,2,Palmaflor,1,2023-04-04
Pernambucano 1,Brazil,Petrolina,1,Santa Cruz,1,2023-04-04
Cup,Bulgaria,Ludogorets,2,Spartak Varna,1,2023-04-04
Cup,Bulgaria,CSKA,1,Cherno more,2,2023-04-04
Primera B,Colombia,Cúcuta,2,Bogotá,0,2023-04-04
Primera B,Colombia,Atlético,0,Patriotas,0,2023-04-04
Primera División,Costa Rica,Puntarenas,1,Guadalupe,2,2023-04-04
FNL,Czech Republic,Varnsdorf,3,Dukla,4,2023-04-04
Premier League,Egypt,Aswan,1,Smouha,1,2023-04-04
Premier League,Egypt,El Dakhleya,0,Pharco,0,2023-04-04
Premier League,Egypt,Masry,3,Zamalek,2,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Moldova,1,Andorra,0,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Armenia,1,Malta,4,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Georgia,0,Macedonia,4,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Israel,6,Gibraltar,0,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Cyprus,0,Kosovo,4,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Turkey,1,Lithuania,0,2023-04-04
UEFA U19 Championship Women Qualification,Europe,Wales,5,Kazakhstan,2,2023-04-04
UEFA U19 Championship Women Qualification,Europe,N. Ireland,5,Latvia,0,2023-04-04
Regionalliga,Germany,Bahlingen,6,RW Koblenz,4,2023-04-04
Regionalliga,Germany,Astoria,1,Homburg,1,2023-04-04
Regionalliga,Germany,Mainz 05 II,1,FSV Frankfurt,1,2023-04-04
Regionalliga,Germany,Stuttgart II,0,Balingen,2,2023-04-04
Regionalliga,Germany,Ulm,0,Aalen,0,2023-04-04
Super League 2,Greece,Almopos,0,PAO II,0,2023-04-04
Super League 2,Greece,Thesprotos,1,Makedonikos N.,1,2023-04-04
Magyar Kupa,Hungary,ZTE,1,Puskás,0,2023-04-04
Super Cup,Iceland,Breidablik,3,Víkingur R,2,2023-04-04
Liga 1,Indonesia,Persib,3,Persis,1,2023-04-04
Ligat Ha'al,Israel,M Netanya,0,H Jerusalem,2,2023-04-04
Ligat Ha'al,Israel,H Be'er Sheva,3,Ashdod,1,2023-04-04
Ligat Ha'al,Israel,Maccabi TA,1,M Haifa,1,2023-04-04
A Lyga,Lithuania,FA Šiauliai,1,Žalgiris,0,2023-04-04
A Lyga,Lithuania,H. Litauen,2,Panevėžys,4,2023-04-04
KNVB Beker,Netherlands,Spakenburg,1,PSV,2,2023-04-04
Cup,Poland,Kalisz,0,Legia,1,2023-04-04
Cupa României,Romania,Arad,1,U Craiova 1948,0,2023-04-04
Saudi League,Saudi Arabia,Adalah,0,Nassr,5,2023-04-04
Saudi League,Saudi Arabia,Feiha,0,Hilal,2,2023-04-04
Saudi League,Saudi Arabia,Ittihad,3,Damak,0,2023-04-04
Super Liga,Serbia,Napredak,0,Mladost Lučani,0,2023-04-04
PSL,South Africa,Mamelodi,0,Cape Town City,0,2023-04-04
CONMEBOL U17,South America,Chile,2,Uruguay,0,2023-04-04
CONMEBOL U17,South America,Brazil,3,Colombia,1,2023-04-04
Superettan,Sweden,Helsingborg,0,Öster,1,2023-04-04
Schweizer Pokal,Switzerland,Basel,2,Young Boys,4,2023-04-04
Thai League 1,Thailand,Chiangrai Utd,2,Port,3,2023-04-04
Thai League 1,Thailand,Sukhothai,1,Chonburi,0,2023-04-04
Thai League 1,Thailand,Muang Thong,3,Lamphun,1,2023-04-04
Thai League 1,Thailand,Bangkok Utd,4,Buriram Utd,3,2023-04-04
