Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Championship,England,Sunderland,1,West Bromwich,2,2022-12-12
Serie B,Italy,Brescia,0,Parma,2,2022-12-12
Superliga,Albania,Vllaznia,0,Egnatia,1,2022-12-12
Superliga,Albania,Tirana,4,Kastrioti,0,2022-12-12
1. Division,Cyprus,Nea Salamis,2,Karmiotissa,1,2022-12-12
Premier League,Egypt,Ceramica Cleo,2,Haras,1,2022-12-12
Premier League,Egypt,Ismaily,0,Future,0,2022-12-12
Premier League,Egypt,Ahly,3,Ittihad,0,2022-12-12
Premier League Cup,England,Reading,1,Sunderland,2,2022-12-12
Premier League Cup,England,Derby,3,Bournemouth,0,2022-12-12
National 1,France,Martigues,2,Concarneau,0,2022-12-12
Super League 2,Greece,Episkopi,0,Apollon,1,2022-12-12
Super League 2,Greece,Olympiakos II,2,PAO Rouf,0,2022-12-12
Super League 2,Greece,AEK II,3,Proodeftiki,0,2022-12-12
Liga Nacional,Guatemala,Antigua,1,Municipal,0,2022-12-12
I-League,India,Real Kashmir,0,Punjab FC,1,2022-12-12
I-League,India,Gokulam Kerala,1,Rajasthan Utd,0,2022-12-12
Liga 1,Indonesia,Bhayangkara,0,PSM,0,2022-12-12
Liga 1,Indonesia,Borneo,0,PSS,0,2022-12-12
Liga 1,Indonesia,Madura Utd,1,Bali United,3,2022-12-12
State Cup,Israel,H. Qalansawe,0,Sakhnin,3,2022-12-12
State Cup,Israel,Bnei Shfaram,4,H Haifa,4,2022-12-12
State Cup,Israel,Tira,2,H Petah Tikva,3,2022-12-12
State Cup,Israel,Ashdod,2,H Be'er Sheva,1,2022-12-12
State Cup,Israel,H Acre,2,Sektzia,3,2022-12-12
State Cup,Israel,H Jerusalem,0,M Petah Tikva,1,2022-12-12
State Cup,Israel,M Ahi Nazareth,5,Tzofi Haifa,1,2022-12-12
State Cup,Israel,Ramat HaSharon,2,Holon Yermiy.,0,2022-12-12
State Cup,Israel,Rishon LeZion,0,Bnei Raina,3,2022-12-12
State Cup,Israel,Hapoel Afula,1,Hapoel TA,0,2022-12-12
State Cup,Israel,Hapoel Nof HG,0,M Haifa,1,2022-12-12
Serie C,Italy,Foggia,0,Catanzaro,0,2022-12-12
Premier League,Malta,Hibernians,1,Floriana,0,2022-12-12
Eerste Divisie,Netherlands,AZ II,2,PSV II,3,2022-12-12
Eerste Divisie,Netherlands,Zwolle,1,Helmond,0,2022-12-12
Taça da Liga,Portugal,Boavista,0,Guimarães,0,2022-12-12
Liga I,Romania,U Craiova 1948,1,Argeș,0,2022-12-12
Liga I,Romania,Mioveni,0,U Craiova,1,2022-12-12
1. SNL,Slovenia,Mura,0,Domžale,1,2022-12-12
Segunda División,Spain,Alavés,0,Levante,2,2022-12-12
1. Lig,Turkey,Pendik,3,Sakaryaspor,1,2022-12-12
League Cup,United Arab Emirates,Sharjah,1,Khorfakkan,0,2022-12-12
League Cup,United Arab Emirates,Al Ain,0,Al Wahda,0,2022-12-12
