Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Southampton,0,Nottm Forest,1,2023-01-04
Premier League,England,Leeds,2,West Ham,2,2023-01-04
Premier League,England,Aston Villa,1,Wolves,1,2023-01-04
Premier League,England,Crystal Palace,0,Tottenham,4,2023-01-04
Serie A,Italy,Salernitana,1,Milan,2,2023-01-04
Serie A,Italy,Sassuolo,1,Sampdoria,2,2023-01-04
Serie A,Italy,Spezia,2,Atalanta,2,2023-01-04
Serie A,Italy,Torino,1,Verona,1,2023-01-04
Serie A,Italy,Lecce,2,Lazio,1,2023-01-04
Serie A,Italy,Roma,1,Bologna,0,2023-01-04
Serie A,Italy,Cremonese,0,Juventus,1,2023-01-04
Serie A,Italy,Fiorentina,1,Monza,1,2023-01-04
Serie A,Italy,Inter,1,Napoli,0,2023-01-04
Serie A,Italy,Udinese,1,Empoli,1,2023-01-04
Süper Lig,Turkey,Kasımpaşa,4,Alanyaspor,1,2023-01-04
Süper Lig,Turkey,Kayseri,2,Fatih,4,2023-01-04
Süper Lig,Turkey,Galatasaray,2,Ankaragücü,1,2023-01-04
Süper Lig,Turkey,Konyaspor,2,Sivasspor,2,2023-01-04
Copa del Rey,Spain,Linares,0,Sevilla,5,2023-01-04
Copa del Rey,Spain,Pontevedra,0,Mallorca,2,2023-01-04
Copa del Rey,Spain,UD Logroñés,0,Real Sociedad,1,2023-01-04
Copa del Rey,Spain,Real Oviedo,0,Atlético,2,2023-01-04
Copa del Rey,Spain,Alavés,1,Valladolid,0,2023-01-04
Copa del Rey,Spain,Intercity,3,Barcelona,4,2023-01-04
Super League 1,Greece,Asteras,3,Lamia,0,2023-01-04
Super League 1,Greece,Panaitolikos,2,Atromitos,0,2023-01-04
Super League 1,Greece,PAOK,1,Aris,0,2023-01-04
FA Cup,China PR,Shandong,3,Three Towns,1,2023-01-04
FA Cup,China PR,Shenhua,5,Cangzhou,1,2023-01-04
1. Division,Cyprus,AEK,1,Pafos,0,2023-01-04
1. Division,Cyprus,Akritas,1,Anorthosis,0,2023-01-04
Premier League,Egypt,Pharco,1,Geish,1,2023-01-04
FA Trophy,England,Chelmsford,2,Wealdstone,1,2023-01-04
Super League 2,Greece,Diagoras,1,Almopos,1,2023-01-04
Super League 2,Greece,Iraklis Laris.,1,Thesprotos,0,2023-01-04
Super League 2,Greece,Larissa,2,PAO II,2,2023-01-04
Super League 2,Greece,Ierapetra,2,Olympiakos II,0,2023-01-04
Super League 2,Greece,Ilioupoli,1,Apollon,2,2023-01-04
Super League 2,Greece,Kallithea,2,Chania,1,2023-01-04
Super League 2,Greece,Kifisia,N/A,Irodotos,N/A,2023-01-04
Super League 2,Greece,PAO Rouf,N/A,Episkopi,N/A,2023-01-04
Super League 2,Greece,Proodeftiki,0,Panachaiki,1,2023-01-04
Super League 2,Greece,Egaleo,1,Kalamata,1,2023-01-04
Persian Gulf Pro League,Iran,Aluminium Arak,0,Foolad,1,2023-01-04
Persian Gulf Pro League,Iran,Havadar,1,Zob Ahan,0,2023-01-04
State Cup,Israel,Sektzia,1,M Petah Tikva,2,2023-01-04
State Cup,Israel,Bnei Raina,0,H Petah Tikva,2,2023-01-04
State Cup,Israel,M Haifa,5,H Haifa,1,2023-01-04
Stars League,Qatar,Al Duhail,3,Gharafa,0,2023-01-04
Highland / Lowland,Scotland,Celtic,4,Strollers,0,2023-01-04
Highland / Lowland,Scotland,Cumbernauld C.,2,East Stirling,0,2023-01-04
Highland / Lowland,Scotland,Stirling Unv,1,Bo'ness Utd,2,2023-01-04
