Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Osasuna,0,Real Sociedad,2,2023-04-28
Serie A,Italy,Lecce,1,Udinese,0,2023-04-28
Serie A,Italy,Spezia,0,Monza,2,2023-04-28
Bundesliga,Germany,Bochum,1,Dortmund,1,2023-04-28
Ligue 1,France,Strasbourg,1,Lyon,2,2023-04-28
Championship,England,Blackpool,2,Millwall,3,2023-04-28
A-League Men,Australia,Adelaide Utd,1,Central Coast,4,2023-04-28
A-League Men,Australia,Melbourne City,3,Wanderers,2,2023-04-28
Süper Lig,Turkey,Alanyaspor,1,Ümraniye,0,2023-04-28
First Division A,Belgium,Gent,3,Westerlo,1,2023-04-28
Copa do Brasil,Brazil,Bahia,4,Volta Redonda,0,2023-04-28
Copa do Brasil,Brazil,Botafogo,2,Erechim,0,2023-04-28
Copa do Brasil,Brazil,CSA,2,Internacional,1,2023-04-28
Copa do Brasil,Brazil,Grêmio,1,ABC,1,2023-04-28
Liga Profesional Argentina,Argentina,Platense,1,Estudiantes,2,2023-04-28
Liga Profesional Argentina,Argentina,Sarmiento,1,Godoy Cruz,1,2023-04-28
Primeira Liga,Portugal,Rio Ave,1,Arouca,0,2023-04-28
Superliga,Denmark,Horsens,2,OB,2,2023-04-28
Primera A,Colombia,Pereira,0,Envigado,0,2023-04-28
Primera A,Colombia,Cali,3,Junior,2,2023-04-28
Primera A,Colombia,Millonarios,4,América,3,2023-04-28
Primera División,Uruguay,Boston River,1,Liverpool,3,2023-04-28
Bundesliga,Austria,Altach,0,WAC,2,2023-04-28
Premier League,Ukraine,FK Metalist,1,Dynamo Kyiv,3,2023-04-28
Premier League,Ukraine,Veres Rivne,3,Lviv,2,2023-04-28
Premier League,Ukraine,Kolos,1,Shakhtar D,3,2023-04-28
2. Bundesliga,Germany,Greuther Fürth,0,Heidenheim,2,2023-04-28
2. Bundesliga,Germany,Paderborn,5,Braunschweig,1,2023-04-28
Ekstraklasa,Poland,Legia,2,Wisła Płock,0,2023-04-28
Ekstraklasa,Poland,Raków,4,Lechia,0,2023-04-28
Super League,Malaysia,Negeri Seem.,1,Kedah,2,2023-04-28
Super League,Malaysia,Kelantan,2,Perak,3,2023-04-28
Super League,Malaysia,Terengganu,1,Sri Pahang,2,2023-04-28
Championship,Scotland,Dundee,0,Cove Rangers,0,2023-04-28
CAF Champions League,Africa,Wydad AC,1,Simba,0,2023-04-28
Prim B Metro,Argentina,Sacachispas,2,Merlo,0,2023-04-28
Victoria NPL,Australia,Green Gully,4,Dandenong,2,2023-04-28
Victoria NPL,Australia,Heidelberg,0,Moreland City,0,2023-04-28
Victoria NPL Women,Australia,Box Hill,0,Bulleen,1,2023-04-28
Victoria NPL Women,Australia,Preston Lions,1,Emerging,1,2023-04-28
New South Wales NPL,Australia,Sydney,4,Leichhardt,0,2023-04-28
2. Liga,Austria,Admira,0,Amstetten,1,2023-04-28
2. Liga,Austria,Austria II,0,Sturm II,1,2023-04-28
2. Liga,Austria,FAC,4,Lafnitz,3,2023-04-28
2. Liga,Austria,First Vienna,0,Horn,0,2023-04-28
2. Liga,Austria,Rapid II,2,Kapfenberg,2,2023-04-28
2. Liga,Austria,GAK,0,BW Linz,3,2023-04-28
Premier League,Bangladesh,Bangladesh Pol,1,Jamal,2,2023-04-28
Premier League,Bangladesh,Muktijoddha,1,Abahani Dhaka,0,2023-04-28
Premier League,Bangladesh,Rahmatgonj,0,Kings,4,2023-04-28
Premier League,Belarus,Slutsk,2,Belshina,1,2023-04-28
Primera División,Bolivia,Universitario,0,Independiente,1,2023-04-28
Copa de la División Profesional,Bolivia,Real Tomayapo,1,Wilstermann,5,2023-04-28
First League,Bulgaria,Septemvri,1,Slavia Sofia,2,2023-04-28
First League,Bulgaria,Loko Plovdiv,3,Spartak Varna,1,2023-04-28
Primera B,Chile,Recoleta,2,Santa Cruz,1,2023-04-28
1. Division,Cyprus,Akritas,1,Nea Salamis,0,2023-04-28
1. Division,Denmark,Fremad Amager,0,HB Køge,1,2023-04-28
1. Division,Denmark,Hobro,3,Nykøbing,1,2023-04-28
Primera Division,El Salvador,Isidro,2,Alianza,2,2023-04-28
Premier League 2,England,Crystal Palace,0,Blackburn,3,2023-04-28
Premier League 2,England,Chelsea,1,Brighton,4,2023-04-28
Premier League 2,England,Everton,1,Arsenal,4,2023-04-28
Premier League 2,England,Man Utd,2,Spurs,2,2023-04-28
