Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
MLS,USA,Atlanta United,1,Orlando,2,2023-07-16
MLS,USA,Montréal,2,Charlotte,0,2023-07-16
MLS,USA,New England,4,DC United,0,2023-07-16
MLS,USA,Philadelphia,2,NYCFC,1,2023-07-16
MLS,USA,Chicago,1,Toronto,0,2023-07-16
MLS,USA,Minnesota,1,Los Angeles,1,2023-07-16
MLS,USA,Cincinnati,3,Nashville,1,2023-07-16
MLS,USA,St. Louis,3,Inter Miami,0,2023-07-16
MLS,USA,Austin,2,Sporting KC,1,2023-07-16
MLS,USA,Colorado,0,Houston,0,2023-07-16
MLS,USA,Salt Lake,3,New York,1,2023-07-16
MLS,USA,Portland,3,Columbus,2,2023-07-16
MLS,USA,Sounders,1,Dallas,1,2023-07-16
MLS,USA,Whitecaps,4,Galaxy,2,2023-07-16
Liga MX,Mexico,San Luis,4,Querétaro,1,2023-07-16
Liga MX,Mexico,América,3,Puebla,0,2023-07-16
Liga MX,Mexico,Tigres,1,León,0,2023-07-16
Liga MX,Mexico,Toluca,2,Juárez,4,2023-07-16
Serie A,Brazil,América MG,N/A,Vasco,N/A,2023-07-16
Serie A,Brazil,Botafogo,2,RB Bragantino,0,2023-07-16
Serie A,Brazil,Corinthians,N/A,Grêmio,N/A,2023-07-16
Serie A,Brazil,Cruzeiro,0,Coritiba,0,2023-07-16
Serie A,Brazil,Fluminense,0,Flamengo,0,2023-07-16
Serie A,Brazil,Fortaleza,0,Cuiabá,1,2023-07-16
Serie A,Brazil,São Paulo,4,Santos,1,2023-07-16
Liga Profesional Argentina,Argentina,River Plate,3,Estudiantes,1,2023-07-16
Liga Profesional Argentina,Argentina,Belgrano,0,San Lorenzo,1,2023-07-16
Liga Profesional Argentina,Argentina,Gimn La Plata,1,Boca Juniors,3,2023-07-16
J1 League,Japan,Sanfrecce,1,Yokohama,1,2023-07-16
J1 League,Japan,Cerezo,2,Urawa,0,2023-07-16
J1 League,Japan,Gamba,3,Kashiwa,1,2023-07-16
J1 League,Japan,Kyoto,2,Nagoya,1,2023-07-16
J1 League,Japan,Shonan,0,Avispa,1,2023-07-16
J1 League,Japan,Tokyo,1,Kashima,3,2023-07-16
J1 League,Japan,Vissel Kobe,2,Sagan,1,2023-07-16
Primera A,Colombia,Medellín,2,Equidad,2,2023-07-16
Primera A,Colombia,Junior,0,Águilas D,1,2023-07-16
Primera A,Colombia,Pasto,0,Millonarios,0,2023-07-16
Primera División,Uruguay,Nacional,0,Fénix,1,2023-07-16
Primera División,Uruguay,River Plate,0,La Luz,0,2023-07-16
Primera División,Uruguay,Peñarol,2,Boston River,1,2023-07-16
Primera División,Chile,Copiapó,1,Audax,0,2023-07-16
Primera División,Chile,Magallanes,1,Ñublense,1,2023-07-16
Eliteserien,Norway,Aalesund,0,Odd,3,2023-07-16
Eliteserien,Norway,Bodø/Glimt,2,Haugesund,1,2023-07-16
Eliteserien,Norway,Lillestrøm,4,Sandefjord,2,2023-07-16
Eliteserien,Norway,Rosenborg,2,Tromsø,1,2023-07-16
Eliteserien,Norway,Sarpsborg,2,HamKam,3,2023-07-16
Eliteserien,Norway,Stabæk,0,Viking,1,2023-07-16
Eliteserien,Norway,Brann,1,Strømsgodset,0,2023-07-16
Allsvenskan,Sweden,Elfsborg,1,IFK Göteborg,1,2023-07-16
Allsvenskan,Sweden,Hammarby,3,Kalmar,1,2023-07-16
Allsvenskan,Sweden,Mjällby,1,Norrköping,2,2023-07-16
Super League,Malaysia,Kuching FA,1,Perak,2,2023-07-16
Super League,Malaysia,PDRM,0,Terengganu,0,2023-07-16
Club Friendlies,World,Celje,2,Trabzonspor,2,2023-07-16
Club Friendlies,World,Hatay,1,Bodrumspor,2,2023-07-16
COSAFA Cup,Africa,Malawi,0,South Africa,0,2023-07-16
COSAFA Cup,Africa,Lesotho,0,Zambia,1,2023-07-16
Primera Nacional,Argentina,Quilmes,1,Brown Adrogué,1,2023-07-16
Primera Nacional,Argentina,All Boys,2,Agropecuario,0,2023-07-16
Primera Nacional,Argentina,Morón,2,Flandria,1,2023-07-16
Primera Nacional,Argentina,Racing Córdoba,0,Villa Dálmine,0,2023-07-16
Primera Nacional,Argentina,Riestra,0,Dep Madryn,0,2023-07-16
Primera Nacional,Argentina,Estudiantes RC,1,Guillermo Br,0,2023-07-16
Torneo Federal A,Argentina,Santamarina,1,Villa Mitre,1,2023-07-16
Torneo Federal A,Argentina,Ger Rawson,2,Sansinena,0,2023-07-16
Torneo Federal A,Argentina,Sol de Mayo,2,Circulo Dep.,1,2023-07-16
Torneo Federal A,Argentina,Douglas Haig,1,Gim Concepción,0,2023-07-16
Torneo Federal A,Argentina,Sol de América,1,SM Formosa,0,2023-07-16
Torneo Federal A,Argentina,Cipolletti,1,Liniers BB,0,2023-07-16
Torneo Federal A,Argentina,Estudiantes SL,0,Juventud UU,0,2023-07-16
Torneo Federal A,Argentina,Def Belgrano,3,Linqueño,1,2023-07-16
Torneo Federal A,Argentina,Juv Antoniana,0,Crucero,0,2023-07-16
Prim B Metro,Argentina,Dock Sud,1,San Miguel,3,2023-07-16
Prim B Metro,Argentina,Cañuelas,1,Colegiales,2,2023-07-16
Prim B Metro,Argentina,Urquiza,0,Villa SC,0,2023-07-16
Queensland NPL,Australia,Knights,0,Brisbane City,1,2023-07-16
Queensland NPL,Australia,Eastern Sub,0,SC Wanderers,1,2023-07-16
Queensland NPL Women,Australia,Mitchelton,5,Capalaba,0,2023-07-16
Victoria NPL,Australia,St. Albans,1,Altona Magic,4,2023-07-16
Victoria NPL,Australia,Knights,2,Moreland City,1,2023-07-16
Victoria NPL Women,Australia,Heidelberg,0,Calder Utd,6,2023-07-16
New South Wales NPL,Australia,Sydney Utd,3,Rockdale,3,2023-07-16
New South Wales NPL,Australia,Wolves,2,NWS Spirit,1,2023-07-16
New South Wales NPL Women,Australia,Bankstown City,1,NWS Spirit,4,2023-07-16
New South Wales NPL Women,Australia,Emerging Jets,1,Sydney Olympic,2,2023-07-16
New South Wales NPL Women,Australia,Illawarra St.,3,Bulls,0,2023-07-16
New South Wales NPL Women,Australia,Sydney Univ,3,Spartans,0,2023-07-16
