Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Club World Cup,World,Wydad AC,1,Hilal,1,2023-02-04
FIFA Club World Cup,World,Sounders,0,Ahly,1,2023-02-04
Premier League,England,Everton,1,Arsenal,0,2023-02-04
Premier League,England,Aston Villa,2,Leicester,4,2023-02-04
Premier League,England,Brentford,3,Southampton,0,2023-02-04
Premier League,England,Brighton,1,Bournemouth,0,2023-02-04
Premier League,England,Man Utd,2,Crystal Palace,1,2023-02-04
Premier League,England,Wolves,3,Liverpool,0,2023-02-04
Premier League,England,Newcastle,1,West Ham,1,2023-02-04
La Liga,Spain,Espanyol,1,Osasuna,1,2023-02-04
La Liga,Spain,Elche,3,Villarreal,1,2023-02-04
La Liga,Spain,Atlético,1,Getafe,1,2023-02-04
La Liga,Spain,Betis,3,Celta Vigo,4,2023-02-04
Serie A,Italy,Cremonese,0,Lecce,2,2023-02-04
Serie A,Italy,Roma,2,Empoli,0,2023-02-04
Serie A,Italy,Sassuolo,1,Atalanta,0,2023-02-04
Bundesliga,Germany,Bochum,5,Hoffenheim,2,2023-02-04
Bundesliga,Germany,Dortmund,5,Freiburg,1,2023-02-04
Bundesliga,Germany,Frankfurt,3,Hertha BSC,0,2023-02-04
Bundesliga,Germany,Köln,0,Leipzig,0,2023-02-04
Bundesliga,Germany,Union Berlin,2,Mainz 05,1,2023-02-04
Bundesliga,Germany,M'gladbach,0,Schalke 04,0,2023-02-04
Ligue 1,France,PSG,2,Toulouse,1,2023-02-04
Ligue 1,France,Troyes,1,Lyon,3,2023-02-04
Ligue 1,France,Rennes,1,Lille,3,2023-02-04
Championship,England,Norwich,0,Burnley,3,2023-02-04
Championship,England,Rotherham,0,Sheff Utd,0,2023-02-04
Championship,England,Huddersfield,1,QPR,1,2023-02-04
Championship,England,Hull,1,Cardiff,0,2023-02-04
Championship,England,Luton,1,Stoke,0,2023-02-04
Championship,England,Middlesbrough,3,Blackpool,0,2023-02-04
Championship,England,Millwall,1,Sunderland,1,2023-02-04
Championship,England,Preston,1,Bristol City,2,2023-02-04
Championship,England,Reading,2,Watford,2,2023-02-04
Championship,England,Swansea,3,Birmingham,4,2023-02-04
