Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Panathinaikos,2,Dnipro-1,2,2023-08-01
UEFA Champions League,Europe,BATE,3,Aris Limassol,5,2023-08-01
UEFA Champions League,Europe,Olimpija,2,Ludogorets,1,2023-08-01
UEFA Champions League,Europe,Slovan,2,Zrinjski,2,2023-08-01
FIFA Women's World Cup,World,Portugal,0,United States,0,2023-08-01
FIFA Women's World Cup,World,Vietnam,0,Netherlands,7,2023-08-01
FIFA Women's World Cup,World,China PR,1,England,6,2023-08-01
FIFA Women's World Cup,World,Haiti,0,Denmark,2,2023-08-01
UEFA Europa Conference League,Europe,Valmiera,7,Tre Penne,0,2023-08-01
UEFA Europa Conference League,Europe,Balzan,0,Neman,0,2023-08-01
UEFA Europa Conference League,Europe,Zimbru,0,Fenerbahçe,4,2023-08-01
UEFA Europa Conference League,Europe,Swift,3,TNS,2,2023-08-01
UEFA Europa Conference League,Europe,Partizani,4,Atlètic,1,2023-08-01
UEFA Europa Conference League,Europe,Budućnost,3,Struga,4,2023-08-01
Primera A,Colombia,Envigado,0,Magdalena,0,2023-08-01
Primera A,Colombia,Boyacá Chicó,0,Equidad,2,2023-08-01
Primera A,Colombia,Junior,1,Bucaramanga,1,2023-08-01
Club Friendlies,World,PSG,1,Inter,2,2023-08-01
Club Friendlies,World,Salernitana,1,Hatay,6,2023-08-01
Club Friendlies,World,Volendam,1,Alanyaspor,1,2023-08-01
Primera Nacional,Argentina,All Boys,1,Def Unidos,0,2023-08-01
Prim B Metro,Argentina,Talleres,0,A Merlo,0,2023-08-01
Serie C,Brazil,Aparecidense,0,Floresta,0,2023-08-01
Serie C,Brazil,Brusque,0,São Bernardo,0,2023-08-01
Serie D,Brazil,Águia Marabá,1,Atlético CE,1,2023-08-01
Serie D,Brazil,Democrata GV,0,Anápolis,0,2023-08-01
Serie D,Brazil,Princesa,1,Ferroviário,1,2023-08-01
Primera B,Chile,U. Concepción,3,Cobreloa,3,2023-08-01
Primera B,Chile,La Serena,1,Temuco,0,2023-08-01
Primera B,Colombia,Cúcuta,2,Real Soacha,0,2023-08-01
Regionalliga,Germany,Fortuna Köln,5,Köln II,1,2023-08-01
Toto Cup Ligat Al,Israel,Ashdod,1,M Petah Tikva,1,2023-08-01
Toto Cup Ligat Al,Israel,H Petah Tikva,1,H Jerusalem,5,2023-08-01
Liga de Expansión MX,Mexico,Alebrijes,1,Tapatío,1,2023-08-01
Leagues Cup,N/C America,América,1,Columbus,4,2023-08-01
Leagues Cup,N/C America,Puebla,1,Chicago,1,2023-08-01
Leagues Cup,N/C America,Chivas,0,Sporting KC,1,2023-08-01
Leagues Cup,N/C America,Toluca,4,Colorado,1,2023-08-01
Primera División,Peru,Universitario,3,CA Mannucci,0,2023-08-01
Primera División,Peru,Dep. Municipal,1,ADT,2,2023-08-01
Challenge Cup,Scotland,Brechin,2,Hearts,2,2023-08-01
Challenge Cup,Scotland,Elgin,2,St. Johnstone,0,2023-08-01
Challenge Cup,Scotland,St. Mirren,2,Albion,2,2023-08-01
Challenge Cup,Scotland,Kilmarnock II,3,Bonnyrigg RA,1,2023-08-01
Challenge Cup,Scotland,Spartans,0,Rangers,3,2023-08-01
Challenge Cup,Scotland,Tranent,0,Motherwell,0,2023-08-01
MLS Next Pro,USA,New York RB II,2,Orlando City B,1,2023-08-01
V.League 1,Vietnam,Viettel,0,Binh Dinh,0,2023-08-01
