Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA U21 Championship,Europe,England,2,Germany,0,2023-06-28
UEFA U21 Championship,Europe,Israel,1,Czechia,0,2023-06-28
UEFA U21 Championship,Europe,Italy,0,Norway,1,2023-06-28
UEFA U21 Championship,Europe,Switzerland,1,France,4,2023-06-28
CONMEBOL Libertadores,South America,Libertad,1,Atl. Mineiro,1,2023-06-28
CONMEBOL Libertadores,South America,Paranaense,3,Alianza Lima,0,2023-06-28
CONMEBOL Libertadores,South America,Atl. Nacional,0,Patronato,1,2023-06-28
CONMEBOL Libertadores,South America,Fluminense,1,Sp. Cristal,1,2023-06-28
CONMEBOL Libertadores,South America,Olimpia,4,Melgar,1,2023-06-28
CONMEBOL Libertadores,South America,River Plate,2,The Strongest,0,2023-06-28
CONMEBOL Sudamericana,South America,Palestino,1,Fortaleza,2,2023-06-28
CONMEBOL Sudamericana,South America,San Lorenzo,4,Estudiantes M.,1,2023-06-28
CONMEBOL Sudamericana,South America,Dep. Tolima,3,Puerto Cabello,1,2023-06-28
CONMEBOL Sudamericana,South America,São Paulo,2,Tigre,0,2023-06-28
Concacaf Gold Cup,N/C America,Canada,2,Guadeloupe,2,2023-06-28
Concacaf Gold Cup,N/C America,Guatemala,1,Cuba,0,2023-06-28
J1 League,Japan,Urawa,4,Shonan,1,2023-06-28
CAF U23 Cup of Nations,Africa,Egypt U23,1,Mali,0,2023-06-28
CAF U23 Cup of Nations,Africa,Gabon U23,0,Niger,1,2023-06-28
Torneo Federal A,Argentina,Ferro Carril,1,Ciudad Bolívar,0,2023-06-28
Torneo Federal A,Argentina,Belgrano,1,Def Belgrano,1,2023-06-28
Torneo Federal A,Argentina,Santamarina,2,Circulo Dep.,1,2023-06-28
Torneo Federal A,Argentina,Atenas,1,Peñarol,2,2023-06-28
Torneo Federal A,Argentina,Crucero,1,SM Formosa,0,2023-06-28
Torneo Federal A,Argentina,Boca Unidos,0,Central Norte,0,2023-06-28
Torneo Federal A,Argentina,Sol de América,1,9 de Julio,0,2023-06-28
Torneo Federal A,Argentina,Ger Rawson,0,Sol de Mayo,1,2023-06-28
Torneo Federal A,Argentina,Las Heras,0,Juventud UU,0,2023-06-28
