Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Iraq,N/A,Belgium,N/A,2022-11-15
Friendlies,World,Venezuela,2,Panama,2,2022-11-15
FA Cup,England,Cambridge Utd,0,Curzon Ashton,0,2022-11-15
FA Cup,England,Derby,5,Torquay,0,2022-11-15
FA Cup,England,Gillingham,1,Fylde,0,2022-11-15
FA Cup,England,Hartlepool,1,Solihull,1,2022-11-15
FA Cup,England,Wimbledon,3,Weymouth,1,2022-11-15
Primera A,Colombia,Millonarios,2,Pereira,0,2022-11-15
Premier League International Cup,Europe,Stoke,2,Hertha BSC,0,2022-11-15
Premier League International Cup,Europe,West Ham,3,Feyenoord,0,2022-11-15
Regionalliga,Germany,Hoffenheim II,0,Balingen,2,2022-11-15
I-League,India,Aizawl,1,TRAU,1,2022-11-15
I-League,India,Churchill,1,Rajasthan Utd,2,2022-11-15
Challenge Cup,Scotland,Dunfermline,2,Celtic,1,2022-11-15
Cup,Singapore,Balestier,0,Tampines,1,2022-11-15
Cup,Singapore,Hougang Utd,4,Albirex,2,2022-11-15
Ligue 1,Tunisia,Chebba,2,Sfax,0,2022-11-15
Ligue 1,Tunisia,Club Africain,1,Olympique Béja,2,2022-11-15
Ligue 1,Tunisia,Monastir,1,Rejiche,0,2022-11-15
Friendlies Women,World,New Zealand,1,Korea Republic,1,2022-11-15
Friendlies Women,World,Australia,2,Thailand,0,2022-11-15
Friendlies Women,World,Portugal,1,Costa Rica,0,2022-11-15
Friendlies Women,World,Brazil,2,Canada,1,2022-11-15
Friendlies Women,World,England,1,Norway,1,2022-11-15
Friendlies Women,World,N. Ireland,1,Italy,0,2022-11-15
Friendlies Women,World,Netherlands,2,Denmark,0,2022-11-15
Friendlies Women,World,Spain,1,Japan,0,2022-11-15
