Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Bodø/Glimt,5,Žalgiris,0,2022-08-03
UEFA Champions League,Europe,Qarabağ,1,Ferencváros,1,2022-08-03
UEFA Champions League,Europe,M Haifa,4,Apollon,0,2022-08-03
UEFA Champions League,Europe,Dynamo Kyiv,1,Sturm,0,2022-08-03
UEFA Champions League,Europe,Crvena Zvezda,5,Pyunik,0,2022-08-03
UEFA Europa Conference League,Europe,Riga,1,Gil Vicente,1,2022-08-03
UEFA Europa Conference League,Europe,Viborg,3,B36,0,2022-08-03
UEFA Europa Conference League,Europe,WAC,0,Gzira Utd,0,2022-08-03
UEFA Europa Conference League,Europe,DAC 1904,0,FCSB,1,2022-08-03
CONMEBOL Libertadores,South America,Corinthians,0,Flamengo,2,2022-08-03
CONMEBOL Sudamericana,South America,Nacional,0,Atlético GO,1,2022-08-03
CONMEBOL Sudamericana,South America,Táchira,0,Ind. del Valle,1,2022-08-03
MLS,USA,New York,4,Colorado,5,2022-08-03
MLS,USA,Sounders,1,Dallas,0,2022-08-03
Liga MX,Mexico,Toluca,1,Puebla,1,2022-08-03
Primera A,Colombia,Cali,0,Envigado,3,2022-08-03
Primera A,Colombia,Santa Fe,1,América,1,2022-08-03
Eliteserien,Norway,Kristiansund,1,Tromsø,1,2022-08-03
Primera Nacional,Argentina,Defensores Bel,2,San Martín SJ,0,2022-08-03
Australia Cup,Australia,Devonport City,0,Wellington,4,2022-08-03
Australia Cup,Australia,Peninsula,4,NWS Spirit,1,2022-08-03
Australia Cup,Australia,Sydney Utd,3,Monaro,0,2022-08-03
Australia Cup,Australia,Western United,2,Mel Victory,1,2022-08-03
Queensland NPL,Australia,Roar,1,Capalaba,0,2022-08-03
Victoria NPL Women,Australia,Bulleen,4,Emerging,2,2022-08-03
Serie B,Brazil,Sport,1,Criciúma,1,2022-08-03
Copa Paulista,Brazil,Marília,3,Botafogo SP B,1,2022-08-03
Copa Paulista,Brazil,São Bernardo,1,Oeste,3,2022-08-03
Premier League,Egypt,Ahly,0,Pharco,0,2022-08-03
Regionalliga,Germany,Vilzing,2,Bayern II,3,2022-08-03
Úrvalsdeild,Iceland,Fram,2,Stjarnan,2,2022-08-03
Úrvalsdeild,Iceland,Valur,2,FH,0,2022-08-03
Toto Cup Ligat Al,Israel,Sakhnin,1,Hapoel Hadera,2,2022-08-03
Toto Cup Ligat Al,Israel,Sektzia,1,Ashdod,0,2022-08-03
Toto Cup Ligat Al,Israel,Bnei Raina,3,H Haifa,1,2022-08-03
J-League Cup,Japan,Cerezo,1,Kawasaki,1,2022-08-03
J-League Cup,Japan,Sanfrecce,3,F Marinos,1,2022-08-03
J-League Cup,Japan,Vissel Kobe,1,Avispa,2,2022-08-03
J-League Cup,Japan,Nagoya,1,Urawa,1,2022-08-03
K League 1,Korea Republic,Incheon Utd,1,Suwon,1,2022-08-03
K League 1,Korea Republic,Daegu,1,Suwon,2,2022-08-03
K League 1,Korea Republic,Gangwon,2,Jeonbuk Motors,1,2022-08-03
Liga de Expansión MX,Mexico,Durango,3,Tlaxcala,0,2022-08-03
Liga de Expansión MX,Mexico,Cancún,2,La Paz,0,2022-08-03
Liga de Expansión MX,Mexico,Dorados,0,Celaya,1,2022-08-03
Concacaf League,N/C America,Alajuelense,3,Águila,0,2022-08-03
Concacaf League,N/C America,Pacific,6,Waterhouse,0,2022-08-03
Toppserien,Norway,Arna-Bjørnar,0,Brann,6,2022-08-03
Stars League,Qatar,Al Duhail,2,Wakrah,4,2022-08-03
Stars League,Qatar,Rayyan,0,Shamal,1,2022-08-03
Highland / Lowland,Scotland,Bo'ness Utd,2,Stirling Unv,2,2022-08-03
Highland / Lowland,Scotland,Dalbeattie,2,Braves,3,2022-08-03
Highland / Lowland,Scotland,East Stirling,2,Cumbernauld C.,3,2022-08-03
Highland / Lowland,Scotland,Hearts,1,Cowdenbeath,1,2022-08-03
Premier League,Singapore,Geylang,1,Tampines,4,2022-08-03
Superettan,Sweden,Brage,1,Östersunds FK,0,2022-08-03
Superettan,Sweden,Brommapojkarna,2,Örebro,1,2022-08-03
Superettan,Sweden,Dalkurd,2,Norrby,1,2022-08-03
Superettan,Sweden,Landskrona,0,Skövde,1,2022-08-03
Superettan,Sweden,Trelleborg,0,Halmstad,4,2022-08-03
USL League One,USA,Hailstorm,0,Richmond,1,2022-08-03
NWSL,USA,Racing Lou,1,Reign,1,2022-08-03
U19 Club Friendlies,World,RB Akademie,2,1860,2,2022-08-03
