Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Man City,1,Brentford,2,2022-11-12
Premier League,England,Bournemouth,3,Everton,0,2022-11-12
Premier League,England,Liverpool,3,Southampton,1,2022-11-12
Premier League,England,Nottm Forest,1,Crystal Palace,0,2022-11-12
Premier League,England,Tottenham,4,Leeds,3,2022-11-12
Premier League,England,West Ham,0,Leicester,2,2022-11-12
Premier League,England,Newcastle,1,Chelsea,0,2022-11-12
Premier League,England,Wolves,0,Arsenal,2,2022-11-12
Serie A,Italy,Napoli,3,Udinese,2,2022-11-12
Serie A,Italy,Sampdoria,0,Lecce,2,2022-11-12
Serie A,Italy,Bologna,3,Sassuolo,0,2022-11-12
Bundesliga,Germany,Augsburg,0,Bochum,1,2022-11-12
Bundesliga,Germany,Bremen,1,Leipzig,2,2022-11-12
Bundesliga,Germany,Hertha BSC,2,Köln,0,2022-11-12
Bundesliga,Germany,Hoffenheim,1,Wolfsburg,2,2022-11-12
Bundesliga,Germany,Leverkusen,2,Stuttgart,0,2022-11-12
Bundesliga,Germany,Schalke 04,0,Bayern München,2,2022-11-12
Ligue 1,France,Lens,2,Clermont,1,2022-11-12
Ligue 1,France,Rennes,2,Toulouse,1,2022-11-12
Championship,England,Bristol City,0,Watford,0,2022-11-12
Championship,England,Cardiff,0,Sheff Utd,1,2022-11-12
Championship,England,Coventry,2,QPR,0,2022-11-12
Championship,England,Huddersfield,0,Swansea,0,2022-11-12
Championship,England,Hull,1,Reading,2,2022-11-12
Championship,England,Luton,1,Rotherham,1,2022-11-12
Championship,England,Norwich,1,Middlesbrough,2,2022-11-12
Championship,England,Preston,2,Millwall,4,2022-11-12
Championship,England,West Bromwich,2,Stoke,0,2022-11-12
Championship,England,Wigan,2,Blackpool,1,2022-11-12
Friendlies,World,Ecuador,0,Iraq,0,2022-11-12
Eredivisie,Netherlands,Volendam,0,Utrecht,4,2022-11-12
Eredivisie,Netherlands,Emmen,3,Ajax,3,2022-11-12
Eredivisie,Netherlands,PSV,0,AZ,1,2022-11-12
A-League Men,Australia,Newcastle,1,Melbourne City,2,2022-11-12
A-League Men,Australia,Sydney,0,Wanderers,1,2022-11-12
Süper Lig,Turkey,Sivasspor,2,Ümraniye,2,2022-11-12
Süper Lig,Turkey,Fenerbahçe,1,Giresun,2,2022-11-12
Süper Lig,Turkey,Başakşehir,0,Galatasaray,7,2022-11-12
