Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Wolves,2,Crystal Palace,0,2023-04-25
Premier League,England,Aston Villa,1,Fulham,0,2023-04-25
Premier League,England,Leeds,1,Leicester,1,2023-04-25
La Liga,Spain,Cádiz,0,Osasuna,1,2023-04-25
La Liga,Spain,Girona,4,Real Madrid,2,2023-04-25
La Liga,Spain,Betis,0,Real Sociedad,0,2023-04-25
Championship,England,Blackburn,0,Burnley,1,2023-04-25
Eredivisie,Netherlands,Groningen,0,NEC,1,2023-04-25
Serie A,Brazil,Bahia,1,Botafogo,2,2023-04-25
Liga Profesional Argentina,Argentina,Racing Club,1,Atl. Tucumán,3,2023-04-25
Liga Profesional Argentina,Argentina,Argentinos,2,Gimn La Plata,4,2023-04-25
Primera A,Colombia,América,2,Pereira,1,2023-04-25
Primera División,Uruguay,Wanderers,0,Nacional,1,2023-04-25
Primera División,Chile,Ñublense,2,Audax,5,2023-04-25
Super League,Switzerland,GC Zürich,4,Young Boys,1,2023-04-25
League One,England,Barnsley,0,Ipswich,3,2023-04-25
League One,England,Bolton,0,Accrington,1,2023-04-25
League One,England,Lincoln,0,Burton Albion,1,2023-04-25
League One,England,Oxford,4,Cheltenham,0,2023-04-25
League One,England,Plymouth,2,Bristol Rovers,0,2023-04-25
League Two,England,Grimsby,2,Crewe,0,2023-04-25
League Two,England,Mansfield Town,1,L Orient,2,2023-04-25
League Two,England,Newport,2,Harrogate,3,2023-04-25
League Two,England,Swindon,0,Stevenage,1,2023-04-25
National League,England,Boreham Wood,0,Gateshead,2,2023-04-25
National League,England,Wealdstone,3,Solihull,0,2023-04-25
National League,England,Woking,0,Halifax,1,2023-04-25
Primera Nacional,Argentina,Temperley,0,Flandria,2,2023-04-25
Primera Nacional,Argentina,SM Tucumán,2,Alvarado,0,2023-04-25
Prim B Metro,Argentina,Dock Sud,2,Talleres,1,2023-04-25
Premier League,Armenia,L. Artsakh,0,Noah,2,2023-04-25
2. Liga,Austria,Vorwärts,2,Amstetten,3,2023-04-25
Copa de la División Profesional,Bolivia,Always Ready,1,Blooming,1,2023-04-25
Copa de la División Profesional,Bolivia,Universitario,2,Independiente,0,2023-04-25
Cup,Bulgaria,Cherno more,1,Ludogorets,2,2023-04-25
Primera B,Chile,U. Concepción,0,Wanderers,2,2023-04-25
CSL,China PR,Hainiu,3,Guoan,1,2023-04-25
CSL,China PR,Meizhou,1,Three Towns,2,2023-04-25
CSL,China PR,Shandong,2,Zhejiang,1,2023-04-25
Primera B,Colombia,Llaneros,3,Atlético,0,2023-04-25
Primera B,Colombia,Cartagena,2,Cortuluá,0,2023-04-25
Liga Femenina,Colombia,Junior,1,Santa Fe,1,2023-04-25
Liga Femenina,Colombia,Dep. Pasto,2,Atlético Huila,2,2023-04-25
Liga Femenina,Colombia,Pereira,1,Industriales,2,2023-04-25
Primera División,Costa Rica,Cartaginés,0,Alajuelense,5,2023-04-25
HNL,Croatia,Šibenik,3,Slaven,1,2023-04-25
Czech Liga,Czech Republic,Pardubice,3,Slovácko,1,2023-04-25
Czech Liga,Czech Republic,Teplice,1,Mladá Boleslav,1,2023-04-25
Czech Liga,Czech Republic,Baník,0,Slavia,2,2023-04-25
1. Division,Denmark,Helsingør,4,Næstved,2,2023-04-25
DBU Pokalen,Denmark,Silkeborg,1,AaB,1,2023-04-25
Liga Pro,Ecuador,Aucas,2,Cumbayá,1,2023-04-25
Premier League,Egypt,National Bank,0,Masry,0,2023-04-25
Premier League,Egypt,Future,0,El Dakhleya,1,2023-04-25
U18 Premier League,England,Aston Villa,4,Leicester,2,2023-04-25
U18 Premier League,England,Man Utd,2,Wolves,2,2023-04-25
National 1,France,Stade Briochin,0,Nancy,0,2023-04-25
3. Liga,Germany,Duisburg,2,Elversberg,2,2023-04-25
Regionalliga,Germany,Vilzing,3,Türkgücü,2,2023-04-25
Regionalliga,Germany,Schweinfurt,5,Hankofen,2,2023-04-25
K League 1,Korea Republic,Incheon Utd,0,Ulsan,1,2023-04-25
K League 1,Korea Republic,Pohang,1,Suwon,0,2023-04-25
Virsliga,Latvia,Riga,4,Metta,0,2023-04-25
Eerste Divisie,Netherlands,NAC,1,Willem II,1,2023-04-25
Division Profesional,Paraguay,Luqueño,0,Libertad,2,2023-04-25
Division Profesional,Paraguay,Guaraní,0,Cerro Porteño,3,2023-04-25
Primera División,Peru,César Vallejo,1,Dep. Municipal,1,2023-04-25
Primera División,Peru,Universitario,2,Sp. Cristal,0,2023-04-25
Taça de Portugal,Portugal,Braga,2,Nacional,2,2023-04-25
Emir Cup,Qatar,Sailiya,1,Arabi,7,2023-04-25
Highland / Lowland,Scotland,Rangers,2,Braves,0,2023-04-25
Super Liga,Serbia,Mladost NS,1,Kolubara,0,2023-04-25
Cup,Slovenia,Bistrica,1,Maribor,3,2023-04-25
PSL,South Africa,Mamelodi,1,Richards Bay,0,2023-04-25
Superettan,Sweden,Västerås,3,Örebro,0,2023-04-25
Ligue 1,Tunisia,Tunis,1,ES Sahel,0,2023-04-25
