Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Sevilla,1,Roma,1,2023-05-31
J1 League,Japan,Urawa,2,Sanfrecce,1,2023-05-31
Ligue 1,Algeria,NC Magra,0,Belouizdad,0,2023-05-31
Ligue 1,Algeria,Paradou,0,Bayadh,1,2023-05-31
Ligue 1,Algeria,RC Arbaâ,0,ASO Chlef,3,2023-05-31
Ligue 1,Algeria,ES Sétif,1,Kabylie,1,2023-05-31
Ligue 1,Algeria,MC Oran,2,HBCL,0,2023-05-31
Ligue 1,Algeria,US Biskra,3,CS Constantine,2,2023-05-31
Primera Nacional,Argentina,Defensores Bel,0,Nueva Chicago,0,2023-05-31
Premier League,Armenia,Van,0,Alashkert,1,2023-05-31
Premier League,Armenia,Shirak,0,Noah,2,2023-05-31
Primera División,Bolivia,Palmaflor,0,Always Ready,2,2023-05-31
Serie C,Brazil,Remo,1,Confiança,0,2023-05-31
First League,Bulgaria,Beroe,1,Pirin,1,2023-05-31
First League,Bulgaria,Botev Vratsa,2,Hebar 1918,3,2023-05-31
First League,Bulgaria,Spartak Varna,1,Septemvri,0,2023-05-31
FA Cup,China PR,BIT,0,Nanjing City,1,2023-05-31
FA Cup,China PR,Billows,1,Jiading,0,2023-05-31
FA Cup,China PR,Haimen,2,Liaoning,0,2023-05-31
FA Cup,China PR,Jiangcheng,0,Guangzhou,0,2023-05-31
FA Cup,China PR,Lanhang,0,Wugou,2,2023-05-31
FA Cup,China PR,Red Lions,1,Dongwu,1,2023-05-31
FA Cup,China PR,Star,1,Lushan,2,2023-05-31
FA Cup,China PR,Tai'an,3,Jiuniu,3,2023-05-31
FA Cup,China PR,Istar,1,Dandong,4,2023-05-31
FA Cup,China PR,Tongliang Long,3,Shijiazhuang,0,2023-05-31
China U21 League,China PR,Rongcheng,1,Guoan,1,2023-05-31
China U21 League,China PR,Port,1,Henan,1,2023-05-31
China U21 League,China PR,Zhejiang,2,Shenzhen,1,2023-05-31
Primera B,Colombia,Llaneros,1,Cartagena,0,2023-05-31
Primera B,Colombia,Quindío,0,Fortaleza,2,2023-05-31
Premier League,Egypt,National Bank,3,El Dakhleya,1,2023-05-31
Premier League,Egypt,Mokawloon,2,Ismaily,2,2023-05-31
Suomen Cup,Finland,Oulu,1,Haka,1,2023-05-31
Suomen Cup,Finland,TuRaKe,0,Mariehamn,7,2023-05-31
Suomen Cup,Finland,HooGee,0,SalPa,6,2023-05-31
Suomen Cup,Finland,Ilves,3,KäPa,1,2023-05-31
Suomen Cup,Finland,JäPS,0,EIF,0,2023-05-31
Suomen Cup,Finland,Jazz,0,VIFK,2,2023-05-31
Suomen Cup,Finland,JJK,0,KuPS,2,2023-05-31
Suomen Cup,Finland,KTP,1,Gnistan,1,2023-05-31
Suomen Cup,Finland,P-Iirot,5,Futura,1,2023-05-31
Suomen Cup,Finland,Reipas,2,Honka Akatemia,2,2023-05-31
Suomen Cup,Finland,Atlantis,0,KPV,1,2023-05-31
Play-offs 4/5,Germany,Lupo-Martini,0,Bremer SV,0,2023-05-31
Super League 2,Greece,Panserraikos,0,PAOK II,0,2023-05-31
Serie C,Italy,Cesena,0,Vicenza,0,2023-05-31
Serie C,Italy,Crotone,2,Foggia,2,2023-05-31
Serie C,Italy,Pordenone,1,Lecco,3,2023-05-31
Serie C,Italy,Virtus,2,Pescara,3,2023-05-31
Virsliga,Latvia,Valmiera,1,Metta,1,2023-05-31
Virsliga,Latvia,Riga,5,Super Nova,1,2023-05-31
Concacaf Women's U20,N/C America,USA,5,Canada,2,2023-05-31
Play-offs 1/2,Netherlands,NAC,1,Emmen,2,2023-05-31
Play-offs 3/4,Netherlands,DOVO,1,VVSB,0,2023-05-31
Play-offs 3/4,Netherlands,Groene Ster,0,GVVV,2,2023-05-31
Play-offs 3/4,Netherlands,Hercules,6,IJsselmeervoge,0,2023-05-31
Division Profesional,Paraguay,Tacuary,3,Luqueño,1,2023-05-31
Saudi League,Saudi Arabia,Adalah,0,Ittifaq,2,2023-05-31
Saudi League,Saudi Arabia,Damak,1,Shabab,4,2023-05-31
Saudi League,Saudi Arabia,Hilal,3,Raed,2,2023-05-31
Saudi League,Saudi Arabia,Ittihad,2,Tai,0,2023-05-31
Saudi League,Saudi Arabia,Khaleej,3,Abha,1,2023-05-31
Saudi League,Saudi Arabia,Nassr,3,Fateh,0,2023-05-31
Saudi League,Saudi Arabia,Taawon,3,Al Batin,1,2023-05-31
Saudi League,Saudi Arabia,Wehda,0,Feiha,1,2023-05-31
Play-offs 1/2,Serbia,Inđija,3,Radnički Niš,1,2023-05-31
Play-offs 1/2,Serbia,Grafičar,1,Radnik,1,2023-05-31
Play-offs 1/2,South Africa,Maritzburg Utd,2,Casric,0,2023-05-31
Superettan,Sweden,Brage,2,Östersunds FK,1,2023-05-31
Superettan,Sweden,Gefle,1,Sundsvall,3,2023-05-31
Superettan,Sweden,Landskrona,1,Trelleborg,1,2023-05-31
Superettan,Sweden,Utsikten,2,Örebro,1,2023-05-31
Svenska Cupen,Sweden,Höllviken,0,Lund,1,2023-05-31
Play-offs 2/3,Switzerland,Rapperswil,1,Xamax,3,2023-05-31
Ligue 1,Tunisia,Olympique Béja,0,Club Africain,2,2023-05-31
1. Lig,Turkey,Eyüp,1,Bodrumspor,0,2023-05-31
3. Lig,Turkey,Karaköprü BS,1,52 Orduspor,1,2023-05-31
V.League 1,Vietnam,HAGL,1,Ha Noi,0,2023-05-31
V.League 1,Vietnam,Nam Dinh,1,Hồng Lĩnh,1,2023-05-31
V.League 1,Vietnam,Ho Chi Minh,5,Da Nang,1,2023-05-31
FIFA U20 World Cup,World,Uzbekistan,0,Israel,1,2023-05-31
FIFA U20 World Cup,World,Brazil,4,Tunisia,1,2023-05-31
FIFA U20 World Cup,World,Colombia,5,Slovakia U20,1,2023-05-31
