Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Club World Cup,World,Ahly,2,Flamengo,4,2023-02-11
FIFA Club World Cup,World,Real Madrid,5,Hilal,3,2023-02-11
Premier League,England,West Ham,1,Chelsea,1,2023-02-11
Premier League,England,Arsenal,1,Brentford,1,2023-02-11
Premier League,England,Crystal Palace,1,Brighton,1,2023-02-11
Premier League,England,Fulham,2,Nottm Forest,0,2023-02-11
Premier League,England,Leicester,4,Tottenham,1,2023-02-11
Premier League,England,Southampton,1,Wolves,2,2023-02-11
Premier League,England,Bournemouth,1,Newcastle,1,2023-02-11
La Liga,Spain,Almería,2,Betis,3,2023-02-11
La Liga,Spain,Sevilla,2,Mallorca,0,2023-02-11
La Liga,Spain,Valencia,1,Athletic Club,2,2023-02-11
Serie A,Italy,Empoli,2,Spezia,2,2023-02-11
Serie A,Italy,Lecce,1,Roma,1,2023-02-11
Serie A,Italy,Lazio,0,Atalanta,2,2023-02-11
Bundesliga,Germany,Bayern München,3,Bochum,0,2023-02-11
Bundesliga,Germany,Bremen,0,Dortmund,2,2023-02-11
Bundesliga,Germany,Freiburg,2,Stuttgart,1,2023-02-11
Bundesliga,Germany,Hoffenheim,1,Leverkusen,3,2023-02-11
Bundesliga,Germany,Mainz 05,3,Augsburg,1,2023-02-11
Bundesliga,Germany,Leipzig,1,Union Berlin,2,2023-02-11
Ligue 1,France,Monaco,3,PSG,1,2023-02-11
Ligue 1,France,Clermont,0,Marseille,2,2023-02-11
Championship,England,Blackpool,0,Rotherham,0,2023-02-11
Championship,England,Bristol City,1,Norwich,0,2023-02-11
Championship,England,Burnley,3,Preston,0,2023-02-11
Championship,England,Cardiff,1,Middlesbrough,3,2023-02-11
Championship,England,Coventry,1,Luton,1,2023-02-11
Championship,England,QPR,1,Millwall,2,2023-02-11
Championship,England,Sheff Utd,3,Swansea,0,2023-02-11
Championship,England,Stoke,0,Hull,0,2023-02-11
Championship,England,Sunderland,1,Reading,0,2023-02-11
Championship,England,Watford,1,Blackburn,1,2023-02-11
Championship,England,Wigan,1,Huddersfield,0,2023-02-11
Eredivisie,Netherlands,NEC,0,Cambuur,0,2023-02-11
Eredivisie,Netherlands,PSV,6,Groningen,0,2023-02-11
Eredivisie,Netherlands,Emmen,0,Fortuna,1,2023-02-11
A-League Men,Australia,Western United,2,Adelaide Utd,3,2023-02-11
A-League Men,Australia,Wanderers,0,Sydney,1,2023-02-11
A-League Men,Australia,Perth,2,Melbourne City,4,2023-02-11
Liga MX,Mexico,Puebla,3,Mazatlán,1,2023-02-11
Liga MX,Mexico,Tijuana,1,San Luis,0,2023-02-11
First Division A,Belgium,Westerlo,3,Gent,3,2023-02-11
First Division A,Belgium,Charleroi,3,Seraing,0,2023-02-11
Liga Profesional Argentina,Argentina,Colón,0,Sarmiento,2,2023-02-11
Liga Profesional Argentina,Argentina,Córdoba SdE,0,Belgrano,1,2023-02-11
Liga Profesional Argentina,Argentina,Def y Justicia,1,NOB,0,2023-02-11
Liga Profesional Argentina,Argentina,San Lorenzo,1,Godoy Cruz,0,2023-02-11
Primeira Liga,Portugal,Arouca,1,Santa Clara,0,2023-02-11
Primeira Liga,Portugal,Guimarães,1,Portimonense,0,2023-02-11
Primera A,Colombia,Petrolera,2,Huila,0,2023-02-11
Primera A,Colombia,Jaguares,1,Bucaramanga,1,2023-02-11
Primera A,Colombia,Envigado,2,Medellín,1,2023-02-11
Primera División,Uruguay,Nacional,0,Cerro Largo,0,2023-02-11
Primera División,Uruguay,Fénix,1,City Torque,2,2023-02-11
Primera División,Uruguay,River Plate,2,Plaza Colonia,0,2023-02-11
Primera División,Chile,Copiapó,1,Palestino,3,2023-02-11
Primera División,Chile,U. La Calera,3,Curicó Unido,2,2023-02-11
Primera División,Chile,U. de Chile,2,Magallanes,1,2023-02-11
Bundesliga,Austria,Salzburg,4,A Lustenau,0,2023-02-11
Bundesliga,Austria,WAC,1,WSG Tirol,2,2023-02-11
2. Bundesliga,Germany,Hannover,3,Paderborn,4,2023-02-11
2. Bundesliga,Germany,Holstein,2,Magdeburg,3,2023-02-11
2. Bundesliga,Germany,Nürnberg,1,Regensburg,0,2023-02-11
2. Bundesliga,Germany,Heidenheim,3,Hamburg,3,2023-02-11
Ekstraklasa,Poland,Śląsk,1,Kielce,1,2023-02-11
Ekstraklasa,Poland,Wisła Płock,0,Lech,1,2023-02-11
Ekstraklasa,Poland,Jagiellonia,2,Pogoń,0,2023-02-11
Super League,Switzerland,Servette,2,GC Zürich,1,2023-02-11
Super League,Switzerland,Basel,3,Sion,1,2023-02-11
Super League 1,Greece,Giannina,0,Ionikos,0,2023-02-11
League One,England,Barnsley,2,Cambridge Utd,0,2023-02-11
League One,England,Burton Albion,1,Exeter,0,2023-02-11
League One,England,Charlton,1,Fleetwood,2,2023-02-11
League One,England,Cheltenham,0,Accrington,0,2023-02-11
League One,England,Ipswich,2,Sheff Wed,2,2023-02-11
League One,England,Lincoln,1,Bristol Rovers,0,2023-02-11
League One,England,MK Dons,1,Oxford,1,2023-02-11
League One,England,Morecambe,1,Forest Green,1,2023-02-11
League One,England,Peterborough,0,Bolton,5,2023-02-11
League One,England,Plymouth,3,Portsmouth,1,2023-02-11
League One,England,Shrewsbury,3,Port Vale,2,2023-02-11
League One,England,Wycombe,3,Derby,2,2023-02-11
League Two,England,Barrow,0,Newport,1,2023-02-11
League Two,England,Crawley,2,Crewe,2,2023-02-11
League Two,England,Grimsby,0,Colchester,1,2023-02-11
League Two,England,Harrogate,1,Stockport,3,2023-02-11
League Two,England,Hartlepool,2,Sutton Utd,2,2023-02-11
League Two,England,Mansfield Town,2,Gillingham,0,2023-02-11
League Two,England,Rochdale,1,Northampton,1,2023-02-11
League Two,England,Stevenage,2,Bradford,3,2023-02-11
League Two,England,Swindon,0,Doncaster,2,2023-02-11
League Two,England,Tranmere,1,Salford,0,2023-02-11
League Two,England,Walsall,1,L Orient,1,2023-02-11
League Two,England,Wimbledon,0,Carlisle,0,2023-02-11
National League,England,Dag & Red,2,Solihull,1,2023-02-11
National League,England,Woking,2,Boreham Wood,2,2023-02-11
National League,England,Wrexham,3,Wealdstone,1,2023-02-11
National League,England,Chesterfield,1,Notts,2,2023-02-11
Serie B,Italy,Brescia,0,Modena,1,2023-02-11
Serie B,Italy,Cagliari,1,Benevento,0,2023-02-11
Serie B,Italy,Frosinone,3,Cittadella,0,2023-02-11
Serie B,Italy,Reggina,0,Pisa,2,2023-02-11
Serie B,Italy,Südtirol,1,Como,1,2023-02-11
Serie B,Italy,Venezia,2,SPAL,1,2023-02-11
Serie B,Italy,Ascoli,1,Perugia,0,2023-02-11
Serie B,Italy,Ternana,1,Parma,1,2023-02-11
Ligue 2,France,Saint-Étienne,2,Dijon,0,2023-02-11
Ligue 2,France,Bastia,0,QRM,1,2023-02-11
Ligue 2,France,Grenoble,1,Pau,1,2023-02-11
Ligue 2,France,Guingamp,3,Valenciennes,1,2023-02-11
Ligue 2,France,Laval,1,Annecy,1,2023-02-11
Ligue 2,France,Niort,3,Bordeaux,1,2023-02-11
Ligue 2,France,Rodez,1,Nîmes,1,2023-02-11
Ligue 2,France,Sochaux,1,Le Havre,1,2023-02-11
Championship,Scotland,Morton,3,Queen's Park,2,2023-02-11
League One,Scotland,Airdrieonians,3,Dunfermline,4,2023-02-11
League Two,Scotland,Albion,0,East Fife,1,2023-02-11
League Two,Scotland,Dumbarton,2,Annan,1,2023-02-11
League Two,Scotland,Forfar,1,Stenhousemuir,1,2023-02-11
