Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Milan,0,Inter,2,2023-05-10
J1 League,Japan,Urawa,0,Sagan,2,2023-05-10
Primera División,Chile,Ñublense,1,Copiapó,0,2023-05-10
Primera División,Chile,Unión Española,3,U. La Calera,2,2023-05-10
Primera División,Chile,Colo Colo,2,Audax,1,2023-05-10
CAF Confederation Cup,Africa,Young Africans,2,Gallants,0,2023-05-10
CAF Confederation Cup,Africa,ASEC,0,USM Alger,0,2023-05-10
CAF U17 Cup of Nations,Africa,Senegal,5,South Africa,0,2023-05-10
CAF U17 Cup of Nations,Africa,Morocco,3,Algeria,0,2023-05-10
Cup,Albania,Egnatia,1,Vllaznia,0,2023-05-10
Cup,Albania,Teuta,0,Tirana,0,2023-05-10
Copa Argentina,Argentina,Unión,1,Almagro,1,2023-05-10
Premier League,Armenia,Ararat-Armenia,0,Alashkert,1,2023-05-10
New South Wales NPL Women,Australia,Sydney Olympic,2,Bankstown City,1,2023-05-10
Primera División,Bolivia,Vaca Díez,1,Always Ready,1,2023-05-10
Cup,Bulgaria,CSKA 1948,2,Lokomotiv Sf,2,2023-05-10
Canadian Championship,Canada,Forge,1,Atlético,1,2023-05-10
Canadian Championship,Canada,Toronto,1,Montréal,2,2023-05-10
Primera B,Chile,Wanderers,1,San Marcos,1,2023-05-10
CSL,China PR,Changchun,2,Meizhou,4,2023-05-10
CSL,China PR,Guoan,1,Tianjin JMT,1,2023-05-10
CSL,China PR,Nantong,1,Zhejiang,2,2023-05-10
CSL,China PR,Port,2,Hainiu,1,2023-05-10
CSL,China PR,Rongcheng,2,Shandong,2,2023-05-10
China League One,China PR,Liaoning,1,Xingzhou,1,2023-05-10
China League One,China PR,Wugou,0,Longding,0,2023-05-10
China League One,China PR,Dongguan Utd,1,Lushan,0,2023-05-10
China League One,China PR,Jiuniu,2,Dandong,3,2023-05-10
China League One,China PR,West Coast,3,Heilongjiang,1,2023-05-10
China League One,China PR,Dongwu,1,Nanjing City,1,2023-05-10
China League One,China PR,Pingguo Haliao,3,Jiading,0,2023-05-10
China League One,China PR,Shijiazhuang,2,Guangzhou,0,2023-05-10
U18 Premier League,England,Man City,2,West Ham,1,2023-05-10
Women's Super League,England,Chelsea,6,Leicester WFC,0,2023-05-10
Women's Super League,England,Brighton,0,Arsenal,4,2023-05-10
Cup,Estonia,Flora,1,Tammeka,0,2023-05-10
National 1,France,Orléans,0,Le Mans,1,2023-05-10
Regionalliga,Germany,Werder II,2,Lübeck,1,2023-05-10
Regionalliga,Germany,Rehden,1,Phönix Lübeck,6,2023-05-10
Regionalliga,Germany,Babelsberg,2,Halberstadt,0,2023-05-10
U19 Bundesliga,Germany,Bayern,3,Hertha,1,2023-05-10
Liga Nacional,Guatemala,Guastatoya,2,Xinabajul,0,2023-05-10
K League 1,Korea Republic,Daejeon,2,Suwon,1,2023-05-10
K League 1,Korea Republic,Jeju Utd,2,Incheon Utd,0,2023-05-10
K League 1,Korea Republic,Suwon,0,Jeonbuk Motors,3,2023-05-10
Premiership,Northern Ireland,Cliftonville,2,Coleraine,1,2023-05-10
Premiership,Northern Ireland,Glentoran,5,Glenavon,0,2023-05-10
2. Division,Norway,Brattvåg,0,Notodden,1,2023-05-10
Toppserien,Norway,Vålerenga,2,Røa,1,2023-05-10
Primera División,Peru,Cienciano,5,Alianza Atl.,2,2023-05-10
Saudi League,Saudi Arabia,Al Batin,4,Tai,3,2023-05-10
SWPL 1,Scotland,Hearts,2,Hibernian,1,2023-05-10
SWPL 1,Scotland,Aberdeen,1,Dundee Utd,0,2023-05-10
SWPL 1,Scotland,Hamilton,2,Spartans,4,2023-05-10
SWPL 1,Scotland,Rangers,3,Partick,0,2023-05-10
Primera División Femenina,Spain,Sevilla,1,Barcelona,1,2023-05-10
US Open Cup,USA,Charlotte,1,Orlando,0,2023-05-10
US Open Cup,USA,Inter Miami,1,Charleston,0,2023-05-10
US Open Cup,USA,New England,0,Pittsburgh,1,2023-05-10
US Open Cup,USA,New York,1,DC United,0,2023-05-10
US Open Cup,USA,Chicago,2,St. Louis,1,2023-05-10
US Open Cup,USA,Minnesota,3,Philadelphia,3,2023-05-10
US Open Cup,USA,Monterey Bay,2,Los Angeles,2,2023-05-10
US Open Cup,USA,Sacramento,2,Colorado,4,2023-05-10
