Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Real Madrid,1,Man City,1,2023-05-09
Serie A,Brazil,Corinthians,1,Fortaleza,1,2023-05-09
Liga Profesional Argentina,Argentina,Racing Club,2,Talleres,4,2023-05-09
Liga Profesional Argentina,Argentina,Córdoba SdE,0,Sarmiento,1,2023-05-09
Primera A,Colombia,Cali,2,Envigado,0,2023-05-09
Primera A,Colombia,Huila,0,América,2,2023-05-09
Primera División,Uruguay,Racing,0,Peñarol,2,2023-05-09
Primera División,Chile,Magallanes,1,Curicó Unido,2,2023-05-09
Allsvenskan,Sweden,Hammarby,0,Mjällby,0,2023-05-09
Allsvenskan,Sweden,Värnamo,3,Varberg,1,2023-05-09
Ligue 1,Algeria,Khenchela,0,Kabylie,0,2023-05-09
Ligue 1,Algeria,MC Alger,0,Belouizdad,0,2023-05-09
Primera Nacional,Argentina,Atlanta,1,Riestra,1,2023-05-09
Prim B Metro,Argentina,Ituzaingó,0,A Merlo,0,2023-05-09
Premier League,Armenia,BKMA,2,L. Artsakh,1,2023-05-09
Primera División,Bolivia,Bolívar,1,Universitario,1,2023-05-09
Serie B,Brazil,Atlético GO,2,Londrina,1,2023-05-09
Serie C,Brazil,Confiança,2,Altos,1,2023-05-09
Serie C,Brazil,Figueirense,2,Paysandu,0,2023-05-09
Serie D,Brazil,Santa Cruz,1,Iguatu,0,2023-05-09
Serie D,Brazil,Democrata GV,1,Santo André,1,2023-05-09
Primera B,Chile,Puerto Montt,1,Morning,0,2023-05-09
CSL,China PR,Dalian,1,Cangzhou,1,2023-05-09
CSL,China PR,Henan,1,Three Towns,1,2023-05-09
CSL,China PR,Shenzhen,1,Shenhua,3,2023-05-09
1. Division,Cyprus,Akritas,1,AEL,0,2023-05-09
Liga Pro,Ecuador,LDU Quito,1,Delfin,1,2023-05-09
Premier League,Egypt,Pyramids,3,Ismaily,1,2023-05-09
Premier League Cup,England,Brentford,2,Blackburn,1,2023-05-09
Veikkausliiga,Finland,Honka,0,Haka,2,2023-05-09
Veikkausliiga,Finland,KTP,3,HJK,3,2023-05-09
Veikkausliiga,Finland,Oulu,0,KuPS,2,2023-05-09
K League 1,Korea Republic,Ulsan,1,Gangwon,0,2023-05-09
K League 1,Korea Republic,Daegu,1,Pohang,1,2023-05-09
K League 1,Korea Republic,Seoul,3,Gwangju,1,2023-05-09
Virsliga,Latvia,Tukums,1,RFS,7,2023-05-09
Virsliga,Latvia,Jelgava,2,Metta,3,2023-05-09
2. Division,Norway,Ullern,1,Brann II,2,2023-05-09
Division Profesional,Paraguay,Tacuary,3,Libertad,0,2023-05-09
Stars League,Qatar,Ahli,1,Markhiya,0,2023-05-09
Saudi League,Saudi Arabia,Feiha,3,Fateh,0,2023-05-09
Saudi League,Saudi Arabia,Taawon,2,Raed,1,2023-05-09
Play-offs 1/2,Scotland,Partick,4,Queen's Park,3,2023-05-09
Play-offs 2/3,Scotland,Airdrieonians,6,Falkirk,2,2023-05-09
Play-offs 2/3,Scotland,Alloa Athletic,1,Hamilton,0,2023-05-09
Play-offs 3/4,Scotland,Annan,6,Dumbarton,0,2023-05-09
Play-offs 3/4,Scotland,East Fife,0,Clyde,1,2023-05-09
SWPL 1,Scotland,Glasgow Women,0,Motherwell,3,2023-05-09
Super Liga,Serbia,Mladost Lučani,2,Radnik,0,2023-05-09
Super Liga,Serbia,Napredak,1,Radnički Niš,2,2023-05-09
Superettan,Sweden,Landskrona,2,Helsingborg,1,2023-05-09
Damallsvenskan,Sweden,Djurgården,0,Piteå,2,2023-05-09
