Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Brentford,2,West Ham,0,2023-05-14
Premier League,England,Everton,0,Man City,3,2023-05-14
Premier League,England,Arsenal,0,Brighton,3,2023-05-14
La Liga,Spain,Celta Vigo,1,Valencia,2,2023-05-14
La Liga,Spain,Elche,1,Atlético,0,2023-05-14
La Liga,Spain,Valladolid,0,Sevilla,3,2023-05-14
La Liga,Spain,Espanyol,2,Barcelona,4,2023-05-14
Serie A,Italy,Verona,0,Torino,1,2023-05-14
Serie A,Italy,Fiorentina,2,Udinese,0,2023-05-14
Serie A,Italy,Monza,2,Napoli,0,2023-05-14
Serie A,Italy,Bologna,0,Roma,0,2023-05-14
Serie A,Italy,Juventus,2,Cremonese,0,2023-05-14
Bundesliga,Germany,Stuttgart,1,Leverkusen,1,2023-05-14
Bundesliga,Germany,Leipzig,2,Bremen,1,2023-05-14
Ligue 1,France,Clermont,2,Lyon,1,2023-05-14
Ligue 1,France,Brest,1,Auxerre,0,2023-05-14
Ligue 1,France,Montpellier,1,Lorient,1,2023-05-14
Ligue 1,France,Rennes,4,Troyes,0,2023-05-14
Ligue 1,France,Toulouse,0,Nantes,0,2023-05-14
Ligue 1,France,Monaco,0,Lille,0,2023-05-14
Ligue 1,France,Marseille,3,Angers,1,2023-05-14
Championship,England,Coventry,0,Middlesbrough,0,2023-05-14
MLS,USA,Atlanta United,1,Charlotte,3,2023-05-14
MLS,USA,Columbus,2,Orlando,2,2023-05-14
MLS,USA,DC United,1,Nashville,1,2023-05-14
MLS,USA,Inter Miami,2,New England,1,2023-05-14
MLS,USA,Montréal,2,Toronto,0,2023-05-14
MLS,USA,New York,1,NYCFC,0,2023-05-14
MLS,USA,Austin,0,Dallas,1,2023-05-14
MLS,USA,Houston,0,Sounders,1,2023-05-14
MLS,USA,Sporting KC,3,Minnesota,0,2023-05-14
MLS,USA,Colorado,1,Philadelphia,2,2023-05-14
MLS,USA,Salt Lake,0,Los Angeles,3,2023-05-14
MLS,USA,Portland,3,Whitecaps,1,2023-05-14
Eredivisie,Netherlands,Vitesse,2,Cambuur,0,2023-05-14
Eredivisie,Netherlands,Feyenoord,3,Go Ahead,0,2023-05-14
Eredivisie,Netherlands,AZ,5,Emmen,1,2023-05-14
Eredivisie,Netherlands,PSV,2,Fortuna,1,2023-05-14
Liga MX,Mexico,Monterrey,2,Santos Laguna,0,2023-05-14
Liga MX,Mexico,América,1,San Luis,2,2023-05-14
Liga MX,Mexico,Toluca,3,Tigres,1,2023-05-14
First Division A,Belgium,Antwerp,3,Club Brugge,2,2023-05-14
First Division A,Belgium,R. Union SG,3,Genk,0,2023-05-14
Serie A,Brazil,Fluminense,2,Cuiabá,0,2023-05-14
Serie A,Brazil,Palmeiras,1,RB Bragantino,1,2023-05-14
