Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Leicester,2,Brentford,2,2022-08-07
Premier League,England,Man Utd,1,Brighton,2,2022-08-07
Premier League,England,West Ham,0,Man City,2,2022-08-07
Bundesliga,Germany,Stuttgart,1,Leipzig,1,2022-08-07
Bundesliga,Germany,Köln,3,Schalke 04,1,2022-08-07
Ligue 1,France,Toulouse,1,Nice,1,2022-08-07
Ligue 1,France,Angers,0,Nantes,0,2022-08-07
Ligue 1,France,Lens,3,Brest,2,2022-08-07
Ligue 1,France,Lille,4,Auxerre,1,2022-08-07
Ligue 1,France,Montpellier,3,Troyes,2,2022-08-07
Ligue 1,France,Rennes,0,Lorient,1,2022-08-07
Ligue 1,France,Marseille,4,Reims,1,2022-08-07
MLS,USA,Charlotte,2,Chicago,3,2022-08-07
MLS,USA,Cincinnati,3,Philadelphia,1,2022-08-07
MLS,USA,Columbus,3,NYCFC,2,2022-08-07
MLS,USA,DC United,0,New York,0,2022-08-07
MLS,USA,Montréal,2,Inter Miami,2,2022-08-07
MLS,USA,Orlando,0,New England,3,2022-08-07
MLS,USA,Nashville,3,Toronto,4,2022-08-07
MLS,USA,Sporting KC,4,Galaxy,2,2022-08-07
MLS,USA,Austin,3,Earthquakes,3,2022-08-07
MLS,USA,Colorado,4,Minnesota,3,2022-08-07
MLS,USA,Salt Lake,1,Los Angeles,4,2022-08-07
MLS,USA,Portland,1,Dallas,1,2022-08-07
Eredivisie,Netherlands,Groningen,2,Volendam,2,2022-08-07
Eredivisie,Netherlands,NEC,0,Twente,1,2022-08-07
Eredivisie,Netherlands,Vitesse,2,Feyenoord,5,2022-08-07
Eredivisie,Netherlands,AZ,2,Go Ahead,0,2022-08-07
Süper Lig,Turkey,Fatih,2,Alanyaspor,4,2022-08-07
Süper Lig,Turkey,Giresun,2,Demirspor,3,2022-08-07
Süper Lig,Turkey,Antalyaspor,0,Galatasaray,1,2022-08-07
Premiership,Scotland,Hibernian,1,Hearts,1,2022-08-07
Premiership,Scotland,Dundee Utd,0,Livingston,1,2022-08-07
Liga MX,Mexico,Monterrey,5,León,1,2022-08-07
Liga MX,Mexico,Santos Laguna,4,Cruz Azul,0,2022-08-07
Liga MX,Mexico,Toluca,3,Tijuana,1,2022-08-07
