Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Leeds,1,Liverpool,6,2023-04-17
La Liga,Spain,Celta Vigo,0,Mallorca,1,2023-04-17
Serie A,Italy,Fiorentina,1,Atalanta,1,2023-04-17
Liga MX,Mexico,Querétaro,0,Tigres,0,2023-04-17
Liga MX,Mexico,Monterrey,1,Santos Laguna,2,2023-04-17
Serie A,Brazil,Grêmio,1,Santos,0,2023-04-17
Liga Profesional Argentina,Argentina,NOB,0,River Plate,1,2023-04-17
Liga Profesional Argentina,Argentina,Talleres,0,San Lorenzo,0,2023-04-17
Liga Profesional Argentina,Argentina,Platense,0,Colón,0,2023-04-17
Primeira Liga,Portugal,Vizela,1,Boavista,1,2023-04-17
Superliga,Denmark,Randers,1,Nordsjælland,1,2023-04-17
Primera A,Colombia,Dep. Tolima,0,Junior,1,2023-04-17
Primera A,Colombia,Águilas D,2,Boyacá Chicó,0,2023-04-17
Primera División,Uruguay,Cerro,0,City Torque,2,2023-04-17
Primera División,Chile,U. La Calera,0,O'Higgins,1,2023-04-17
Ekstraklasa,Poland,Stal Mielec,1,Miedź,1,2023-04-17
Allsvenskan,Sweden,Varberg,1,Sirius,1,2023-04-17
Allsvenskan,Sweden,IFK Göteborg,0,Malmö,1,2023-04-17
Ligue 2,France,Grenoble,0,Saint-Étienne,2,2023-04-17
Primera Nacional,Argentina,Ferro,2,Chaco,1,2023-04-17
Primera Nacional,Argentina,Riestra,0,Mitre SdE,0,2023-04-17
Torneo Federal A,Argentina,Douglas Haig,2,Belgrano,1,2023-04-17
Torneo Federal A,Argentina,Juv Antoniana,0,Sol de América,0,2023-04-17
Prim B Metro,Argentina,A Quilmes,1,Los Andes,0,2023-04-17
Prim B Metro,Argentina,Fénix,1,Cañuelas,1,2023-04-17
Premier League,Armenia,Van,1,Noah,1,2023-04-17
Premier League,Armenia,Pyunik,1,Alashkert,0,2023-04-17
Victoria NPL,Australia,Oakleigh,3,Port Melbourne,2,2023-04-17
Primera División,Bolivia,Nacional,2,Universitario,1,2023-04-17
Primera División,Bolivia,Aurora,1,Santa Cruz,1,2023-04-17
Primera División,Bolivia,Vaca Díez,3,Palmaflor,1,2023-04-17
Serie B,Brazil,Vitória,3,Ponte Preta,0,2023-04-17
First League,Bulgaria,Botev,1,Spartak Varna,1,2023-04-17
First League,Bulgaria,CSKA,0,Levski,0,2023-04-17
First League,Bulgaria,Cherno more,2,Loko Plovdiv,1,2023-04-17
Primera B,Chile,San Felipe,1,Temuco,1,2023-04-17
Primera B,Chile,Wanderers,0,Rangers,1,2023-04-17
Primera B,Chile,Morning,0,Cobreloa,2,2023-04-17
Primera B,Colombia,Cúcuta,2,Boca,1,2023-04-17
Primera División,Costa Rica,Guanacasteca,2,Guadalupe,0,2023-04-17
Primera División,Costa Rica,Alajuelense,1,Herediano,1,2023-04-17
Liga Pro,Ecuador,Emelec,1,El Nacional,2,2023-04-17
Premier League,Egypt,Smouha,0,Ahly,2,2023-04-17
Premier League,Egypt,Zamalek,2,Mokawloon,2,2023-04-17
Primera Division,El Salvador,Marte,2,Isidro,0,2023-04-17
Primera Division,El Salvador,Once Deportivo,1,Alianza,1,2023-04-17
Primera Division,El Salvador,Águila,0,Firpo,1,2023-04-17
Primera Division,El Salvador,Chalatenango,2,FAS,1,2023-04-17
Primera Division,El Salvador,Platense,0,Dragón,2,2023-04-17
Primera Division,El Salvador,Santa Tecla,1,Jocoro,0,2023-04-17
Premier League 2,England,Crystal Palace,3,West Ham,3,2023-04-17
Premier League 2,England,Fulham,2,Wolves,1,2023-04-17
Premier League 2,England,Leicester,3,Man Utd,2,2023-04-17
