Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Serie A,Brazil,Corinthians,2,Atlético GO,1,2022-09-29
Serie A,Brazil,Coritiba,1,Ceará,0,2022-09-29
Serie A,Brazil,Fluminense,4,Juventude,0,2022-09-29
Serie A,Brazil,Fortaleza,3,Flamengo,2,2022-09-29
Serie A,Brazil,Cuiabá,2,América MG,1,2022-09-29
Serie A,Brazil,Atl. Mineiro,0,Palmeiras,1,2022-09-29
Serie A,Brazil,Goiás,0,Botafogo,1,2022-09-29
Serie A,Brazil,Internacional,0,RB Bragantino,0,2022-09-29
Liga Profesional Argentina,Argentina,Barracas C,1,Gimn La Plata,1,2022-09-29
Cup,Turkey,Diyarbekirspor,3,Kars 36,0,2022-09-29
Cup,Turkey,Bld Derince,0,Amasyaspor FK,1,2022-09-29
Cup,Turkey,Menemen,3,Biga,2,2022-09-29
Cup,Turkey,Eskişehirspor,2,1984 Muşspor,3,2022-09-29
Copa Argentina,Argentina,Patronato,2,River Plate,2,2022-09-29
Copa Argentina,Argentina,Boca Juniors,3,Quilmes,2,2022-09-29
Serie B,Brazil,Ponte Preta,1,Cruzeiro,4,2022-09-29
Serie B,Brazil,Sport,2,Náutico,1,2022-09-29
First League,Bulgaria,Arda,1,Hebar 1918,0,2022-09-29
Copa Chile,Chile,Cobreloa,1,Magallanes,1,2022-09-29
CSL,China PR,Port,3,Rongcheng,0,2022-09-29
CSL,China PR,Dalian,1,Shenhua,2,2022-09-29
CSL,China PR,Wuhan Yangtze,1,Cangzhou,4,2022-09-29
China League One,China PR,Jiuniu,0,Nantong,1,2022-09-29
China League One,China PR,Liaoning,3,Dongwu,1,2022-09-29
China League One,China PR,Nanjing City,2,Tianshan,1,2022-09-29
China League One,China PR,Shijiazhuang,4,BIT,1,2022-09-29
Copa Colombia,Colombia,Junior,1,Millonarios,0,2022-09-29
Primera División,Costa Rica,Cartaginés,1,Alajuelense,2,2022-09-29
Primera División,Costa Rica,Puntarenas,0,Guadalupe,2,2022-09-29
Primera División,Costa Rica,Saprissa,1,Guanacasteca,0,2022-09-29
1. Division,Denmark,Hobro,1,Fremad Amager,0,2022-09-29
Primera Division,El Salvador,Jocoro,2,Firpo,2,2022-09-29
Primera Division,El Salvador,Platense,0,Dragón,0,2022-09-29
Primera Division,El Salvador,Águila,2,Chalatenango,0,2022-09-29
Primera Division,El Salvador,Santa Tecla,1,Alianza,2,2022-09-29
Primera Division,El Salvador,Marte,0,FAS,0,2022-09-29
Women's Super League,England,Everton,1,Leicester WFC,0,2022-09-29
UEFA Women's Champions League,Europe,Roma,4,Sparta Praha,1,2022-09-29
UEFA Women's Champions League,Europe,Bayern,3,Sociedad,1,2022-09-29
Veikkausliiga,Finland,Honka,3,HJK,1,2022-09-29
Liga 1,Indonesia,Barito,2,Persik,2,2022-09-29
Liga 1,Indonesia,Persis,1,PSM,1,2022-09-29
Liga 1,Indonesia,PSS,1,Persita,2,2022-09-29
Liga de Expansión MX,Mexico,Celaya,2,Atlante,1,2022-09-29
Liga de Expansión MX,Mexico,Cancún,0,Durango,0,2022-09-29
Liga de Expansión MX,Mexico,Dorados,0,Leones Negros,2,2022-09-29
Primera División,Peru,Grau,3,Boys,0,2022-09-29
Primera División,Peru,Sp. Cristal,4,ADT,2,2022-09-29
Primera División,Peru,Melgar,2,Binacional,1,2022-09-29
Cupa României,Romania,Brașov Steagul,1,Hermannstadt,1,2022-09-29
Cupa României,Romania,Alexandria,1,Csikszereda,1,2022-09-29
Cupa României,Romania,Concordia,0,U Cluj,2,2022-09-29
Cupa României,Romania,Viitorul PTG,0,Dinamo,1,2022-09-29
Cup,Serbia,Mačva,0,Crvena Zvezda,2,2022-09-29
USL Championship,USA,Atlanta Utd II,0,Indy Eleven,1,2022-09-29
USL Championship,USA,Sacramento,0,Phoenix Rising,1,2022-09-29
USL League One,USA,North Carolina,2,Central Valley,1,2022-09-29
