Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Ajax,0,Union Berlin,0,2023-02-16
UEFA Europa League,Europe,Barcelona,2,Man Utd,2,2023-02-16
UEFA Europa League,Europe,Salzburg,1,Roma,0,2023-02-16
UEFA Europa League,Europe,Shakhtar D,2,Rennes,1,2023-02-16
UEFA Europa League,Europe,Juventus,1,Nantes,1,2023-02-16
UEFA Europa League,Europe,Leverkusen,2,Monaco,3,2023-02-16
UEFA Europa League,Europe,Sevilla,3,PSV,0,2023-02-16
UEFA Europa League,Europe,Sporting,1,Midtjylland,1,2023-02-16
UEFA Europa Conference League,Europe,Bodø/Glimt,0,Lech,0,2023-02-16
UEFA Europa Conference League,Europe,Braga,0,Fiorentina,4,2023-02-16
UEFA Europa Conference League,Europe,Qarabağ,1,Gent,0,2023-02-16
UEFA Europa Conference League,Europe,Trabzonspor,1,Basel,0,2023-02-16
UEFA Europa Conference League,Europe,AEK,1,Dnipro-1,0,2023-02-16
UEFA Europa Conference League,Europe,Lazio,1,CFR,0,2023-02-16
UEFA Europa Conference League,Europe,Ludogorets,1,Anderlecht,0,2023-02-16
UEFA Europa Conference League,Europe,Sheriff,0,Partizan,1,2023-02-16
CONMEBOL Libertadores,South America,El Nacional,3,Nacional,1,2023-02-16
Liga MX,Mexico,Chivas,2,Tijuana,1,2023-02-16
Liga MX,Mexico,Monterrey,2,Querétaro,0,2023-02-16
Liga MX,Mexico,Necaxa,3,Pumas,1,2023-02-16
Primera A,Colombia,Equidad,2,Medellín,1,2023-02-16
Victoria NPL,Australia,South Melb,2,Moreland City,1,2023-02-16
Copa de la División Profesional,Bolivia,Independiente,1,Always Ready,4,2023-02-16
Copa de la División Profesional,Bolivia,O. Petrolero,1,Real Tomayapo,1,2023-02-16
Paulista A1,Brazil,Guarani,1,São Bernardo,5,2023-02-16
Paulista A1,Brazil,Portuguesa,1,Ferroviária,1,2023-02-16
Paulista A1,Brazil,São Paulo,5,Inter Limeira,1,2023-02-16
Carioca Série A,Brazil,Volta Redonda,1,Flamengo,3,2023-02-16
Paranaense 1,Brazil,Aruko,1,Azuriz,1,2023-02-16
Paranaense 1,Brazil,Coritiba,1,Londrina,0,2023-02-16
Paranaense 1,Brazil,Foz Iguaçu,0,Operário,2,2023-02-16
Paranaense 1,Brazil,Independente,2,Rio Branco,0,2023-02-16
Catarinense 1,Brazil,Camboriú,0,Criciúma,3,2023-02-16
Catarinense 1,Brazil,Figueirense,4,Barra,0,2023-02-16
Catarinense 1,Brazil,Concórdia,0,Hercílio,0,2023-02-16
Cearense 1,Brazil,Caucaia,1,Juazeiro,0,2023-02-16
Goiano 1,Brazil,Anápolis,1,G Anapolis,1,2023-02-16
Goiano 1,Brazil,Aparecidense,0,Vila Nova,0,2023-02-16
Goiano 1,Brazil,Atlético GO,3,Goianésia,0,2023-02-16
Goiano 1,Brazil,CRAC,2,Inhumas,0,2023-02-16
Goiano 1,Brazil,Goiânia,1,Iporá,0,2023-02-16
Goiano 1,Brazil,Morrinhos,1,Goiás,3,2023-02-16
Sergipano 1,Brazil,Falcon,0,América SE,0,2023-02-16
Maranhense 1,Brazil,Chapadinha,6,São José MA,2,2023-02-16
Maranhense 1,Brazil,IAPE,1,Cordino,1,2023-02-16
Paraibano 1,Brazil,Sousa,4,Auto Esporte,0,2023-02-16
Piauiense,Brazil,Ríver,2,4 de Julho,1,2023-02-16
Paulista A2,Brazil,Noroeste,2,São Caetano,1,2023-02-16
Paulista A2,Brazil,Novorizontino,4,Rio Claro,1,2023-02-16
Paulista A2,Brazil,Portuguesa,2,Primavera,1,2023-02-16
Paulista A2,Brazil,Velo,1,Taubaté,0,2023-02-16
Paulista A2,Brazil,XV Piracicaba,1,Lemense,1,2023-02-16
Paulista A3,Brazil,RB Brasil,3,USAC,1,2023-02-16
Paulista A3,Brazil,Sertãozinho,1,Grêmio Pr,3,2023-02-16
Paulista A3,Brazil,Bandeirante,3,Barretos,3,2023-02-16
Paulista A3,Brazil,Itapirense,0,Capivariano,3,2023-02-16
Copa do Nordeste,Brazil,Sergipe,2,Vitória,1,2023-02-16
Copa do Nordeste,Brazil,ABC,2,Sampaio Corrêa,0,2023-02-16
Copa do Nordeste,Brazil,Náutico,2,Fluminense PI,0,2023-02-16
Copa Colombia,Colombia,Boyacá Chicó,1,Cartagena,1,2023-02-16
Copa Colombia,Colombia,Petrolera,4,Real Santander,1,2023-02-16
Copa Colombia,Colombia,Cúcuta,3,Once Caldas,1,2023-02-16
Cup,Cyprus,Olympiakos,2,Anorthosis,1,2023-02-16
Premier League,Egypt,Future,1,Haras,0,2023-02-16
Premier League,Egypt,Pyramids,2,ENPPI,1,2023-02-16
Primera Division,El Salvador,Águila,0,Dragón,1,2023-02-16
Primera Division,El Salvador,Chalatenango,0,Firpo,1,2023-02-16
Primera Division,El Salvador,Once Deportivo,1,Santa Tecla,1,2023-02-16
Primera Division,El Salvador,Platense,3,Isidro,3,2023-02-16
Primera Division,El Salvador,Alianza,1,Marte,1,2023-02-16
Liga Nacional,Guatemala,Cobán,2,Iztapa,0,2023-02-16
Liga Nacional,Guatemala,Comunicaciones,2,Guastatoya,0,2023-02-16
Liga Nacional,Guatemala,Xinabajul,0,Xelajú,1,2023-02-16
Liga Nacional,Guatemala,Achuapa,0,Municipal,1,2023-02-16
Liga Nacional,Guatemala,Malacateco,1,Mixco,1,2023-02-16
Liga Nacional,Honduras,UPNFM,1,Real España,1,2023-02-16
Liga Nacional,Honduras,Real Sociedad,0,Motagua,0,2023-02-16
Liga Nacional,Honduras,Olimpia,1,Olancho,1,2023-02-16
Liga Nacional,Honduras,Victoria,0,Vida,0,2023-02-16
Indian Super League,India,Goa,1,Chennaiyin,2,2023-02-16
Liga 1,Indonesia,Bhayangkara,2,Persija,1,2023-02-16
Liga 1,Indonesia,Borneo,3,Persikabo 1973,1,2023-02-16
Liga de Expansión MX,Mexico,Durango,1,Alebrijes,1,2023-02-16
Liga de Expansión MX,Mexico,La Paz,1,Cancún,0,2023-02-16
Liga de Expansión MX,Mexico,Atlante,1,Celaya,0,2023-02-16
Concacaf U17,N/C America,Mexico,1,Panama,1,2023-02-16
Concacaf U17,N/C America,Trinidad,1,Barbados,1,2023-02-16
Concacaf U17,N/C America,Guatemala,8,Curaçao,3,2023-02-16
Concacaf U17,N/C America,USA,1,Canada,0,2023-02-16
NPFL,Nigeria,Akwa Utd,1,Gombe Utd,0,2023-02-16
Saudi League,Saudi Arabia,Adalah,2,Tai,2,2023-02-16
Saudi League,Saudi Arabia,Ittifaq,0,Ittihad,3,2023-02-16
Cup,Tunisia,Club Africain,3,Mahdia,0,2023-02-16
Arnold Clark Cup,World,Italy,1,Belgium,2,2023-02-16
Arnold Clark Cup,World,England,4,Korea Republic,0,2023-02-16
U20 National Team Friendlies,World,Qatar,3,Oman,0,2023-02-16
Friendlies Women,World,Mexico,1,Nigeria,0,2023-02-16
Friendlies Women,World,Sweden,4,China PR,1,2023-02-16
Cyprus Women's Cup,World,Romania,2,Hungary,1,2023-02-16
Cyprus Women's Cup,World,Croatia,1,Finland,4,2023-02-16
FFA Cup of Nations,World,Spain,3,Jamaica,0,2023-02-16
FFA Cup of Nations,World,Australia,4,Czechia,0,2023-02-16
