Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,Croatia,2,Morocco,1,2022-12-17
Championship,England,Bristol City,1,Stoke,2,2022-12-17
Championship,England,Burnley,3,Middlesbrough,1,2022-12-17
Championship,England,Cardiff,1,Blackpool,1,2022-12-17
Championship,England,Coventry,3,Swansea,3,2022-12-17
Championship,England,Huddersfield,0,Watford,2,2022-12-17
Championship,England,Hull,1,Sunderland,1,2022-12-17
Championship,England,Preston,0,QPR,1,2022-12-17
Championship,England,West Bromwich,3,Rotherham,0,2022-12-17
Championship,England,Norwich,0,Blackburn,2,2022-12-17
A-League Men,Australia,Wellington,3,Adelaide Utd,1,2022-12-17
A-League Men,Australia,Central Coast,2,Sydney,1,2022-12-17
Premiership,Scotland,Aberdeen,0,Celtic,1,2022-12-17
Premiership,Scotland,Hearts,3,Kilmarnock,1,2022-12-17
Premiership,Scotland,Ross County,1,St. Johnstone,2,2022-12-17
League One,England,Barnsley,2,Burton Albion,0,2022-12-17
League One,England,Bolton,2,Exeter,0,2022-12-17
League One,England,Charlton,1,Bristol Rovers,2,2022-12-17
League One,England,Derby,4,Forest Green,0,2022-12-17
League One,England,Plymouth,2,Morecambe,1,2022-12-17
League One,England,Portsmouth,0,MK Dons,2,2022-12-17
League One,England,Sheff Wed,0,Oxford,0,2022-12-17
League One,England,Wycombe,1,Ipswich,0,2022-12-17
League Two,England,Barrow,0,Swindon,1,2022-12-17
League Two,England,L Orient,2,Sutton Utd,0,2022-12-17
Serie B,Italy,Pisa,3,Brescia,0,2022-12-17
Serie B,Italy,Reggina,0,Bari,0,2022-12-17
Championship,Scotland,Partick,3,Ayr Utd,2,2022-12-17
Championship,Scotland,Raith Rovers,1,Arbroath,1,2022-12-17
League One,Scotland,Edinburgh City,2,Montrose,2,2022-12-17
League One,Scotland,Queen South,1,Kelty Hearts,2,2022-12-17
Club Friendlies,World,Man City,2,Girona,0,2022-12-17
Club Friendlies,World,PSV,N/A,Sassuolo,N/A,2022-12-17
Club Friendlies,World,Betis,1,Inter,1,2022-12-17
Club Friendlies,World,Arsenal,0,Juventus,2,2022-12-17
A-League Women,Australia,Wellington,0,Adelaide,1,2022-12-17
A-League Women,Australia,Roar,1,Wanderers,0,2022-12-17
A-League Women,Australia,Melbourne City,1,Western United,3,2022-12-17
Challenger Pro League,Belgium,Virton,0,SK Beveren,0,2022-12-17
Challenger Pro League,Belgium,Standard,0,Lommel,3,2022-12-17
FA Cup,China PR,Shandong,3,Zibo Cuju,0,2022-12-17
1. Division,Cyprus,Akritas,1,Nea Salamis,2,2022-12-17
1. Division,Cyprus,APOEL,1,Anorthosis,0,2022-12-17
FA Trophy,England,Eastbourne B.,1,Bracknell,2,2022-12-17
FA Trophy,England,Folkestone,1,Leiston,1,2022-12-17
FA Trophy,England,Heybridge,1,Hungerford,1,2022-12-17
FA Trophy,England,Tamworth,2,Leamington,1,2022-12-17
FA Trophy,England,Yeovil,0,Dorking W,0,2022-12-17
U18 Premier League,England,Leeds Utd,1,Everton,1,2022-12-17
