Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga MX,Mexico,Santos Laguna,0,Querétaro,2,2023-07-03
Serie A,Brazil,Cuiabá,3,Santos,0,2023-07-03
Liga Profesional Argentina,Argentina,Instituto,1,Belgrano,0,2023-07-03
Liga Profesional Argentina,Argentina,Banfield,1,Argentinos,0,2023-07-03
Liga Profesional Argentina,Argentina,Def y Justicia,1,Tigre,0,2023-07-03
Liga Profesional Argentina,Argentina,Boca Juniors,2,Sarmiento,0,2023-07-03
Concacaf Gold Cup,N/C America,Jamaica,5,St. Kitts,0,2023-07-03
Concacaf Gold Cup,N/C America,United States,6,Trinidad,0,2023-07-03
Concacaf Gold Cup,N/C America,Honduras,2,Haiti,1,2023-07-03
Concacaf Gold Cup,N/C America,Mexico,0,Qatar,1,2023-07-03
Primera División,Uruguay,Liverpool,3,Maldonado,2,2023-07-03
Primera División,Chile,Huachipato,1,Magallanes,1,2023-07-03
Eliteserien,Norway,Stabæk,0,Strømsgodset,1,2023-07-03
Allsvenskan,Sweden,Elfsborg,2,Hammarby,0,2023-07-03
Allsvenskan,Sweden,Mjällby,1,Kalmar,1,2023-07-03
Super League,Malaysia,Darul Ta'zim,6,Kuala Lumpur,1,2023-07-03
Super League,Malaysia,Selangor,2,Kuching FA,1,2023-07-03
Super League,Malaysia,Terengganu,1,Kedah,0,2023-07-03
Primera Nacional,Argentina,Mitre SdE,2,Independiente,1,2023-07-03
Primera Nacional,Argentina,Riestra,2,Est Caseros,1,2023-07-03
Copa de la División Profesional,Bolivia,O. Petrolero,0,Bolívar,2,2023-07-03
Serie B,Brazil,Sport,2,Ceará,0,2023-07-03
Serie B,Brazil,Ponte Preta,1,Novorizontino,0,2023-07-03
Serie C,Brazil,Floresta,0,Remo,0,2023-07-03
Serie C,Brazil,Volta Redonda,1,CSA,1,2023-07-03
Serie D,Brazil,Novo Hamburgo,4,Aimoré,1,2023-07-03
Serie D,Brazil,São Francisco,0,Águia Marabá,1,2023-07-03
Copa Chile,Chile,Univ Católica,2,Wanderers,0,2023-07-03
CSL,China PR,Changchun,3,Henan,1,2023-07-03
CSL,China PR,Rongcheng,0,Guoan,1,2023-07-03
CSL,China PR,Shandong,1,Port,1,2023-07-03
CSL,China PR,Shenzhen,1,Three Towns,3,2023-07-03
Cup,Egypt,National Bank,0,Pyramids,3,2023-07-03
UEFA U19 Championship,Europe,Poland,0,Portugal,2,2023-07-03
UEFA U19 Championship,Europe,Malta,0,Italy,4,2023-07-03
Liga 1,Indonesia,Persik,1,Borneo,1,2023-07-03
Liga 1,Indonesia,RANS,2,Persikabo 1973,1,2023-07-03
Liga 1,Indonesia,Persija,1,PSM,1,2023-07-03
Liga 1,Indonesia,PSIS,3,Bhayangkara,1,2023-07-03
K League 2,Korea Republic,Cheongju,0,Seongnam,0,2023-07-03
K League 2,Korea Republic,Dragons,3,Seoul E-Land,3,2023-07-03
Virsliga,Latvia,Tukums,1,Metta,1,2023-07-03
Virsliga,Latvia,Auda,0,Valmiera,0,2023-07-03
2. Division,Norway,Fløy-Flekkerøy,2,Aalesund II,1,2023-07-03
CONMEBOL Libertadores U20,South America,Envigado,1,Always Ready,0,2023-07-03
CONMEBOL Libertadores U20,South America,Palmeiras,2,Huachipato U20,2,2023-07-03
Damallsvenskan,Sweden,Brommapojkarna,0,Hammarby,0,2023-07-03
USL League One,USA,Lexington,1,Tormenta,5,2023-07-03
MLS Next Pro,USA,MNUFC2,4,Timbers2,0,2023-07-03
MLS Next Pro,USA,NYCFC II,1,Union II,3,2023-07-03
MLS Next Pro,USA,Sporting KC II,7,Whitecaps FC 2,1,2023-07-03
MLS Next Pro,USA,St. Louis II,0,Rapids II,1,2023-07-03
MLS Next Pro,USA,Huntsville,0,New England II,0,2023-07-03
MLS Next Pro,USA,Inter Miami II,0,New York RB II,3,2023-07-03
MLS Next Pro,USA,North Texas,2,LAFC II,2,2023-07-03
MLS Next Pro,USA,Chicago Fire,2,Columbus II,0,2023-07-03
MLS Next Pro,USA,Cincinnati II,3,Orlando City B,5,2023-07-03
MLS Next Pro,USA,Tacoma Def.,1,Houston II,0,2023-07-03
NWSL,USA,Gotham FC,0,Angel City,0,2023-07-03
Primera División,Venezuela,Monagas,1,Rayo Zuliano,3,2023-07-03
Primera División,Venezuela,Colmenárez,0,Metropolitanos,1,2023-07-03
