Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,Costa Rica,1,Zambia,3,2023-07-31
FIFA Women's World Cup,World,Japan,4,Spain,0,2023-07-31
FIFA Women's World Cup,World,Canada,0,Australia,4,2023-07-31
FIFA Women's World Cup,World,Ireland,0,Nigeria,0,2023-07-31
Serie A,Brazil,Goiás,1,Grêmio,1,2023-07-31
Liga Profesional Argentina,Argentina,Godoy Cruz,4,Instituto,2,2023-07-31
Superliga,Denmark,AGF,1,Nordsjælland,3,2023-07-31
Primera A,Colombia,América,1,Pasto,1,2023-07-31
Primera A,Colombia,Huila,2,Pereira,0,2023-07-31
Primera División,Chile,Curicó Unido,0,U. La Calera,3,2023-07-31
Primera División,Chile,Coquimbo,0,Everton,2,2023-07-31
Allsvenskan,Sweden,Malmö,3,Värnamo,1,2023-07-31
Allsvenskan,Sweden,Sirius,0,AIK,1,2023-07-31
Club Friendlies,World,Crystal Palace,1,Sevilla,1,2023-07-31
Club Friendlies,World,Man Utd,2,Dortmund,3,2023-07-31
Club Friendlies,World,Ankaragücü,1,Fatih,0,2023-07-31
Club Friendlies,World,Gaziantep,0,Bursaspor,0,2023-07-31
Club Friendlies,World,Kayseri,0,Konyaspor,4,2023-07-31
Primera Nacional,Argentina,SM Tucumán,1,Agropecuario,1,2023-07-31
Primera Nacional,Argentina,Atlanta,4,Chaco,0,2023-07-31
Primera Nacional,Argentina,Defensores Bel,4,Flandria,2,2023-07-31
Prim B Metro,Argentina,Dock Sud,0,Fénix,0,2023-07-31
Premier League,Armenia,Alashkert,0,Pyunik,2,2023-07-31
Primera División,Bolivia,Blooming,1,Independiente,0,2023-07-31
Primera División,Bolivia,Libertad,3,Nacional,2,2023-07-31
Serie B,Brazil,Ponte Preta,2,Vitória,2,2023-07-31
Serie C,Brazil,Botafogo,2,Manaus,0,2023-07-31
Serie C,Brazil,Figueirense,0,Amazonas,1,2023-07-31
First League,Bulgaria,Loko Plovdiv,4,Botev Vratsa,0,2023-07-31
Primera División,Costa Rica,Guanacasteca,0,Saprissa,1,2023-07-31
Primera División,Costa Rica,SP. San José,1,San Carlos,0,2023-07-31
Primera División,Costa Rica,Grecia,3,Cartaginés,4,2023-07-31
Meistriliiga,Estonia,Kuressaare,3,Tammeka,1,2023-07-31
Ykkönen,Finland,KäPa,4,JJK,0,2023-07-31
Ykkönen,Finland,TPS,4,SJK Akatemia,1,2023-07-31
Liga Nacional,Guatemala,Tellioz,1,Mixco,0,2023-07-31
Liga Nacional,Honduras,Motagua,1,UPNFM,1,2023-07-31
NB I,Hungary,Debrecen,3,Mezőkövesd,1,2023-07-31
Úrvalsdeild,Iceland,Keflavík,2,FH,3,2023-07-31
Úrvalsdeild,Iceland,KR,0,Valur,4,2023-07-31
K League 2,Korea Republic,Seoul E-Land,0,Chungnam Asan,0,2023-07-31
K League 2,Korea Republic,Anyang,2,Gimcheon,0,2023-07-31
Virsliga,Latvia,Metta,0,Jelgava,1,2023-07-31
Liga de Expansión MX,Mexico,Leones Negros,4,Cimarrones,2,2023-07-31
Liga de Expansión MX,Mexico,Dorados,3,La Paz,4,2023-07-31
Leagues Cup,N/C America,Atlas,1,Toronto,0,2023-07-31
Leagues Cup,N/C America,New York,2,San Luis,1,2023-07-31
Leagues Cup,N/C America,Tijuana,0,Querétaro,1,2023-07-31
Leagues Cup,N/C America,Galaxy,1,Whitecaps,2,2023-07-31
Leagues Cup,N/C America,Monterrey,4,Sounders,2,2023-07-31
Leagues Cup,N/C America,Tigres,1,Earthquakes,0,2023-07-31
2. Division,Norway,Alta,2,Godset II,1,2023-07-31
2. Division,Norway,Brann II,1,Levanger,2,2023-07-31
Division Profesional,Paraguay,Resistencia,0,Cerro Porteño,1,2023-07-31
Primera División,Peru,Boys,0,Melgar,2,2023-07-31
Primera División,Peru,Sport Huancayo,2,Alianza Atl.,0,2023-07-31
I Liga,Poland,GKS Katowice,3,Chrobry,1,2023-07-31
Liga I,Romania,Petrolul 52,0,Voluntari,2,2023-07-31
Liga I,Romania,Dinamo,0,Sepsi,3,2023-07-31
Super Liga,Serbia,Mladost Lučani,0,Radnik,0,2023-07-31
Premier League,Singapore,Lion City,5,Balestier,2,2023-07-31
Superettan,Sweden,Örebro,0,GAIS,0,2023-07-31
Superettan,Sweden,Utsikten,1,Helsingborg,1,2023-07-31
Ettan,Sweden,Sollentuna,1,Hammarby TFF,0,2023-07-31
Ettan,Sweden,Olympic,1,Lund,2,2023-07-31
USL Championship,USA,SD Loyal,2,Switchbacks,0,2023-07-31
MLS Next Pro,USA,NYCFC II,0,Huntsville,1,2023-07-31
MLS Next Pro,USA,Sporting KC II,4,Rapids II,0,2023-07-31
MLS Next Pro,USA,Chicago Fire,1,New England II,1,2023-07-31
MLS Next Pro,USA,Austin II,4,LA Galaxy II,0,2023-07-31
Arab Club Champions Cup,World,Al Wahda,2,Belouizdad,1,2023-07-31
Arab Club Champions Cup,World,Shabab,1,Zamalek,0,2023-07-31
Arab Club Champions Cup,World,Raja,2,Kuwait,0,2023-07-31
Arab Club Champions Cup,World,Monastir,1,Nassr,4,2023-07-31
