Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
League Cup,England,Blackburn,1,Nottm Forest,4,2022-12-21
League Cup,England,Charlton,0,Brighton,0,2022-12-21
League Cup,England,Man Utd,2,Burnley,0,2022-12-21
Championship,England,Coventry,1,West Bromwich,0,2022-12-21
AFF Championship,Asia,Myanmar,0,Malaysia,1,2022-12-21
AFF Championship,Asia,Laos,0,Vietnam,6,2022-12-21
A-League Men,Australia,Central Coast,3,Newcastle,0,2022-12-21
Premiership,Scotland,Celtic,2,Livingston,1,2022-12-21
Copa del Rey,Spain,Atlético Paso,0,Espanyol,1,2022-12-21
Copa del Rey,Spain,Levante,2,FC Andorra,1,2022-12-21
Copa del Rey,Spain,Mérida,0,Alavés,1,2022-12-21
Copa del Rey,Spain,Numancia,0,Gijón,3,2022-12-21
Copa del Rey,Spain,Saguntino,0,Vallecano,0,2022-12-21
Copa del Rey,Spain,Ibiza Pitiusas,1,Eibar,0,2022-12-21
Copa del Rey,Spain,Arenas Getxo,1,Valladolid,5,2022-12-21
Copa del Rey,Spain,Arnedo,1,Osasuna,3,2022-12-21
Copa del Rey,Spain,CD Coria,0,Real Sociedad,5,2022-12-21
Copa del Rey,Spain,Ceuta,3,Ibiza,2,2022-12-21
Copa del Rey,Spain,Pontevedra,2,Tenerife,1,2022-12-21
Copa del Rey,Spain,Torremolinos,0,Sevilla,3,2022-12-21
Copa del Rey,Spain,UD Logroñés,0,Albacete,0,2022-12-21
Cup,Turkey,Giresun,0,Karacabey BS,5,2022-12-21
Cup,Turkey,Fatih,3,Uşak Spor,0,2022-12-21
Cup,Turkey,Alanyaspor,3,Eyüp,2,2022-12-21
Cup,Turkey,Trabzonspor,3,Samsunspor,0,2022-12-21
Cup,Turkey,Beşiktaş,4,Şanlıurfa,2,2022-12-21
Super League 1,Greece,Levadiakos,1,Aris,1,2022-12-21
Super League 1,Greece,AEK,3,Lamia,0,2022-12-21
Super League 1,Greece,Asteras,0,Volos,0,2022-12-21
Super League 1,Greece,Giannina,2,Olympiakos,2,2022-12-21
Super League 1,Greece,Ionikos,1,Panathinaikos,1,2022-12-21
Club Friendlies,World,PSG,3,QRM,1,2022-12-21
Club Friendlies,World,Tottenham,1,Nice,1,2022-12-21
Superliga,Albania,Kukësi,1,Laçi,0,2022-12-21
Superliga,Albania,Tirana,0,Partizani,1,2022-12-21
Cup,Belgium,Club Brugge,1,Sint-Truiden,4,2022-12-21
Cup,Belgium,Deinze,1,ZW,2,2022-12-21
Cup,Belgium,Genk,1,Anderlecht,0,2022-12-21
1. Division,Cyprus,Doxa,0,Enosis,3,2022-12-21
1. Division,Cyprus,Nea Salamis,0,AEK,2,2022-12-21
Premier League,Egypt,Masry,2,Mokawloon,2,2022-12-21
EFL Trophy,England,Plymouth,3,Wimbledon,3,2022-12-21
FA Trophy,England,Supermarine,1,Harrow,2,2022-12-21
FA Trophy,England,Wrexham,3,Scunthorpe,1,2022-12-21
Premier League Cup,England,Cardiff,2,Sunderland,0,2022-12-21
Premier League Cup,England,Charlton,1,Fulham,2,2022-12-21
Premier League Cup,England,Aston Villa,4,Blackburn,0,2022-12-21
U18 Premier League,England,Middlesbrough,4,Newcastle,2,2022-12-21
UEFA Women's Champions League,Europe,Lyon,0,Juventus,0,2022-12-21
UEFA Women's Champions League,Europe,Zürich,1,Arsenal,9,2022-12-21
UEFA Women's Champions League,Europe,Barcelona,6,Rosengård,0,2022-12-21
UEFA Women's Champions League,Europe,Bayern,2,SL Benfica,0,2022-12-21
I-League,India,NEROCA,0,Sreenidi,1,2022-12-21
I-League,India,Punjab FC,1,Gokulam Kerala,0,2022-12-21
Liga 1,Indonesia,Persebaya,0,Persis,0,2022-12-21
Liga 1,Indonesia,Persib,1,Persita,0,2022-12-21
Liga 1,Indonesia,Persikabo 1973,0,Persik,0,2022-12-21
Taça da Liga,Portugal,Porto,2,Gil Vicente,0,2022-12-21
King's Cup,Saudi Arabia,Abha,4,Taawon,3,2022-12-21
King's Cup,Saudi Arabia,Hilal,4,Ittifaq,0,2022-12-21
King's Cup,Saudi Arabia,Nassr,2,Adalah,0,2022-12-21
Highland / Lowland,Scotland,Rangers,2,Hearts,3,2022-12-21
Ligue 1,Tunisia,Club Africain,1,Soliman,0,2022-12-21
Ligue 1,Tunisia,ES Sahel,1,Sfax,0,2022-12-21
Ligue 1,Tunisia,Stade Tunisien,2,Tunis,1,2022-12-21
