Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA U21 Championship,Europe,Israel,0,England,3,2023-07-05
UEFA U21 Championship,Europe,Spain,5,Ukraine,1,2023-07-05
MLS,USA,Inter Miami,2,Columbus,2,2023-07-05
MLS,USA,Orlando,4,Toronto,0,2023-07-05
MLS,USA,Dallas,0,DC United,1,2023-07-05
MLS,USA,Galaxy,2,Los Angeles,1,2023-07-05
Copa do Brasil,Brazil,Bahia,1,Grêmio,1,2023-07-05
Liga Profesional Argentina,Argentina,Lanús,0,Vélez,1,2023-07-05
Liga Profesional Argentina,Argentina,Godoy Cruz,2,Platense,1,2023-07-05
Liga Profesional Argentina,Argentina,Tigre,1,Banfield,2,2023-07-05
Concacaf Gold Cup,N/C America,Canada,4,Cuba,2,2023-07-05
Concacaf Gold Cup,N/C America,Guadeloupe,2,Guatemala,3,2023-07-05
Concacaf Gold Cup,N/C America,Costa Rica,6,Martinique,4,2023-07-05
Concacaf Gold Cup,N/C America,Panama,2,El Salvador,2,2023-07-05
Club Friendlies,World,Galatasaray,3,Hull,4,2023-07-05
COSAFA Cup,Africa,Eswatini,0,Botswana,1,2023-07-05
COSAFA Cup,Africa,South Africa,1,Namibia,1,2023-07-05
Prim B Metro,Argentina,A Merlo,0,Sacachispas,0,2023-07-05
Copa Paulista,Brazil,XV Piracicaba,1,Ponte Preta,0,2023-07-05
Copa Paulista,Brazil,Comercial,0,Marília,1,2023-07-05
Copa Paulista,Brazil,Santo André B,0,São Bernardo,1,2023-07-05
Copa Chile,Chile,Colo Colo,6,U. La Calera,1,2023-07-05
Premier League,Egypt,Ahly,1,Ismaily,0,2023-07-05
Suomen Cup,Finland,Mariehamn,1,KuPS,1,2023-07-05
Suomen Cup,Finland,KTP,1,Oulu,2,2023-07-05
Suomen Cup,Finland,SalPa,1,Honka,3,2023-07-05
Suomen Cup,Finland,VJS,0,Ilves,4,2023-07-05
J2 League,Japan,Fagiano,2,Fujieda,3,2023-07-05
J2 League,Japan,Iwaki,1,Tochigi,0,2023-07-05
J2 League,Japan,Júbilo,2,Zweigen,1,2023-07-05
J2 League,Japan,Mito,3,Tokushima,1,2023-07-05
J2 League,Japan,Oita,0,Machida,3,2023-07-05
J2 League,Japan,Omiya,2,JEF Utd,1,2023-07-05
J2 League,Japan,Renofa,1,Montedio,0,2023-07-05
J2 League,Japan,ThespaKusatsu,1,Kumamoto,1,2023-07-05
J2 League,Japan,Tokyo Verdy,1,V-Varen,2,2023-07-05
J2 League,Japan,Vegalta,0,Shimizu,3,2023-07-05
J2 League,Japan,Ventforet,5,Blaublitz,1,2023-07-05
Virsliga,Latvia,Daugavpils,2,Super Nova,0,2023-07-05
2. Division,Norway,Vålerenga II,0,Vard,2,2023-07-05
CONMEBOL Libertadores U20,South America,Peñarol,4,Alianza Lima U20,1,2023-07-05
CONMEBOL Libertadores U20,South America,Independiente,1,Envigado,0,2023-07-05
USL Championship,USA,LV Lights,2,New Mexico Utd,2,2023-07-05
USL Championship,USA,Switchbacks,4,Monterey Bay,0,2023-07-05
USL League One,USA,Hailstorm,3,Independence,2,2023-07-05
Friendlies Women,World,Denmark,0,Spain,2,2023-07-05
Friendlies Women,World,Switzerland,0,Morocco,0,2023-07-05
