Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Crystal Palace,1,Man Utd,1,2023-01-18
FA Cup,England,Leeds,5,Cardiff,2,2023-01-18
Super Cup,Italy,Milan,0,Inter,3,2023-01-18
Premiership,Scotland,Celtic,4,St. Mirren,0,2023-01-18
Premiership,Scotland,Hearts,5,Aberdeen,0,2023-01-18
Premiership,Scotland,Kilmarnock,2,Rangers,3,2023-01-18
First Division A,Belgium,Cercle Brugge,1,R. Union SG,1,2023-01-18
First Division A,Belgium,Oostende,0,Antwerp,3,2023-01-18
First Division A,Belgium,Anderlecht,2,ZW,3,2023-01-18
First Division A,Belgium,Kortrijk,3,Seraing,2,2023-01-18
Copa del Rey,Spain,Gijón,0,Valencia,4,2023-01-18
Copa del Rey,Spain,Athletic Club,1,Espanyol,0,2023-01-18
Copa del Rey,Spain,Betis,2,Osasuna,2,2023-01-18
Copa del Rey,Spain,Levante,0,Atlético,2,2023-01-18
Cup,Turkey,Fatih,2,Başakşehir,2,2023-01-18
Cup,Turkey,Ankaragücü,1,Beşiktaş,1,2023-01-18
Cup,Turkey,Ümraniye,1,Trabzonspor,4,2023-01-18
Club Friendlies,World,River Plate,3,Vasco,0,2023-01-18
CAF African Nations Championship,Africa,Congo DR,0,Côte d'Ivoire,0,2023-01-18
CAF African Nations Championship,Africa,Senegal,0,Uganda,1,2023-01-18
Cup,Albania,Apolonia,0,Kukësi,0,2023-01-18
Cup,Albania,Skënderbeu,0,Egnatia,1,2023-01-18
Cup,Albania,Erzeni,1,Teuta,1,2023-01-18
A-League Women,Australia,Wanderers,0,Victory,0,2023-01-18
Paulista A1,Brazil,Mirassol,0,Inter Limeira,1,2023-01-18
Carioca Série A,Brazil,Fluminense,1,Nova Iguaçu,0,2023-01-18
Carioca Série A,Brazil,Bangu,1,Resende,0,2023-01-18
Paranaense 1,Brazil,Maringá,2,Rio Branco,0,2023-01-18
Paranaense 1,Brazil,Independente,1,Cianorte,2,2023-01-18
Catarinense 1,Brazil,Concórdia,0,Figueirense,0,2023-01-18
Goiano 1,Brazil,Inhumas,2,Goiânia,2,2023-01-18
Goiano 1,Brazil,Iporá,1,Atlético GO,2,2023-01-18
Pernambucano 1,Brazil,Salgueiro,1,Sport,2,2023-01-18
Sergipano 1,Brazil,Estanciano,0,Sergipe,1,2023-01-18
Alagoano 1,Brazil,CSA,0,ASA,0,2023-01-18
Maranhense 1,Brazil,São José MA,3,Cordino,5,2023-01-18
Piauiense,Brazil,Comercial PI,0,4 de Julho,1,2023-01-18
Potiguar 1,Brazil,América RN,5,Santa Cruz,1,2023-01-18
Paulista A2,Brazil,Ponte Preta,2,São Caetano,1,2023-01-18
Paulista A2,Brazil,Primavera,2,Comercial,0,2023-01-18
Paulista A2,Brazil,Rio Claro,0,Portuguesa,1,2023-01-18
HNL,Croatia,Gorica,0,Varaždin,0,2023-01-18
Cup,Cyprus,APOEL,4,Aris Limassol,2,2023-01-18
Premier League,Egypt,Haras,0,El Dakhleya,1,2023-01-18
Premier League,Egypt,Geish,1,Ismaily,1,2023-01-18
Premier League,Egypt,ENPPI,2,Future,3,2023-01-18
Premier League Cup,England,Southampton,2,Everton,3,2023-01-18
FA Women's League Cup,England,Lewes,0,Bristol City,1,2023-01-18
FA Women's League Cup,England,Leicester WFC,0,Man City,1,2023-01-18
FA Women's League Cup,England,Brighton,0,West Ham,0,2023-01-18
FA Women's League Cup,England,Blackburn,N/A,Sunderland,N/A,2023-01-18
Premier League International Cup,Europe,Liverpool,0,Braga,0,2023-01-18
Cup,Greece,A. Paralimniou,1,Lamia,2,2023-01-18
Cup,Greece,AEK,3,Panserraikos,0,2023-01-18
Cup,Greece,Olympiakos,1,Aris,0,2023-01-18
Cup,Greece,PAOK,2,Panathinaikos,0,2023-01-18
Indian Super League,India,Jamshedpur,0,Bengaluru,3,2023-01-18
I-League,India,NEROCA,3,TRAU,1,2023-01-18
Liga 1,Indonesia,Persita,0,Persebaya,5,2023-01-18
Liga 1,Indonesia,Persikabo 1973,0,Dewa United,2,2023-01-18
Toto Cup Ligat Al,Israel,M Netanya,0,H Be'er Sheva,0,2023-01-18
Liga de Expansión MX,Mexico,Tlaxcala,1,Mineros,2,2023-01-18
Liga de Expansión MX,Mexico,Celaya,1,Raya2,1,2023-01-18
Liga de Expansión MX,Mexico,Dorados,1,Cancún,2,2023-01-18
NPFL,Nigeria,Abia,3,Bayelsa Utd,1,2023-01-18
NPFL,Nigeria,Dakkada,2,Wikki,1,2023-01-18
NPFL,Nigeria,Enyimba,0,Akwa Utd,0,2023-01-18
NPFL,Nigeria,Lobi Stars,1,Enugu,0,2023-01-18
Supercopa Femenina,Spain,Sociedad,1,Huelva,0,2023-01-18
Ligue 1,Tunisia,Bizertin,2,Chebba,0,2023-01-18
Ligue 1,Tunisia,ESHS,2,Stade Tunisien,1,2023-01-18
Ligue 1,Tunisia,Sfax,1,Tunis,1,2023-01-18
Ligue 1,Tunisia,Tataouine,0,ES Sahel,2,2023-01-18
Friendlies Women,World,New Zealand,0,United States,4,2023-01-18
