Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga MX,Mexico,Querétaro,2,Cruz Azul,2,2023-03-30
Primera A,Colombia,Dep. Tolima,1,Millonarios,1,2023-03-30
Primera Nacional,Argentina,Nueva Chicago,0,Def Unidos,0,2023-03-30
Catarinense 1,Brazil,Brusque,3,Barra,1,2023-03-30
Catarinense 1,Brazil,Hercílio,2,Criciúma,1,2023-03-30
Piauiense,Brazil,Altos,1,Fluminense PI,0,2023-03-30
Piauiense,Brazil,Parnahyba,0,Ríver,2,2023-03-30
Paulista A3,Brazil,Capivariano,4,Matonense,1,2023-03-30
Paulista A3,Brazil,Grêmio Pr,3,USAC,1,2023-03-30
Paulista A3,Brazil,Marília,1,São Bernardo,2,2023-03-30
Paulista A3,Brazil,São José,1,Desp. Brasil,2,2023-03-30
Copa do Nordeste,Brazil,Fortaleza,2,Ceará,3,2023-03-30
Copa Verde,Brazil,Goiás,2,Cuiabá,0,2023-03-30
Copa Verde,Brazil,Remo,1,Paysandu,2,2023-03-30
Primera B,Colombia,Barranquilla,0,Valledupar,0,2023-03-30
Copa Colombia,Colombia,Petrolera,1,Bogotá,0,2023-03-30
Copa Colombia,Colombia,Cali,2,Leones,0,2023-03-30
Copa Colombia,Colombia,Cartagena,2,Cortuluá,1,2023-03-30
Copa Colombia,Colombia,Cúcuta,0,Quindío,0,2023-03-30
Liga Femenina,Colombia,Nacional,3,Real Santander,1,2023-03-30
Primera División,Costa Rica,Pérez Zeledón,1,Puntarenas,0,2023-03-30
Primera División,Costa Rica,SP. San José,2,Alajuelense,0,2023-03-30
Primera División,Costa Rica,Saprissa,1,Guápiles,0,2023-03-30
Premier League,Egypt,Ceramica Cleo,0,Mokawloon,0,2023-03-30
Premier League,Egypt,ENPPI,2,National Bank,1,2023-03-30
Premier League,Egypt,Smouha,1,Ismaily,3,2023-03-30
Primera Division,El Salvador,Dragón,1,Once Deportivo,0,2023-03-30
Primera Division,El Salvador,Platense,1,Firpo,1,2023-03-30
Primera Division,El Salvador,Santa Tecla,2,Chalatenango,3,2023-03-30
Primera Division,El Salvador,Alianza,5,Jocoro,2,2023-03-30
Primera Division,El Salvador,FAS,0,Marte,0,2023-03-30
Primera Division,El Salvador,Isidro,1,Águila,2,2023-03-30
UEFA Women's Champions League,Europe,Wolfsburg,1,PSG,1,2023-03-30
UEFA Women's Champions League,Europe,Chelsea,1,Lyon,2,2023-03-30
Liga Nacional,Guatemala,Achuapa,0,Antigua,0,2023-03-30
Liga 1,Indonesia,Bhayangkara,5,RANS,1,2023-03-30
Liga 1,Indonesia,Dewa United,1,Persik,3,2023-03-30
Persian Gulf Pro League,Iran,Mes Kerman,1,Aluminium Arak,1,2023-03-30
Persian Gulf Pro League,Iran,Malavan,1,Havadar,2,2023-03-30
Persian Gulf Pro League,Iran,Naft MIS,1,Tractor,5,2023-03-30
Persian Gulf Pro League,Iran,Paykan,0,Foolad,2,2023-03-30
Liga de Expansión MX,Mexico,Durango,1,Correcaminos,0,2023-03-30
Liga de Expansión MX,Mexico,Cancún,1,Tapatío,0,2023-03-30
Liga de Expansión MX,Mexico,Raya2,1,Dorados,2,2023-03-30
1. Lig,Turkey,Erzurumspor,2,Altay,4,2023-03-30
1. Lig,Turkey,Sakaryaspor,2,Eyüp,0,2023-03-30
2. Lig,Turkey,Bursaspor,3,Bayburt,1,2023-03-30
