Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Aston Villa,2,Leeds,1,2023-01-13
La Liga,Spain,Celta Vigo,1,Villarreal,1,2023-01-13
Serie A,Italy,Napoli,5,Juventus,1,2023-01-13
AFF Championship,Asia,Vietnam,2,Thailand,2,2023-01-13
A-League Men,Australia,Macarthur,1,Central Coast,2,2023-01-13
Süper Lig,Turkey,Kayseri,4,Sivasspor,1,2023-01-13
Süper Lig,Turkey,Galatasaray,4,Hatay,0,2023-01-13
Premiership,Scotland,Hearts,1,St. Mirren,0,2023-01-13
Liga MX,Mexico,Atlas,2,Mazatlán,1,2023-01-13
First Division A,Belgium,Westerlo,1,OHL,2,2023-01-13
Primeira Liga,Portugal,Portimonense,0,Santa Clara,0,2023-01-13
Ligue 2,France,Annecy,2,Paris,0,2023-01-13
Ligue 2,France,Bastia,1,Pau,0,2023-01-13
Ligue 2,France,Bordeaux,1,Amiens,1,2023-01-13
Ligue 2,France,Dijon,2,Valenciennes,1,2023-01-13
Ligue 2,France,Guingamp,2,Grenoble,4,2023-01-13
Ligue 2,France,Laval,3,Rodez,1,2023-01-13
Ligue 2,France,Le Havre,3,Nîmes,1,2023-01-13
Ligue 2,France,Metz,2,QRM,0,2023-01-13
Club Friendlies,World,Bayern München,4,Salzburg,4,2023-01-13
CAF African Nations Championship,Africa,Algeria,1,Libya,0,2023-01-13
Superliga,Albania,Bylis,0,Kukësi,0,2023-01-13
Superliga,Albania,Laçi,1,Tirana,2,2023-01-13
Superliga,Albania,Partizani,1,Vllaznia,2,2023-01-13
Gulf Cup of Nations,Asia,Bahrain,1,Kuwait,1,2023-01-13
Gulf Cup of Nations,Asia,Qatar,1,UAE,1,2023-01-13
Premier League,Bangladesh,Abahani Dhaka,5,Abahani Chitta,1,2023-01-13
Premier League,Bangladesh,Uttara,0,Muktijoddha,1,2023-01-13
Premier League,Bangladesh,Kings,1,Bangladesh Pol,0,2023-01-13
Carioca Série A,Brazil,Flamengo,1,Audax Angra,0,2023-01-13
Goiano 1,Brazil,G Anapolis,1,Atlético GO,4,2023-01-13
Goiano 1,Brazil,Goiás,1,Aparecidense,0,2023-01-13
Baiano 1,Brazil,Bahia de Feira,1,Vitória,1,2023-01-13
Baiano 1,Brazil,Doce Mel,0,Jacuipense,1,2023-01-13
Pernambucano 1,Brazil,Santa Cruz,1,Afogados,1,2023-01-13
Maranhense 1,Brazil,Cordino,0,Moto Club MA,0,2023-01-13
Paraibano 1,Brazil,Nacional,2,Treze,0,2023-01-13
Paraibano 1,Brazil,Campinense,1,SP Crystal,2,2023-01-13
1. Division,Cyprus,Akritas,0,Olympiakos,1,2023-01-13
1. Division,Cyprus,Enosis,0,Pafos,2,2023-01-13
Premier League,Egypt,Aswan,1,Haras,1,2023-01-13
Premier League,Egypt,Pharco,1,Ceramica Cleo,1,2023-01-13
Premier League,Egypt,Ismaily,1,Mokawloon,3,2023-01-13
FA Trophy,England,Altrincham,2,Wrexham,2,2023-01-13
Premier League 2,England,Arsenal,2,Leicester,1,2023-01-13
Premier League 2,England,Chelsea,2,Wolves,0,2023-01-13
Premier League 2 Division Two,England,Sunderland,0,Norwich,0,2023-01-13
Premier League 2 Division Two,England,Southampton,4,Newcastle,1,2023-01-13
Premier League Cup,England,Crystal Palace,1,Sheffield Utd,1,2023-01-13
Premier League Cup,England,Burnley,3,Swansea,3,2023-01-13
Premier League Cup,England,Brentford,3,Aston Villa,2,2023-01-13
U18 Premier League,England,Aston Villa,2,West Ham,5,2023-01-13
National 1,France,Avranches,1,Versailles,3,2023-01-13
National 1,France,Le Mans,1,Villefranche,1,2023-01-13
National 1,France,Le Puy F. 43,1,Nancy,1,2023-01-13
National 1,France,Orléans,0,Dunkerque,0,2023-01-13
National 1,France,Paris 13,1,Cholet,3,2023-01-13
National 1,France,Red Star,3,Châteauroux,0,2023-01-13
National 1,France,Sedan,1,Stade Briochin,1,2023-01-13
National 1,France,Martigues,1,Bastia-Borgo,0,2023-01-13
Feminine Division 1,France,PSG,1,Rodez,0,2023-01-13
3. Liga,Germany,Zwickau,0,VfB Oldenburg,1,2023-01-13
Super League 2,Greece,AEK II,1,Olympiakos II,2,2023-01-13
Indian Super League,India,East Bengal,1,Jamshedpur,2,2023-01-13
I-League,India,Mohammedan,2,Aizawl,2,2023-01-13
Liga de Expansión MX,Mexico,Morelia,3,Durango,0,2023-01-13
Eerste Divisie,Netherlands,ADO,2,MVV,1,2023-01-13
Eerste Divisie,Netherlands,De Graafschap,3,Ajax,0,2023-01-13
Eerste Divisie,Netherlands,Helmond,2,NAC,2,2023-01-13
Eerste Divisie,Netherlands,Roda,1,TOP Oss,1,2023-01-13
Eerste Divisie,Netherlands,Telstar,1,AZ II,0,2023-01-13
Premiership,Northern Ireland,Carrick,3,Cliftonville,3,2023-01-13
Segunda Liga,Portugal,Moreirense,4,Mafra,2,2023-01-13
Saudi League,Saudi Arabia,Abha,2,Damak,1,2023-01-13
Saudi League,Saudi Arabia,Khaleej,3,Wehda,2,2023-01-13
PSL,South Africa,AmaZulu,4,Kaizer Chiefs,0,2023-01-13
Segunda División,Spain,Real Oviedo,1,Alavés,0,2023-01-13
Thai League 2,Thailand,Kasetsart,1,Raj Pracha,1,2023-01-13
Ligue 1,Tunisia,Club Africain,0,USBG,1,2023-01-13
1. Lig,Turkey,Denizlispor,0,Eyüp,1,2023-01-13
