Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Bayern München,5,Viktoria Plzeň,0,2022-10-04
UEFA Champions League,Europe,Marseille,4,Sporting,1,2022-10-04
UEFA Champions League,Europe,Ajax,1,Napoli,6,2022-10-04
UEFA Champions League,Europe,Club Brugge,2,Atlético,0,2022-10-04
UEFA Champions League,Europe,Frankfurt,0,Tottenham,0,2022-10-04
UEFA Champions League,Europe,Inter,1,Barcelona,0,2022-10-04
UEFA Champions League,Europe,Liverpool,2,Rangers,0,2022-10-04
UEFA Champions League,Europe,Porto,2,Leverkusen,0,2022-10-04
Championship,England,Bristol City,0,Coventry,0,2022-10-04
Championship,England,Luton,3,Huddersfield,3,2022-10-04
Championship,England,Sheff Utd,0,QPR,1,2022-10-04
Championship,England,Sunderland,0,Blackpool,0,2022-10-04
Championship,England,Cardiff,1,Blackburn,0,2022-10-04
Championship,England,Reading,1,Norwich,1,2022-10-04
Premiership,Scotland,Ross County,0,Motherwell,5,2022-10-04
Serie A,Brazil,Botafogo,1,Palmeiras,3,2022-10-04
Liga Profesional Argentina,Argentina,R. Central,1,Unión,1,2022-10-04
Liga Profesional Argentina,Argentina,Aldosivi,2,Barracas C,0,2022-10-04
Liga Profesional Argentina,Argentina,Godoy Cruz,0,San Lorenzo,0,2022-10-04
Liga Profesional Argentina,Argentina,NOB,0,Arsenal,0,2022-10-04
Primera A,Colombia,Patriotas,3,Magdalena,1,2022-10-04
Primera División,Chile,U. de Chile,2,Audax,3,2022-10-04
League One,England,Burton Albion,0,Fleetwood,1,2022-10-04
League One,England,Cheltenham,1,Bolton,0,2022-10-04
League One,England,Ipswich,3,Cambridge Utd,0,2022-10-04
League One,England,Plymouth,2,Sheff Wed,1,2022-10-04
League Two,England,Hartlepool,2,Doncaster,1,2022-10-04
League Two,England,Stevenage,3,Sutton Utd,0,2022-10-04
League Two,England,Swindon,1,Newport,0,2022-10-04
League Two,England,Walsall,1,Northampton,0,2022-10-04
National League,England,Aldershot,0,Eastleigh,0,2022-10-04
National League,England,Barnet,4,Maidstone Utd,3,2022-10-04
National League,England,Boreham Wood,0,Bromley,2,2022-10-04
National League,England,Chesterfield,2,Dag & Red,3,2022-10-04
National League,England,Dorking W,1,Yeovil,1,2022-10-04
National League,England,Gateshead,1,Altrincham,3,2022-10-04
National League,England,Halifax,1,York,0,2022-10-04
National League,England,Notts,1,Wrexham,0,2022-10-04
National League,England,Oldham,2,Scunthorpe,2,2022-10-04
National League,England,Solihull,2,Wealdstone,1,2022-10-04
National League,England,Southend,1,Woking,1,2022-10-04
National League,England,Torquay,2,Maidenhead Utd,3,2022-10-04
Ligue 2,France,Guingamp,0,Rodez,0,2022-10-04
Super League,Malaysia,Kedah,1,Darul Ta'zim,3,2022-10-04
Championship,Scotland,Cove Rangers,3,Dundee,1,2022-10-04
Championship,Scotland,Queen's Park,1,Morton,2,2022-10-04
League One,Scotland,Montrose,4,Airdrieonians,2,2022-10-04
Primera Nacional,Argentina,Morón,1,Instituto,0,2022-10-04
Primera Nacional,Argentina,All Boys,1,Santamarina,0,2022-10-04
Primera Nacional,Argentina,Belgrano,3,Chacarita,0,2022-10-04
Primera Nacional,Argentina,Flandria,0,Tristán Suárez,1,2022-10-04
Torneo Federal A,Argentina,Belgrano,2,SM Formosa,1,2022-10-04
AFC Cup,Asia,Seeb,4,Riffa,0,2022-10-04
Primera División,Bolivia,Palmaflor,1,Royal Pari,1,2022-10-04
Serie B,Brazil,Guarani,1,Londrina,0,2022-10-04
Serie B,Brazil,Sampaio Corrêa,2,Ponte Preta,1,2022-10-04
Primera B,Chile,San Luis,0,Iquique,0,2022-10-04
Primera B,Chile,U. Concepción,1,Temuco,0,2022-10-04
CSL,China PR,Hebei FC,0,Cangzhou,5,2022-10-04
CSL,China PR,Dalian,0,Tianjin JMT,2,2022-10-04
CSL,China PR,Guangzhou City,1,Shenzhen,1,2022-10-04
CSL,China PR,Shenhua,1,Henan,0,2022-10-04
CSL,China PR,Zhejiang,2,Three Towns,1,2022-10-04
Liga Pro,Ecuador,Universitario,1,Dep. Cuenca,0,2022-10-04
