Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA World Cup,World,Netherlands,3,United States,1,2022-12-03
FIFA World Cup,World,Argentina,2,Australia,1,2022-12-03
Championship,England,Sunderland,3,Millwall,0,2022-12-03
League One,England,Derby,0,Sheff Wed,0,2022-12-03
League One,England,MK Dons,1,Burton Albion,1,2022-12-03
League One,England,Shrewsbury,2,Lincoln,0,2022-12-03
League One,England,Forest Green,2,Cambridge Utd,1,2022-12-03
League One,England,Accrington,1,Oxford,1,2022-12-03
League Two,England,Gillingham,0,Salford,3,2022-12-03
League Two,England,L Orient,3,Bradford,0,2022-12-03
League Two,England,Wimbledon,1,Grimsby,0,2022-12-03
League Two,England,Carlisle,1,Sutton Utd,1,2022-12-03
League Two,England,Crawley,2,Swindon,0,2022-12-03
League Two,England,Hartlepool,0,Stockport,5,2022-12-03
League Two,England,Mansfield Town,2,Colchester,1,2022-12-03
League Two,England,Northampton,0,Tranmere,0,2022-12-03
League Two,England,Rochdale,1,Harrogate,4,2022-12-03
National League,England,Barnet,2,Wealdstone,0,2022-12-03
National League,England,Dag & Red,0,Torquay,1,2022-12-03
National League,England,Eastleigh,1,Boreham Wood,0,2022-12-03
National League,England,Gateshead,0,Aldershot,2,2022-12-03
National League,England,Halifax,1,Chesterfield,0,2022-12-03
National League,England,Maidenhead Utd,1,Dorking W,1,2022-12-03
National League,England,Scunthorpe,1,Notts,4,2022-12-03
National League,England,Solihull,2,Oldham,1,2022-12-03
National League,England,Southend,2,Altrincham,2,2022-12-03
National League,England,Woking,3,Maidstone Utd,1,2022-12-03
National League,England,York,1,Wrexham,1,2022-12-03
Serie B,Italy,Venezia,2,Ternana,1,2022-12-03
Serie B,Italy,Cagliari,1,Parma,1,2022-12-03
Championship,Scotland,Arbroath,1,Morton,1,2022-12-03
Championship,Scotland,Ayr Utd,2,Raith Rovers,0,2022-12-03
Championship,Scotland,Cove Rangers,1,Partick,1,2022-12-03
Championship,Scotland,Inverness,0,Dundee,1,2022-12-03
Championship,Scotland,Queen's Park,4,Hamilton,0,2022-12-03
League One,Scotland,Clyde,0,Edinburgh City,2,2022-12-03
League One,Scotland,Dunfermline,1,Queen South,1,2022-12-03
League One,Scotland,Falkirk,1,Airdrieonians,1,2022-12-03
League One,Scotland,Kelty Hearts,3,Peterhead,0,2022-12-03
League One,Scotland,Montrose,0,Alloa Athletic,0,2022-12-03
League Two,Scotland,Bonnyrigg RA,1,Dumbarton,1,2022-12-03
League Two,Scotland,East Fife,1,Annan,3,2022-12-03
League Two,Scotland,Elgin,2,Stenhousemuir,1,2022-12-03
League Two,Scotland,Forfar,1,Albion,0,2022-12-03
League Two,Scotland,Stranraer,3,Stirling,1,2022-12-03
Club Friendlies,World,Ajax,0,Blackburn,2,2022-12-03
Club Friendlies,World,Crystal Palace,0,Botafogo,0,2022-12-03
Club Friendlies,World,Galatasaray,0,Vallecano,1,2022-12-03
Club Friendlies,World,Trabzonspor,1,Hull,1,2022-12-03
Club Friendlies,World,Fenerbahçe,2,Villarreal,1,2022-12-03
Ligue 1,Algeria,Belouizdad,0,MC Alger,0,2022-12-03
Ligue 1,Algeria,USM Alger,1,ES Sétif,1,2022-12-03
Ligue 1,Algeria,Saoura,3,CS Constantine,1,2022-12-03
Ligue 1,Algeria,Kabylie,2,Paradou,1,2022-12-03
Premier League,Armenia,Noah,2,L. Artsakh,0,2022-12-03
Premier League,Armenia,Van,0,BKMA,1,2022-12-03
A-League Women,Australia,Melbourne City,3,Roar,0,2022-12-03
A-League Women,Australia,Newcastle,2,Perth Glory,2,2022-12-03
A-League Women,Australia,Wanderers,0,Sydney,1,2022-12-03
Jugendliga U18,Austria,RB Akademie,5,Tirol,2,2022-12-03
Challenger Pro League,Belgium,Virton,0,Lommel,1,2022-12-03
