Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Europa League,Europe,Feyenoord,6,Sturm,0,2022-09-15
UEFA Europa League,Europe,Midtjylland,5,Lazio,1,2022-09-15
UEFA Europa League,Europe,Monaco,0,Ferencváros,1,2022-09-15
UEFA Europa League,Europe,Olympiakos,0,Freiburg,3,2022-09-15
UEFA Europa League,Europe,Qarabağ,3,Nantes,0,2022-09-15
UEFA Europa League,Europe,Real Sociedad,2,Omonia,1,2022-09-15
UEFA Europa League,Europe,Sheriff,0,Man Utd,2,2022-09-15
UEFA Europa League,Europe,Trabzonspor,2,Crvena Zvezda,1,2022-09-15
UEFA Europa League,Europe,Betis,3,Ludogorets,2,2022-09-15
UEFA Europa League,Europe,Bodø/Glimt,2,Zürich,1,2022-09-15
UEFA Europa League,Europe,Braga,1,Union Berlin,0,2022-09-15
UEFA Europa League,Europe,Dynamo Kyiv,0,AEK,1,2022-09-15
UEFA Europa League,Europe,R. Union SG,3,Malmö,2,2022-09-15
UEFA Europa League,Europe,Rennes,2,Fenerbahçe,2,2022-09-15
UEFA Europa League,Europe,Roma,3,HJK,0,2022-09-15
UEFA Europa Conference League,Europe,Apollon,1,Dnipro-1,3,2022-09-15
UEFA Europa Conference League,Europe,AZ,4,Vaduz,1,2022-09-15
UEFA Europa Conference League,Europe,CFR,0,Sivasspor,1,2022-09-15
UEFA Europa Conference League,Europe,Djurgården,3,Molde,2,2022-09-15
UEFA Europa Conference League,Europe,Gent,3,Shamrock,0,2022-09-15
UEFA Europa Conference League,Europe,Pyunik,2,Slovan,0,2022-09-15
UEFA Europa Conference League,Europe,Slavia,3,Ballkani,2,2022-09-15
UEFA Europa Conference League,Europe,Žalgiris,0,Basel,1,2022-09-15
UEFA Europa Conference League,Europe,Başakşehir,3,Fiorentina,0,2022-09-15
UEFA Europa Conference League,Europe,FCSB,0,Anderlecht,0,2022-09-15
UEFA Europa Conference League,Europe,H Be'er Sheva,1,Villarreal,2,2022-09-15
UEFA Europa Conference League,Europe,Köln,4,Slovácko,2,2022-09-15
UEFA Europa Conference League,Europe,Lech,4,Austria,1,2022-09-15
UEFA Europa Conference League,Europe,Partizan,1,Nice,1,2022-09-15
UEFA Europa Conference League,Europe,RFS,0,Hearts,2,2022-09-15
UEFA Europa Conference League,Europe,Silkeborg,2,West Ham,3,2022-09-15
MLS,USA,Orlando,0,Atlanta United,1,2022-09-15
MLS,USA,Austin,3,Salt Lake,0,2022-09-15
MLS,USA,Colorado,2,Earthquakes,1,2022-09-15
MLS,USA,Whitecaps,3,Galaxy,0,2022-09-15
Liga MX,Mexico,América,3,Santos Laguna,3,2022-09-15
Liga MX,Mexico,Juárez,2,Pachuca,1,2022-09-15
Copa do Brasil,Brazil,Flamengo,1,São Paulo,0,2022-09-15
