Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Friendlies,World,Argentina,3,Honduras,0,2022-09-24
Friendlies,World,Honduras,N/A,El Salvador,N/A,2022-09-24
Friendlies,World,India,1,Singapore,1,2022-09-24
Friendlies,World,Indonesia,3,Curaçao,2,2022-09-24
Friendlies,World,South Africa,4,Sierra Leone,0,2022-09-24
Friendlies,World,Kyrgyzstan,1,Russia,2,2022-09-24
Friendlies,World,Côte d'Ivoire,2,Togo,1,2022-09-24
Friendlies,World,Bolivia,0,Senegal,2,2022-09-24
Friendlies,World,Tanzania,1,Uganda,0,2022-09-24
UEFA Nations League,Europe,Armenia,0,Ukraine,5,2022-09-24
UEFA Nations League,Europe,Iceland,N/A,Russia,N/A,2022-09-24
UEFA Nations League,Europe,Slovenia,2,Norway,1,2022-09-24
UEFA Nations League,Europe,Israel,2,Albania,1,2022-09-24
UEFA Nations League,Europe,Scotland,2,Ireland,1,2022-09-24
UEFA Nations League,Europe,Serbia,4,Sweden,1,2022-09-24
UEFA Nations League,Europe,N. Ireland,2,Kosovo,1,2022-09-24
UEFA Nations League,Europe,Cyprus,1,Greece,0,2022-09-24
UEFA Nations League,Europe,Czechia,0,Portugal,4,2022-09-24
UEFA Nations League,Europe,Spain,1,Switzerland,2,2022-09-24
Liga MX,Mexico,Necaxa,2,Mazatlán,2,2022-09-24
Liga MX,Mexico,Puebla,2,Pumas,1,2022-09-24
Liga Profesional Argentina,Argentina,Godoy Cruz,0,Boca Juniors,1,2022-09-24
Liga Profesional Argentina,Argentina,Huracán,3,Banfield,1,2022-09-24
Liga Profesional Argentina,Argentina,Def y Justicia,2,Patronato,1,2022-09-24
Liga Profesional Argentina,Argentina,Sarmiento,2,Arsenal,0,2022-09-24
Liga Profesional Argentina,Argentina,Lanús,2,San Lorenzo,0,2022-09-24
Primera A,Colombia,Bucaramanga,0,Once Caldas,0,2022-09-24
Primera División,Uruguay,Maldonado,2,Boston River,1,2022-09-24
Primera División,Uruguay,Liverpool,1,Wanderers,1,2022-09-24
Primera División,Uruguay,Danubio,3,River Plate,0,2022-09-24
League One,England,Forest Green,0,Exeter,4,2022-09-24
League One,England,Barnsley,3,Charlton,1,2022-09-24
League One,England,Bristol Rovers,0,Accrington,1,2022-09-24
League One,England,Morecambe,1,Cambridge Utd,2,2022-09-24
League One,England,Peterborough,3,Port Vale,0,2022-09-24
League One,England,Sheff Wed,3,Wycombe,1,2022-09-24
League One,England,Shrewsbury,2,Burton Albion,1,2022-09-24
League Two,England,Northampton,2,Stockport,1,2022-09-24
League Two,England,Barrow,0,L Orient,2,2022-09-24
League Two,England,Bradford,2,Wimbledon,2,2022-09-24
League Two,England,Colchester,0,Rochdale,1,2022-09-24
League Two,England,Crewe,1,Mansfield Town,2,2022-09-24
League Two,England,Doncaster,4,Crawley,1,2022-09-24
League Two,England,Grimsby,1,Swindon,2,2022-09-24
League Two,England,Hartlepool,0,Gillingham,0,2022-09-24
League Two,England,Newport,1,Carlisle,1,2022-09-24
League Two,England,Stevenage,1,Harrogate,0,2022-09-24
League Two,England,Sutton Utd,1,Salford,2,2022-09-24
League Two,England,Walsall,0,Tranmere,1,2022-09-24
National League,England,Altrincham,1,Aldershot,0,2022-09-24
National League,England,Bromley,3,Oldham,0,2022-09-24
National League,England,Dag & Red,5,Barnet,4,2022-09-24
National League,England,Eastleigh,1,Halifax,0,2022-09-24
National League,England,Maidenhead Utd,0,Gateshead,1,2022-09-24
National League,England,Maidstone Utd,1,Chesterfield,2,2022-09-24
National League,England,Scunthorpe,3,Dorking W,2,2022-09-24
National League,England,Wealdstone,0,Southend,1,2022-09-24
National League,England,Woking,2,Solihull,0,2022-09-24
National League,England,Wrexham,6,Torquay,0,2022-09-24
National League,England,Yeovil,1,Boreham Wood,1,2022-09-24
National League,England,York,1,Notts,3,2022-09-24
Super League,Malaysia,Pulau Pinang,1,Kuala Lumpur,0,2022-09-24
League Two,Scotland,Forfar,1,Stirling,4,2022-09-24
Club Friendlies,World,Gaziantep,1,Yeni Malatya,1,2022-09-24
Club Friendlies,World,Kayseri,0,Giresun,0,2022-09-24
Club Friendlies,World,Galatasaray,2,İstanbulspor,1,2022-09-24
Ligue 1,Algeria,RC Arbaâ,2,US Biskra,0,2022-09-24
Ligue 1,Algeria,ASO Chlef,4,ES Sétif,0,2022-09-24
Ligue 1,Algeria,Bayadh,0,Kabylie,0,2022-09-24
Ligue 1,Algeria,CS Constantine,0,MC Oran,0,2022-09-24
Ligue 1,Algeria,Khenchela,2,HBCL,0,2022-09-24
Ligue 1,Algeria,NC Magra,1,Saoura,0,2022-09-24
Primera Nacional,Argentina,Quilmes,1,Almagro,1,2022-09-24
Primera Nacional,Argentina,Agropecuario,0,Flandria,0,2022-09-24
Primera Nacional,Argentina,Chacarita,1,Riestra,1,2022-09-24
Primera Nacional,Argentina,Est Caseros,2,San Telmo,0,2022-09-24
Primera Nacional,Argentina,SM Tucumán,2,Almirante Br,0,2022-09-24
Prim B Metro,Argentina,Colegiales,2,Talleres,2,2022-09-24
Prim B Metro,Argentina,Comunicaciones,0,Armenio,1,2022-09-24
Prim B Metro,Argentina,Acassuso,2,Def Unidos,1,2022-09-24
Prim B Metro,Argentina,Cañuelas,2,Dock Sud,0,2022-09-24
Prim B Metro,Argentina,Ituzaingó,2,Fénix,0,2022-09-24
Serie B,Brazil,Náutico,1,Sampaio Corrêa,3,2022-09-24
Serie B,Brazil,Londrina,0,Ponte Preta,2,2022-09-24
Serie B,Brazil,Ituano,2,Brusque,0,2022-09-24
Serie C,Brazil,Figueirense,0,ABC,0,2022-09-24
Serie C,Brazil,Paysandu,1,Vitória,1,2022-09-24
