Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Wolves,0,Man Utd,1,2022-12-31
Premier League,England,Bournemouth,0,Crystal Palace,2,2022-12-31
Premier League,England,Fulham,2,Southampton,1,2022-12-31
Premier League,England,Man City,1,Everton,1,2022-12-31
Premier League,England,Newcastle,0,Leeds,0,2022-12-31
Premier League,England,Brighton,2,Arsenal,4,2022-12-31
La Liga,Spain,Barcelona,1,Espanyol,1,2022-12-31
La Liga,Spain,Real Sociedad,2,Osasuna,0,2022-12-31
La Liga,Spain,Villarreal,2,Valencia,1,2022-12-31
A-League Men,Australia,Central Coast,2,Mel Victory,1,2022-12-31
Primeira Liga,Portugal,Braga,3,Benfica,0,2022-12-31
League One,Scotland,Alloa Athletic,0,Kelty Hearts,0,2022-12-31
League One,Scotland,Queen South,1,Clyde,0,2022-12-31
League Two,Scotland,Albion,0,Dumbarton,1,2022-12-31
League Two,Scotland,Stirling,3,Stenhousemuir,1,2022-12-31
A-League Women,Australia,Newcastle,2,Adelaide,0,2022-12-31
A-League Women,Australia,Roar,1,Sydney,4,2022-12-31
A-League Women,Australia,Victory,1,Canberra,0,2022-12-31
Premier League,Bangladesh,Uttara,0,Fortis,1,2022-12-31
Premier League,Bangladesh,Kings,2,Rahmatgonj,0,2022-12-31
Premier League,Bangladesh,Mohammedan,2,Abahani Chitta,2,2022-12-31
CSL,China PR,Guangzhou City,1,Cangzhou,4,2022-12-31
CSL,China PR,Meizhou,1,Guangzhou,0,2022-12-31
CSL,China PR,Port,4,Changchun,0,2022-12-31
CSL,China PR,Rongcheng,3,Dalian,0,2022-12-31
CSL,China PR,Shandong,3,Guoan,0,2022-12-31
CSL,China PR,Three Towns,3,Tianjin JMT,0,2022-12-31
CSL,China PR,Zhejiang,4,Wuhan Yangtze,0,2022-12-31
Persian Gulf Pro League,Iran,Mes Kerman,0,Malavan,0,2022-12-31
Persian Gulf Pro League,Iran,Paykan,1,Sepahan,0,2022-12-31
Persian Gulf Pro League,Iran,Nassaji,2,Tractor,0,2022-12-31
Persian Gulf Pro League,Iran,Gol Gohar,0,Persepolis,2,2022-12-31
Ligat Ha'al,Israel,Beitar,3,Sektzia,2,2022-12-31
Ligat Ha'al,Israel,Hapoel TA,1,M Netanya,1,2022-12-31
Ligat Ha'al,Israel,Sakhnin,1,H Haifa,2,2022-12-31
Ligat Ha'al,Israel,Ashdod,1,H Jerusalem,1,2022-12-31
Ligat Ha'al,Israel,Kiryat Shmona,1,Maccabi TA,1,2022-12-31
Segunda Liga,Portugal,Penafiel,1,Viseu,2,2022-12-31
Segunda Liga,Portugal,Moreirense,0,Estrela,0,2022-12-31
Saudi League,Saudi Arabia,Abha,1,Ittihad,2,2022-12-31
Saudi League,Saudi Arabia,Tai,4,Al Batin,0,2022-12-31
Saudi League,Saudi Arabia,Raed,2,Taawon,3,2022-12-31
Saudi League,Saudi Arabia,Hilal,2,Damak,2,2022-12-31
Saudi League,Saudi Arabia,Khaleej,0,Nassr,1,2022-12-31
Highland / Lowland,Scotland,Berwick,2,Fairydean,1,2022-12-31
Highland / Lowland,Scotland,Cowdenbeath,0,Tranent,0,2022-12-31
Highland / Lowland,Scotland,Gretna,1,Dalbeattie,0,2022-12-31
Highland / Lowland,Scotland,Spartans,1,Strollers,0,2022-12-31
Highland / Lowland,Scotland,Braves,2,Broomhill,3,2022-12-31
Highland / Lowland,Scotland,East Stirling,2,Bo'ness Utd,1,2022-12-31
PSL,South Africa,Arrows,0,Kaizer Chiefs,2,2022-12-31
PSL,South Africa,Richards Bay,1,Swallows,0,2022-12-31
PSL,South Africa,Sekhukhune Utd,0,AmaZulu,0,2022-12-31
Premier League,Wales,Airbus,0,TNS,8,2022-12-31
Premier League,Wales,Flint Town Utd,0,Connah's Quay,0,2022-12-31
Premier League,Wales,Haverfordwest,1,Pontypridd,1,2022-12-31
