Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Frankfurt,0,Napoli,2,2023-02-21
UEFA Champions League,Europe,Liverpool,2,Real Madrid,5,2023-02-21
Championship,England,Blackburn,1,Blackpool,0,2023-02-21
Championship,England,Millwall,1,Burnley,1,2023-02-21
Championship,England,Norwich,3,Birmingham,1,2023-02-21
Championship,England,Rotherham,2,Sunderland,1,2023-02-21
Championship,England,Swansea,1,Stoke,3,2023-02-21
Liga Profesional Argentina,Argentina,Sarmiento,0,San Lorenzo,1,2023-02-21
Liga Profesional Argentina,Argentina,Atl. Tucumán,1,Vélez,1,2023-02-21
Primeira Liga,Portugal,Benfica,3,Boavista,1,2023-02-21
Primera A,Colombia,Cali,1,Águilas D,1,2023-02-21
Primera División,Uruguay,City Torque,0,Wanderers,1,2023-02-21
Primera División,Chile,Palestino,1,U. La Calera,1,2023-02-21
League One,England,Fleetwood,1,Cambridge Utd,0,2023-02-21
League One,England,Morecambe,1,Port Vale,0,2023-02-21
League Two,England,Grimsby,0,Harrogate,0,2023-02-21
League Two,England,Hartlepool,0,Newport,1,2023-02-21
League Two,England,Rochdale,1,Stockport,2,2023-02-21
League Two,England,Walsall,0,Crewe,0,2023-02-21
National League,England,Barnet,2,Altrincham,4,2023-02-21
National League,England,Chesterfield,1,Wealdstone,1,2023-02-21
National League,England,Dag & Red,2,Aldershot,1,2023-02-21
National League,England,Dorking W,3,Torquay,2,2023-02-21
National League,England,Gateshead,2,Oldham,1,2023-02-21
National League,England,Halifax,1,Solihull,1,2023-02-21
National League,England,Maidenhead Utd,2,Yeovil,0,2023-02-21
National League,England,Maidstone Utd,1,Eastleigh,3,2023-02-21
National League,England,Notts,4,Southend,0,2023-02-21
National League,England,Woking,2,Bromley,1,2023-02-21
National League,England,Wrexham,2,Scunthorpe,0,2023-02-21
National League,England,York,1,Boreham Wood,1,2023-02-21
Championship,Scotland,Hamilton,2,Inverness,1,2023-02-21
League Two,Scotland,Albion,3,Elgin,0,2023-02-21
Club Friendlies,World,Konyaspor,5,Afyonspor,0,2023-02-21
Africa U20 Cup of Nations,Africa,Gambia,1,Tunisia,0,2023-02-21
Africa U20 Cup of Nations,Africa,Benin,1,Zambia,1,2023-02-21
Primera Nacional,Argentina,Nueva Chicago,1,SM Tucumán,0,2023-02-21
Primera Nacional,Argentina,Atlanta,0,Rafaela,0,2023-02-21
Mineiro 1,Brazil,Democrata GV,1,Pouso Alegre,0,2023-02-21
Primera B,Chile,Santa Cruz,2,Rangers,2,2023-02-21
Primera B,Chile,Temuco,1,Recoleta,1,2023-02-21
Primera B,Colombia,Patriotas,1,Real Santander,0,2023-02-21
Premier League,Egypt,Aswan,0,Ahly,3,2023-02-21
Premier League,Egypt,Ismaily,1,Ghazl,1,2023-02-21
EFL Trophy,England,Plymouth,1,Cheltenham,1,2023-02-21
Regionalliga,Germany,Erfurt,0,Altglienicke,2,2023-02-21
I-League,India,Real Kashmir,2,Aizawl,1,2023-02-21
Liga 1,Indonesia,Persis,4,PSS,1,2023-02-21
Liga 1,Indonesia,Persikabo 1973,0,PSIS,0,2023-02-21
Premiership,Northern Ireland,Ballymena Utd,0,Larne,3,2023-02-21
Stars League,Qatar,Markhiya,0,Arabi,2,2023-02-21
Stars League,Qatar,Qatar,1,Sailiya,1,2023-02-21
Stars League,Qatar,Umm Salal,0,Wakrah,0,2023-02-21
1. SNL,Slovenia,Koper,1,Radomlje,2,2023-02-21
1. SNL,Slovenia,Mura,2,Tabor,2,2023-02-21
Friendlies Women,World,Austria,0,Netherlands,4,2023-02-21
Friendlies Women,World,Germany,0,Sweden,0,2023-02-21
Tournoi de France,World,Denmark,3,Uruguay,2,2023-02-21
Tournoi de France,World,France,0,Norway,0,2023-02-21
Pinatar Cup,World,Scotland,1,Wales,1,2023-02-21
Pinatar Cup,World,Philippines,0,Iceland,5,2023-02-21
