Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Athletic Club,0,Osasuna,0,2023-01-09
Serie A,Italy,Verona,2,Cremonese,0,2023-01-09
Serie A,Italy,Bologna,1,Atalanta,2,2023-01-09
AFF Championship,Asia,Vietnam,2,Indonesia,0,2023-01-09
Friendlies,World,Sweden,2,Finland,0,2023-01-09
FA Cup,England,Oxford,0,Arsenal,3,2023-01-09
Süper Lig,Turkey,Başakşehir,2,Demirspor,1,2023-01-09
Süper Lig,Turkey,Alanyaspor,5,Trabzonspor,0,2023-01-09
Süper Lig,Turkey,İstanbulspor,1,Gaziantep,1,2023-01-09
Liga MX,Mexico,Santos Laguna,0,Tigres,3,2023-01-09
Liga MX,Mexico,Tijuana,1,Cruz Azul,1,2023-01-09
Super League 1,Greece,Panaitolikos,0,OFI,4,2023-01-09
Gulf Cup of Nations,Asia,Oman,3,Yemen,2,2023-01-09
Gulf Cup of Nations,Asia,Saudi Arabia,0,Iraq,2,2023-01-09
Pernambucano 1,Brazil,Afogados,1,Belo Jardim,1,2023-01-09
Copa do Nordeste,Brazil,Santa Cruz,2,Botafogo,1,2023-01-09
1. Division,Cyprus,Aris Limassol,0,Akritas,0,2023-01-09
1. Division,Cyprus,Olympiakos,0,Karmiotissa,0,2023-01-09
Premier League 2,England,Leicester,0,Chelsea,2,2023-01-09
Premier League 2 Division Two,England,Newcastle,0,Aston Villa,2,2023-01-09
Premier League 2 Division Two,England,Sunderland,5,Middlesbrough,7,2023-01-09
Super League 2,Greece,Iraklis 1908,2,Diagoras,1,2023-01-09
I-League,India,Aizawl,0,Real Kashmir,0,2023-01-09
Liga 1,Indonesia,PSIS,0,Bhayangkara,1,2023-01-09
Ligat Ha'al,Israel,H Be'er Sheva,6,Hapoel TA,0,2023-01-09
Serie C,Italy,Ancona,3,Pontedera,0,2023-01-09
WE League,Japan,Beleza,0,Sendai,0,2023-01-09
Eerste Divisie,Netherlands,Utrecht II,0,AZ II,2,2023-01-09
Segunda Liga,Portugal,Tondela,0,Penafiel,1,2023-01-09
Saudi League,Saudi Arabia,Shabab,1,Ittihad,1,2023-01-09
Segunda División,Spain,Huesca,1,Albacete,1,2023-01-09
