Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Brighton,1,Aston Villa,2,2022-11-13
Premier League,England,Fulham,1,Man Utd,2,2022-11-13
Serie A,Italy,Atalanta,2,Inter,3,2022-11-13
Serie A,Italy,Monza,3,Salernitana,0,2022-11-13
Serie A,Italy,Roma,1,Torino,1,2022-11-13
Serie A,Italy,Verona,1,Spezia,2,2022-11-13
Serie A,Italy,Milan,2,Fiorentina,1,2022-11-13
Serie A,Italy,Juventus,3,Lazio,0,2022-11-13
Bundesliga,Germany,Mainz 05,1,Frankfurt,1,2022-11-13
Bundesliga,Germany,Freiburg,4,Union Berlin,1,2022-11-13
Ligue 1,France,PSG,5,Auxerre,0,2022-11-13
Ligue 1,France,Brest,2,Troyes,1,2022-11-13
Ligue 1,France,Lille,1,Angers,0,2022-11-13
Ligue 1,France,Montpellier,1,Reims,1,2022-11-13
Ligue 1,France,Nantes,2,Ajaccio,2,2022-11-13
Ligue 1,France,Strasbourg,1,Lorient,1,2022-11-13
Ligue 1,France,Monaco,2,Marseille,3,2022-11-13
Championship,England,Burnley,3,Blackburn,0,2022-11-13
Eredivisie,Netherlands,NEC,6,Waalwijk,1,2022-11-13
Eredivisie,Netherlands,Groningen,2,Fortuna,3,2022-11-13
Eredivisie,Netherlands,Heerenveen,2,Cambuur,1,2022-11-13
Eredivisie,Netherlands,Feyenoord,5,Excelsior,1,2022-11-13
Eredivisie,Netherlands,Go Ahead,2,Vitesse,2,2022-11-13
A-League Men,Australia,Wellington,2,Western United,3,2022-11-13
A-League Men,Australia,Central Coast,2,Macarthur,3,2022-11-13
Süper Lig,Turkey,Fatih,3,Gaziantep,3,2022-11-13
Süper Lig,Turkey,İstanbulspor,0,Hatay,1,2022-11-13
Süper Lig,Turkey,Kayseri,1,Konyaspor,2,2022-11-13
First Division A,Belgium,Club Brugge,2,Antwerp,2,2022-11-13
First Division A,Belgium,Standard,2,R. Union SG,3,2022-11-13
First Division A,Belgium,Anderlecht,0,Genk,2,2022-11-13
First Division A,Belgium,Kortrijk,0,Gent,4,2022-11-13
Serie A,Brazil,América MG,1,Atlético GO,1,2022-11-13
Serie A,Brazil,Ceará,4,Juventude,1,2022-11-13
Serie A,Brazil,Corinthians,0,Atl. Mineiro,1,2022-11-13
Serie A,Brazil,Cuiabá,2,Coritiba,1,2022-11-13
Serie A,Brazil,Goiás,0,São Paulo,4,2022-11-13
Serie A,Brazil,Internacional,3,Palmeiras,0,2022-11-13
Serie A,Brazil,Paranaense,3,Botafogo,0,2022-11-13
Serie A,Brazil,RB Bragantino,0,Fluminense,1,2022-11-13
Serie A,Brazil,Santos,0,Fortaleza,2,2022-11-13
Primeira Liga,Portugal,Guimarães,1,Marítimo,0,2022-11-13
Primeira Liga,Portugal,Paços Ferreira,0,Vizela,2,2022-11-13
Primeira Liga,Portugal,Benfica,3,Gil Vicente,1,2022-11-13
Primeira Liga,Portugal,Casa Pia,1,Chaves,2,2022-11-13
Primeira Liga,Portugal,Portimonense,1,Braga,2,2022-11-13
Primeira Liga,Portugal,Famalicão,1,Sporting,2,2022-11-13
Copa del Rey,Spain,Almazán,0,Atlético,2,2022-11-13
Copa del Rey,Spain,Adarve,1,Linares,2,2022-11-13
Copa del Rey,Spain,Alfaro,0,Cartagena,1,2022-11-13
Copa del Rey,Spain,Arnedo,1,Baleares,1,2022-11-13
Copa del Rey,Spain,Atlético Paso,1,Murcia,1,2022-11-13
Copa del Rey,Spain,Diocesano,1,Zaragoza,0,2022-11-13
Copa del Rey,Spain,Gimnástica,2,Real Oviedo,3,2022-11-13
Copa del Rey,Spain,Hércules,2,La Nucía,4,2022-11-13
Copa del Rey,Spain,Huelva,0,Burgos,0,2022-11-13
Copa del Rey,Spain,Ibiza Pitiusas,3,Majadahonda,1,2022-11-13
Copa del Rey,Spain,Las Rozas,0,Eibar,3,2022-11-13
Copa del Rey,Spain,Lealtad,0,Tenerife,2,2022-11-13
Copa del Rey,Spain,Manresa,1,Pontevedra,3,2022-11-13
Copa del Rey,Spain,Mollerussa,1,Vallecano,3,2022-11-13
Copa del Rey,Spain,Peña,1,Málaga,1,2022-11-13
Copa del Rey,Spain,Quintanar,1,Girona,2,2022-11-13
Copa del Rey,Spain,Torremolinos,2,Huesca,2,2022-11-13
Copa del Rey,Spain,Vimenor,0,Mirandés,2,2022-11-13
Copa del Rey,Spain,Algar,1,Celta Vigo,6,2022-11-13
Copa del Rey,Spain,Cirbonero,0,Intercity,1,2022-11-13
Copa del Rey,Spain,Velarde,0,Sevilla,2,2022-11-13
Copa del Rey,Spain,Teruel,0,Las Palmas,1,2022-11-13
Copa del Rey,Spain,Coruxo,2,Eldense,2,2022-11-13
Copa del Rey,Spain,Ourense,1,Alcorcón,1,2022-11-13
Copa del Rey,Spain,San Juan,0,Numancia,2,2022-11-13
Copa del Rey,Spain,Yeclano,2,Granada,3,2022-11-13
Copa del Rey,Spain,Lleida,0,Alavés,1,2022-11-13
Copa del Rey,Spain,Utebo,2,Mérida,2,2022-11-13
Copa del Rey,Spain,Real Unión,3,Cádiz,2,2022-11-13
Copa del Rey,Spain,Roque Lepe,2,Getafe,3,2022-11-13
Copa del Rey,Spain,Cazalegas,1,Real Sociedad,4,2022-11-13
Copa del Rey,Spain,Alzira,0,Athletic Club,2,2022-11-13
Copa del Rey,Spain,Arenteiro,2,Almería,0,2022-11-13
Superliga,Denmark,AGF,0,København,2,2022-11-13
Superliga,Denmark,Horsens,3,OB,3,2022-11-13
Superliga,Denmark,Brøndby,0,Viborg,2,2022-11-13
Superliga,Denmark,Nordsjælland,5,AaB,1,2022-11-13
Superliga,Denmark,Randers,0,Midtjylland,0,2022-11-13
Primera A,Colombia,Águilas D,1,Medellín,0,2022-11-13
Bundesliga,Austria,Aus Klagenfurt,0,Salzburg,1,2022-11-13
Bundesliga,Austria,Austria,0,WAC,1,2022-11-13
Bundesliga,Austria,LASK,1,Sturm,1,2022-11-13
Premier League,Ukraine,Vorskla,1,Dnipro-1,1,2022-11-13
Premier League,Ukraine,Oleksandria,3,Veres Rivne,2,2022-11-13
Premier League,Ukraine,Dynamo Kyiv,0,Kolos,0,2022-11-13
Premier League,Ukraine,Metalist 1925,2,Inhulets',1,2022-11-13
Premier League,Ukraine,Shakhtar D,2,Zorya,2,2022-11-13
2. Bundesliga,Germany,Bielefeld,3,Magdeburg,1,2022-11-13
2. Bundesliga,Germany,Darmstadt 98,1,Greuther Fürth,1,2022-11-13
2. Bundesliga,Germany,Nürnberg,2,Paderborn,1,2022-11-13
Ekstraklasa,Poland,Radomiak,1,Pogoń,2,2022-11-13
Ekstraklasa,Poland,Lechia,1,Piast,3,2022-11-13
Ekstraklasa,Poland,Śląsk,0,Legia,0,2022-11-13
Eliteserien,Norway,Kristiansund,1,Jerv,1,2022-11-13
Eliteserien,Norway,Lillestrøm,3,HamKam,1,2022-11-13
Eliteserien,Norway,Rosenborg,2,Sarpsborg,3,2022-11-13
Eliteserien,Norway,Sandefjord,2,Haugesund,2,2022-11-13
Eliteserien,Norway,Strømsgodset,2,Bodø/Glimt,4,2022-11-13
Eliteserien,Norway,Tromsø,2,Aalesund,2,2022-11-13
Eliteserien,Norway,Vålerenga,1,Molde,2,2022-11-13
Eliteserien,Norway,Viking,1,Odd,1,2022-11-13
Super League,Switzerland,Zürich,4,Servette,1,2022-11-13
Super League,Switzerland,Lugano,3,Winterthur,1,2022-11-13
Super League,Switzerland,Young Boys,3,Luzern,0,2022-11-13
Super League 1,Greece,Giannina,0,Aris,4,2022-11-13
Super League 1,Greece,Panathinaikos,2,Atromitos,0,2022-11-13
Super League 1,Greece,Lamia,1,Panaitolikos,3,2022-11-13
Super League 1,Greece,Olympiakos,0,AEK,0,2022-11-13
Super League 1,Greece,PAOK,3,Volos,0,2022-11-13
Serie B,Italy,Genoa,1,Como,1,2022-11-13
Club Friendlies,World,River Plate,4,Betis,0,2022-11-13
CAF Women's Champions League,Africa,FAR Rabat,4,Mamelodi,0,2022-11-13
Superliga,Albania,Egnatia,2,Laçi,0,2022-11-13
Superliga,Albania,Kastrioti,1,Kukësi,1,2022-11-13
Superliga,Albania,Vllaznia,0,Tirana,0,2022-11-13
Primera Nacional,Argentina,Est Caseros,0,Instituto,0,2022-11-13
Torneo Federal A,Argentina,Racing Córdoba,0,Villa Mitre,0,2022-11-13
Premier League,Armenia,Noah,1,Ararat-Armenia,2,2022-11-13
Premier League,Armenia,Van,1,Alashkert,0,2022-11-13
Premier League,Armenia,BKMA,1,Pyunik,1,2022-11-13
2. Liga,Austria,Rapid II,2,Austria II,0,2022-11-13
Challenger Pro League,Belgium,Lierse K,1,SK Beveren,5,2022-11-13
Challenger Pro League,Belgium,RWDM,5,Lommel,0,2022-11-13
Copa Verde,Brazil,Paysandu,3,São Raimundo,0,2022-11-13
First League,Bulgaria,Hebar 1918,1,Loko Plovdiv,2,2022-11-13
First League,Bulgaria,Lokomotiv Sf,1,Beroe,2,2022-11-13
First League,Bulgaria,Ludogorets,1,CSKA 1948,1,2022-11-13
CSL,China PR,Dalian,1,Guangzhou,1,2022-11-13
CSL,China PR,Shenzhen,0,Port,3,2022-11-13
CSL,China PR,Guoan,3,Wuhan Yangtze,1,2022-11-13
CSL,China PR,Three Towns,1,Henan,3,2022-11-13
CSL,China PR,Zhejiang,3,Cangzhou,3,2022-11-13
China League One,China PR,Hainiu,3,Pingguo Haliao,0,2022-11-13
China League One,China PR,Nantong,4,Jiading,0,2022-11-13
China League One,China PR,West Coast,0,Liaoning,2,2022-11-13
