Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premiership,Scotland,Rangers,3,Hibernian,2,2022-12-15
Club Friendlies,World,Beşiktaş,5,Giresun,3,2022-12-15
Club Friendlies,World,Alanyaspor,3,Salernitana,1,2022-12-15
Club Friendlies,World,Demirspor,2,Sampdoria,2,2022-12-15
Superliga,Albania,Laçi,1,Erzeni,0,2022-12-15
Superliga,Albania,Partizani,2,Kukësi,1,2022-12-15
CSL,China PR,Guoan,3,Changchun,0,2022-12-15
CSL,China PR,Cangzhou,1,Henan,1,2022-12-15
CSL,China PR,Guangzhou,2,Shandong,4,2022-12-15
CSL,China PR,Meizhou,0,Port,1,2022-12-15
CSL,China PR,Zhejiang,1,Rongcheng,1,2022-12-15
CSL,China PR,Hebei FC,2,Shenzhen,0,2022-12-15
1. Division,Cyprus,Apollon,1,Doxa,0,2022-12-15
1. Division,Cyprus,Enosis,0,AEL,1,2022-12-15
Premier League,Egypt,Ceramica Cleo,3,Aswan,2,2022-12-15
Premier League,Egypt,El Dakhleya,0,Smouha,0,2022-12-15
Premier League,Egypt,Ittihad,1,Pharco,0,2022-12-15
Premier League,Egypt,Mokawloon,3,ENPPI,2,2022-12-15
UEFA Women's Champions League,Europe,Rosengård,0,Bayern,4,2022-12-15
UEFA Women's Champions League,Europe,Juventus,5,Zürich,0,2022-12-15
UEFA Women's Champions League,Europe,Arsenal,0,Lyon,1,2022-12-15
UEFA Women's Champions League,Europe,SL Benfica,2,Barcelona,6,2022-12-15
National 1,France,Bastia-Borgo,0,Avranches,5,2022-12-15
National 1,France,Versailles,1,Paris 13,0,2022-12-15
Cup,Greece,Panathinaikos,3,Volos,0,2022-12-15
Cup,Greece,Olympiakos,4,Atromitos,1,2022-12-15
Cup,Greece,Kifisia,0,AEK,2,2022-12-15
Indian Super League,India,Odisha,0,Mohun Bagan,0,2022-12-15
I-League,India,TRAU,3,Rajasthan Utd,1,2022-12-15
I-League,India,Gokulam Kerala,0,NEROCA,0,2022-12-15
Liga 1,Indonesia,Bali United,1,Borneo,3,2022-12-15
Liga 1,Indonesia,PSM,0,Madura Utd,1,2022-12-15
Premier League,Malta,Santa Lucia,0,Gzira Utd,1,2022-12-15
Eerste Divisie,Netherlands,PSV II,2,Ajax,2,2022-12-15
Taça da Liga,Portugal,Estoril,0,Famalicão,1,2022-12-15
Taça da Liga,Portugal,Viseu,4,Tondela,1,2022-12-15
Liga I,Romania,FCSB,0,CFR,1,2022-12-15
Saudi League,Saudi Arabia,Damak,0,Ittifaq,0,2022-12-15
Saudi League,Saudi Arabia,Khaleej,1,Feiha,2,2022-12-15
Saudi League,Saudi Arabia,Taawon,4,Adalah,1,2022-12-15
League Cup,United Arab Emirates,Al Nasr,2,Al Dhafra,1,2022-12-15
League Cup,United Arab Emirates,Al Jazira,2,Shabab Al Ahli,2,2022-12-15
