Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Liga MX,Mexico,Mazatlán,0,Monterrey,3,2023-07-15
Liga MX,Mexico,Tijuana,2,Cruz Azul,1,2023-07-15
Copa do Brasil,Brazil,Corinthians,3,América MG,2,2023-07-15
Liga Profesional Argentina,Argentina,Godoy Cruz,2,Def y Justicia,2,2023-07-15
Liga Profesional Argentina,Argentina,Sarmiento,1,Vélez,1,2023-07-15
Liga Profesional Argentina,Argentina,Huracán,0,Talleres,1,2023-07-15
Liga Profesional Argentina,Argentina,Unión,0,Platense,0,2023-07-15
Liga Profesional Argentina,Argentina,Racing Club,1,R. Central,1,2023-07-15
J1 League,Japan,Consadole,0,Albirex,1,2023-07-15
J1 League,Japan,F Marinos,0,Kawasaki,1,2023-07-15
Primera A,Colombia,Envigado,1,Bucaramanga,3,2023-07-15
Primera A,Colombia,Huila,2,Magdalena,1,2023-07-15
Primera División,Uruguay,Def. Sporting,2,Danubio,1,2023-07-15
Primera División,Uruguay,Liverpool,2,Plaza Colonia,2,2023-07-15
Primera División,Uruguay,Cerro Largo,2,Racing,0,2023-07-15
Primera División,Chile,Cobresal,2,Huachipato,0,2023-07-15
Primera División,Chile,Colo Colo,2,O'Higgins,0,2023-07-15
Eliteserien,Norway,Vålerenga,0,Molde,4,2023-07-15
Allsvenskan,Sweden,Halmstad,2,Värnamo,2,2023-07-15
Allsvenskan,Sweden,Degerfors,0,Sirius,3,2023-07-15
Allsvenskan,Sweden,Häcken,4,Brommapojkarna,2,2023-07-15
Super League,Malaysia,Kuala Lumpur,1,Negeri Seem.,1,2023-07-15
Super League,Malaysia,Sabah,4,Sri Pahang,0,2023-07-15
Super League,Malaysia,Selangor,3,Pulau Pinang,0,2023-07-15
Club Friendlies,World,Salzburg,4,Hamburg,1,2023-07-15
Club Friendlies,World,Perth,2,West Ham,6,2023-07-15
Club Friendlies,World,Neftçi,0,Fenerbahçe,1,2023-07-15
Club Friendlies,World,Feyenoord,0,R. Union SG,0,2023-07-15
Club Friendlies,World,Beşiktaş,1,Augsburg,1,2023-07-15
Club Friendlies,World,Crystal Palace,2,Brøndby,2,2023-07-15
Club Friendlies,World,Salzburg,0,Slovácko,3,2023-07-15
Club Friendlies,World,Northampton,0,Leicester,1,2023-07-15
Club Friendlies,World,Fehérvár,2,Trabzonspor,2,2023-07-15
Club Friendlies,World,BW Linz,1,PSV,2,2023-07-15
Club Friendlies,World,Göztepe,1,Southampton,1,2023-07-15
Ligue 1,Algeria,Belouizdad,3,Kabylie,2,2023-07-15
Ligue 1,Algeria,CS Constantine,3,USM Alger,0,2023-07-15
Ligue 1,Algeria,MC Alger,1,Bayadh,0,2023-07-15
Ligue 1,Algeria,NC Magra,5,HBCL,2,2023-07-15
Ligue 1,Algeria,RC Arbaâ,1,Paradou,3,2023-07-15
Ligue 1,Algeria,US Biskra,2,MC Oran,1,2023-07-15
Ligue 1,Algeria,Saoura,1,ES Sétif,1,2023-07-15
Ligue 1,Algeria,ASO Chlef,2,Khenchela,0,2023-07-15
Primera Nacional,Argentina,Güemes,0,Alvarado,2,2023-07-15
Primera Nacional,Argentina,SM Tucumán,1,San Telmo,0,2023-07-15
Primera Nacional,Argentina,Tristán Suárez,0,Independiente,3,2023-07-15
Primera Nacional,Argentina,Almirante Br,2,San Martín SJ,1,2023-07-15
Primera Nacional,Argentina,Chacarita,1,Chaco,0,2023-07-15
Primera Nacional,Argentina,Patronato,1,Gim Mendoza,0,2023-07-15
Primera Nacional,Argentina,Gimn Jujuy,1,Est Caseros,2,2023-07-15
Torneo Federal A,Argentina,Unión Sun,0,Ind Chivilcoy,2,2023-07-15
Torneo Federal A,Argentina,Argentino MM,1,Peñarol,1,2023-07-15
Torneo Federal A,Argentina,Ferro Carril,1,SM Mendoza,0,2023-07-15
Torneo Federal A,Argentina,Boca Unidos,0,Gimnasia Tiro,0,2023-07-15
Torneo Federal A,Argentina,Atenas,2,Las Heras,1,2023-07-15
Prim B Metro,Argentina,Acassuso,1,Fénix,0,2023-07-15
Prim B Metro,Argentina,Ituzaingó,0,Los Andes,0,2023-07-15
Prim B Metro,Argentina,Merlo,0,Armenio,3,2023-07-15
Queensland NPL,Australia,Moreton Bay,2,Redlands Utd,1,2023-07-15
Queensland NPL,Australia,Rochedale,0,Roar,4,2023-07-15
Queensland NPL,Australia,Gold Coast Utd,2,Lions,0,2023-07-15
Queensland NPL Women,Australia,Gold Coast Utd,6,Souths Utd NPL,0,2023-07-15
Queensland NPL Women,Australia,Eastern Sub,4,Sunshine Coast,0,2023-07-15
Victoria NPL,Australia,Bentleigh,0,South Melb,2,2023-07-15
Victoria NPL,Australia,Heidelberg,1,Avondale,1,2023-07-15
Victoria NPL,Australia,Port Melbourne,2,Oakleigh,0,2023-07-15
Victoria NPL,Australia,Hume City,0,Green Gully,1,2023-07-15
Victoria NPL,Australia,Dandenong,6,North Geelong,0,2023-07-15
Victoria NPL Women,Australia,Alamein,3,South Melb,3,2023-07-15
Victoria NPL Women,Australia,Boroondara,4,Southern Utd,1,2023-07-15
New South Wales NPL,Australia,Bulls,1,Sydney Olympic,3,2023-07-15
New South Wales NPL,Australia,Mt Druitt Town,1,Manly Utd,2,2023-07-15
New South Wales NPL,Australia,Sutherland,0,Blacktown City,1,2023-07-15
