Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
FIFA Women's World Cup,World,England,0,Nigeria,0,2023-08-07
FIFA Women's World Cup,World,Australia,2,Denmark,0,2023-08-07
Serie A,Brazil,Bahia,3,América MG,1,2023-08-07
Serie A,Brazil,Coritiba,0,RB Bragantino,1,2023-08-07
Serie A,Brazil,Cruzeiro,0,Botafogo,0,2023-08-07
Serie A,Brazil,Cuiabá,3,Flamengo,0,2023-08-07
Superliga,Denmark,OB,1,Viborg,2,2023-08-07
Primera A,Colombia,Equidad,1,América,1,2023-08-07
Primera A,Colombia,Cali,1,Atl. Nacional,1,2023-08-07
Primera A,Colombia,Pasto,2,Santa Fe,0,2023-08-07
Primera División,Chile,Copiapó,1,Curicó Unido,1,2023-08-07
Primera División,Chile,U. La Calera,2,Palestino,3,2023-08-07
Ekstraklasa,Poland,Puszcza,1,Stal Mielec,0,2023-08-07
Allsvenskan,Sweden,Malmö,3,Halmstad,0,2023-08-07
Allsvenskan,Sweden,Norrköping,3,IFK Göteborg,0,2023-08-07
Allsvenskan,Sweden,Varberg,0,Mjällby,3,2023-08-07
Ligue 2,France,Pau,3,Bordeaux,0,2023-08-07
Club Friendlies,World,Bayern München,4,Monaco,2,2023-08-07
Club Friendlies,World,Liverpool,3,Darmstadt 98,1,2023-08-07
Primera Nacional,Argentina,Patronato,3,Morón,2,2023-08-07
Primera Nacional,Argentina,Agropecuario,1,Temperley,3,2023-08-07
Primera Nacional,Argentina,Flandria,1,Estudiantes RC,0,2023-08-07
Torneo Federal A,Argentina,Belgrano,1,Unión Sun,0,2023-08-07
Torneo Federal A,Argentina,9 de Julio,2,Juv Antoniana,0,2023-08-07
Torneo Federal A,Argentina,Sol de América,2,Boca Unidos,1,2023-08-07
Torneo Federal A,Argentina,Sol de Mayo,1,Santamarina,1,2023-08-07
Premier League,Armenia,West Armenia,1,Alashkert,4,2023-08-07
Premier League,Armenia,Urartu,2,Ararat-Armenia,1,2023-08-07
Primera División,Bolivia,Real Tomayapo,0,The Strongest,0,2023-08-07
Primera División,Bolivia,Wilstermann,3,Always Ready,0,2023-08-07
Serie B,Brazil,Ceará,1,ABC,0,2023-08-07
Serie D,Brazil,Retrô,2,Pacajus,1,2023-08-07
Serie D,Brazil,Maringá,1,Camboriú,1,2023-08-07
First League,Bulgaria,CSKA 1948,1,Hebar 1918,1,2023-08-07
First League,Bulgaria,Beroe,2,Krumovgrad,0,2023-08-07
Canadian Premier League,Canada,Vancouver FC,0,Valour,0,2023-08-07
Canadian Premier League,Canada,Wanderers,1,Pacific,2,2023-08-07
Primera B,Chile,Temuco,0,Morning,2,2023-08-07
Primera B,Colombia,Atlético,0,Bogotá,2,2023-08-07
Primera División,Costa Rica,Saprissa,1,Herediano,2,2023-08-07
Liga Pro,Ecuador,Barcelona,2,Gualaceo,0,2023-08-07
Veikkausliiga,Finland,KTP,1,Inter Turku,4,2023-08-07
Veikkausliiga,Finland,Lahti,1,Honka,0,2023-08-07
Liga Nacional,Guatemala,Achuapa,2,Municipal,2,2023-08-07
Liga Nacional,Guatemala,Xinabajul,2,Coatepeque,2,2023-08-07
Liga Nacional,Honduras,Marathón,2,Vida,0,2023-08-07
NB I,Hungary,Kecskemét,3,Kisvárda,1,2023-08-07
Úrvalsdeild,Iceland,Valur,4,KA,2,2023-08-07
Liga 1,Indonesia,Persita,0,PSM,1,2023-08-07
Liga 1,Indonesia,Bali United,1,Persik,1,2023-08-07
A Lyga,Lithuania,Panevėžys,2,H. Litauen,2,2023-08-07
Liga de Expansión MX,Mexico,Morelia,1,Celaya,0,2023-08-07
Liga de Expansión MX,Mexico,La Paz,2,Tapatío,2,2023-08-07
Leagues Cup,N/C America,Dallas,4,Inter Miami,4,2023-08-07
Premiership,Northern Ireland,Larne,4,Dungannon,4,2023-08-07
2. Division,Norway,Gjøvik-Lyn,N/A,Brann II,N/A,2023-08-07
Division Profesional,Paraguay,Nacional,2,Guaireña,0,2023-08-07
Primera División,Peru,Melgar,0,Universitario,1,2023-08-07
Primera División,Peru,Acad. Cantolao,1,Sport Huancayo,1,2023-08-07
Primera División,Peru,Deportivo G.,5,Dep. Municipal,2,2023-08-07
I Liga,Poland,Arka,2,Polonia,3,2023-08-07
I Liga,Poland,Resovia,1,Podbeskidzie,1,2023-08-07
First Division,Republic of Ireland,Bray,2,Longford,4,2023-08-07
First Division,Republic of Ireland,Galway Utd,3,Treaty United,0,2023-08-07
First Division,Republic of Ireland,Wexford,0,Waterford,1,2023-08-07
First Division,Republic of Ireland,Athlone,4,Finn Harps,1,2023-08-07
First Division,Republic of Ireland,Kerry,2,Cobh,2,2023-08-07
Liga I,Romania,Sepsi,1,Oţelul,1,2023-08-07
Liga I,Romania,Voluntari,2,Rapid,1,2023-08-07
Super Liga,Serbia,Radnik,2,Spartak,0,2023-08-07
1. SNL,Slovenia,Bravo,N/A,Celje,N/A,2023-08-07
1. SNL,Slovenia,Aluminij,N/A,Koper,N/A,2023-08-07
Superettan,Sweden,Trelleborg,2,Örebro,2,2023-08-07
Ettan,Sweden,Trollhättan,4,Ahlafors,1,2023-08-07
Persha Liga,Ukraine,Chernihiv,0,Inhulets',2,2023-08-07
Persha Liga,Ukraine,Hirnyk-Sport,1,FSC Mariupol,0,2023-08-07
Persha Liga,Ukraine,Dinaz V.,2,Kremin',1,2023-08-07
Persha Liga,Ukraine,Livyi Bereh,1,SK Poltava,3,2023-08-07
MLS Next Pro,USA,New England II,1,New York RB II,1,2023-08-07
MLS Next Pro,USA,Houston II,3,Sporting KC II,1,2023-08-07
MLS Next Pro,USA,Huntsville,1,Cincinnati II,0,2023-08-07
MLS Next Pro,USA,St. Louis II,4,Real Monarchs,0,2023-08-07
MLS Next Pro,USA,LA Galaxy II,1,Earthquakes II,4,2023-08-07
MLS Next Pro,USA,LAFC II,0,Austin II,0,2023-08-07
NWSL Challenge Cup,USA,Reign,0,Thorns,0,2023-08-07
Primera División,Venezuela,Puerto Cabello,2,Angostura,0,2023-08-07
Primera División,Venezuela,UCV,2,Colmenárez,1,2023-08-07
