Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Chelsea,2,Bournemouth,0,2022-12-27
Premier League,England,Man Utd,3,Nottm Forest,0,2022-12-27
Championship,England,Reading,2,Swansea,1,2022-12-27
Championship,England,Burnley,3,Birmingham,0,2022-12-27
AFF Championship,Asia,Laos,0,Singapore,2,2022-12-27
AFF Championship,Asia,Vietnam,3,Malaysia,0,2022-12-27
A-League Men,Australia,Melbourne City,1,Central Coast,0,2022-12-27
A-League Men,Australia,Adelaide Utd,0,Newcastle,1,2022-12-27
Süper Lig,Turkey,Ankaragücü,1,Ümraniye,2,2022-12-27
Süper Lig,Turkey,Başakşehir,2,Antalyaspor,0,2022-12-27
Süper Lig,Turkey,Fenerbahçe,4,Hatay,0,2022-12-27
First Division A,Belgium,Sint-Truiden,2,ZW,0,2022-12-27
First Division A,Belgium,Westerlo,3,Antwerp,3,2022-12-27
League One,England,Bolton,0,Derby,0,2022-12-27
League Two,England,L Orient,0,Stevenage,0,2022-12-27
A-League Women,Australia,Melbourne City,1,Perth Glory,0,2022-12-27
CSL,China PR,Cangzhou,3,Hebei FC,0,2022-12-27
CSL,China PR,Guangzhou,1,Changchun,4,2022-12-27
CSL,China PR,Guoan,0,Port,3,2022-12-27
CSL,China PR,Henan,1,Shenhua,1,2022-12-27
CSL,China PR,Rongcheng,3,Wuhan Yangtze,1,2022-12-27
CSL,China PR,Shenzhen,0,Guangzhou City,3,2022-12-27
CSL,China PR,Shandong,3,Meizhou,0,2022-12-27
CSL,China PR,Tianjin JMT,0,Dalian,3,2022-12-27
CSL,China PR,Three Towns,2,Zhejiang,0,2022-12-27
Premier League,Egypt,Pyramids,3,Ittihad,0,2022-12-27
