Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
La Liga,Spain,Cádiz,1,Elche,1,2023-01-16
Serie A,Italy,Empoli,1,Sampdoria,0,2023-01-16
AFF Championship,Asia,Thailand,1,Vietnam,0,2023-01-16
Liga MX,Mexico,Tigres,4,Pachuca,1,2023-01-16
Primeira Liga,Portugal,Estoril,2,Casa Pia,0,2023-01-16
Super League 1,Greece,Ionikos,0,Volos,1,2023-01-16
League One,England,Port Vale,0,Peterborough,2,2023-01-16
Serie B,Italy,Genoa,1,Venezia,0,2023-01-16
Ligue 2,France,Niort,0,Saint-Étienne,1,2023-01-16
Club Friendlies,World,Salzburg,2,Sparta,1,2023-01-16
CAF African Nations Championship,Africa,Mali,3,Angola,3,2023-01-16
CAF African Nations Championship,Africa,Cameroon,1,Congo,0,2023-01-16
Gulf Cup of Nations,Asia,Iraq,2,Qatar,1,2023-01-16
Gulf Cup of Nations,Asia,Bahrain,0,Oman,1,2023-01-16
Paulista A1,Brazil,São Paulo,0,Ituano,0,2023-01-16
Carioca Série A,Brazil,Flamengo,4,Portuguesa,1,2023-01-16
Paranaense 1,Brazil,Operário,2,Cianorte,0,2023-01-16
Catarinense 1,Brazil,Brusque,2,Barra,0,2023-01-16
Catarinense 1,Brazil,Criciúma,0,Concórdia,0,2023-01-16
Cearense 1,Brazil,Atlético CE,1,Pacajus,1,2023-01-16
Baiano 1,Brazil,Jacobinense,1,Doce Mel,0,2023-01-16
Baiano 1,Brazil,Jacuipense,0,Bahia,1,2023-01-16
Pernambucano 1,Brazil,Retrô,2,Central,0,2023-01-16
Potiguar 1,Brazil,Potiguar M,5,Alecrim,1,2023-01-16
Super Cup,Chile,Colo Colo,1,Magallanes,1,2023-01-16
Primera División,Costa Rica,San Carlos,1,Puntarenas,1,2023-01-16
Primera División,Costa Rica,Saprissa,3,Guanacasteca,0,2023-01-16
Primera División,Costa Rica,SP. San José,4,Grecia,3,2023-01-16
1. Division,Cyprus,Omonia,1,AEL,0,2023-01-16
Cup,Egypt,Zamalek,1,Pyramids,1,2023-01-16
Premier League 2,England,Crystal Palace,1,Fulham,2,2023-01-16
Premier League 2 Division Two,England,Leeds,1,WBA,2,2023-01-16
National 1,France,Bourg,3,Concarneau,2,2023-01-16
3. Liga,Germany,Ingolstadt,1,Aue,2,2023-01-16
Super League 2,Greece,Apollon Pontou,3,Makedonikos N.,1,2023-01-16
Super League 2,Greece,Kallithea,2,Kalamata,1,2023-01-16
I-League,India,Sudeva,1,Aizawl,2,2023-01-16
Liga 1,Indonesia,RANS,0,PSIS,1,2023-01-16
Persian Gulf Pro League,Iran,Aluminium Arak,0,Gol Gohar,0,2023-01-16
Ligat Ha'al,Israel,Beitar,2,Maccabi TA,2,2023-01-16
Serie C,Italy,Crotone,1,Pescara,0,2023-01-16
Eerste Divisie,Netherlands,Eindhoven,4,Den Bosch,1,2023-01-16
Eerste Divisie,Netherlands,TOP Oss,1,AZ II,3,2023-01-16
Eerste Divisie,Netherlands,Utrecht II,0,Dordrecht,1,2023-01-16
PSL,South Africa,Mamelodi,1,SuperSport Utd,0,2023-01-16
Segunda División,Spain,Albacete,1,Leganés,0,2023-01-16
1. Lig,Turkey,Pendik,1,Erzurumspor,1,2023-01-16
