Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
Premier League,England,Nottm Forest,1,Aston Villa,1,2022-10-10
La Liga,Spain,Elche,1,Mallorca,1,2022-10-10
Serie A,Italy,Fiorentina,0,Lazio,4,2022-10-10
MLS,USA,Austin,1,Colorado,1,2022-10-10
MLS,USA,Dallas,2,Sporting KC,1,2022-10-10
MLS,USA,Houston,1,Galaxy,3,2022-10-10
MLS,USA,Los Angeles,0,Nashville,1,2022-10-10
MLS,USA,Minnesota,2,Whitecaps,0,2022-10-10
MLS,USA,Salt Lake,3,Portland,1,2022-10-10
MLS,USA,Sounders,2,Earthquakes,2,2022-10-10
Süper Lig,Turkey,Başakşehir,0,Sivasspor,2,2022-10-10
Süper Lig,Turkey,Trabzonspor,0,Kasımpaşa,0,2022-10-10
Liga MX,Mexico,Puebla,1,Chivas,1,2022-10-10
Serie A,Brazil,Atl. Mineiro,0,Ceará,0,2022-10-10
Serie A,Brazil,Coritiba,2,RB Bragantino,1,2022-10-10
Serie A,Brazil,Fluminense,0,América MG,2,2022-10-10
Liga Profesional Argentina,Argentina,Boca Juniors,2,Aldosivi,1,2022-10-10
Liga Profesional Argentina,Argentina,Patronato,0,River Plate,1,2022-10-10
Liga Profesional Argentina,Argentina,Argentinos,1,Huracán,1,2022-10-10
Liga Profesional Argentina,Argentina,R. Central,0,Def y Justicia,0,2022-10-10
Primeira Liga,Portugal,Arouca,4,Famalicão,1,2022-10-10
Superliga,Denmark,Horsens,0,AaB,0,2022-10-10
Primera A,Colombia,Cali,1,América,0,2022-10-10
Primera A,Colombia,Bucaramanga,0,Junior,1,2022-10-10
Primera División,Uruguay,Peñarol,0,Plaza Colonia,1,2022-10-10
Primera División,Chile,Everton,3,Cobresal,3,2022-10-10
Primera División,Chile,Audax,0,U. La Calera,2,2022-10-10
Ekstraklasa,Poland,Raków,1,Miedź,0,2022-10-10
Ekstraklasa,Poland,Piast,1,Widzew,2,2022-10-10
Allsvenskan,Sweden,Norrköping,2,Mjällby,2,2022-10-10
Allsvenskan,Sweden,Hammarby,5,Varberg,1,2022-10-10
Super League 1,Greece,Atromitos,2,Giannina,1,2022-10-10
Ligue 2,France,Sochaux,2,Saint-Étienne,1,2022-10-10
Primera Nacional,Argentina,Atlanta,4,Gim Mendoza,1,2022-10-10
Primera Nacional,Argentina,Instituto,3,Dep Madryn,1,2022-10-10
Primera Nacional,Argentina,Sacachispas,0,Estudiantes RC,1,2022-10-10
Primera Nacional,Argentina,Santamarina,4,Güemes,2,2022-10-10
Primera Nacional,Argentina,SM Tucumán,3,Flandria,0,2022-10-10
Primera Nacional,Argentina,Tristán Suárez,2,Temperley,1,2022-10-10
Primera Nacional,Argentina,Independiente,1,Nueva Chicago,0,2022-10-10
Torneo Federal A,Argentina,Central Norte,1,Douglas Haig,1,2022-10-10
Torneo Federal A,Argentina,Liniers BB,0,Desamparados,0,2022-10-10
Torneo Federal A,Argentina,Circulo Dep.,1,Camioneros,1,2022-10-10
Torneo Federal A,Argentina,Las Heras,1,Sansinena,0,2022-10-10
Premier League,Armenia,Alashkert,5,Noah,0,2022-10-10
Primera División,Bolivia,Guabirá,2,O. Petrolero,1,2022-10-10
Primera División,Bolivia,Wilstermann,1,Blooming,0,2022-10-10
First League,Bulgaria,Spartak Varna,0,Loko Plovdiv,2,2022-10-10
First League,Bulgaria,Ludogorets,2,CSKA,1,2022-10-10
Canadian Premier League,Canada,Atlético,2,York,2,2022-10-10
Primera B,Chile,Iquique,0,Barnechea,2,2022-10-10
Primera B,Chile,Fernández Vial,1,San Luis,1,2022-10-10
Primera B,Chile,Morning,2,Copiapó,1,2022-10-10
Primera División,Costa Rica,Puntarenas,0,Herediano,0,2022-10-10
1. Division,Cyprus,AEL,1,Omonia,0,2022-10-10
1. Division,Cyprus,Anorthosis,0,Apollon,1,2022-10-10
FNL,Czech Republic,Sigma II,4,Slavia II,0,2022-10-10
Liga Pro,Ecuador,Emelec,0,Orense,0,2022-10-10
Primera Division,El Salvador,Platense,2,Águila,1,2022-10-10
Primera Division,El Salvador,FAS,1,Santa Tecla,1,2022-10-10
Premier League 2,England,Leicester,0,Fulham,7,2022-10-10
Premier League 2 Division Two,England,WBA,5,Middlesbrough,2,2022-10-10
Premier League 2 Division Two,England,Derby,0,Nottingham,1,2022-10-10
Premier League 2 Division Two,England,Sunderland,0,Leeds,1,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Netherlands,2,Sweden,0,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Turkey,0,Greece,2,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Eire,0,France,1,2022-10-10
UEFA U19 Championship Women Qualification,Europe,N. Ireland,0,Poland,8,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Azerbaijan,0,Croatia,1,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Cyprus,0,Montenegro,1,2022-10-10
UEFA U19 Championship Women Qualification,Europe,Belarus,4,Georgia,0,2022-10-10
Veikkausliiga,Finland,SJK,0,Honka,0,2022-10-10
3. Liga,Germany,Hallescher FC,0,Dortmund II,0,2022-10-10
Liga Nacional,Guatemala,Xinabajul,3,Guastatoya,0,2022-10-10
Liga Nacional,Honduras,Olancho,2,Honduras,1,2022-10-10
NB I,Hungary,Fehérvár,0,Újpest,1,2022-10-10
Úrvalsdeild,Iceland,FH,4,Leiknir R,2,2022-10-10
Úrvalsdeild,Iceland,ÍBV,2,Keflavík,1,2022-10-10
Úrvalsdeild,Iceland,Stjarnan,2,Víkingur R,1,2022-10-10
Indian Super League,India,Mohun Bagan,1,Chennaiyin,2,2022-10-10
Ligat Ha'al,Israel,Kiryat Shmona,1,Ashdod,1,2022-10-10
Ligat Ha'al,Israel,H Be'er Sheva,2,H Haifa,2,2022-10-10
Ligat Ha'al,Israel,Maccabi TA,3,Hapoel TA,0,2022-10-10
Serie C,Italy,Siena,0,Cesena,0,2022-10-10
Liga de Expansión MX,Mexico,Atlante,4,Tapatío,1,2022-10-10
1. Division,Norway,Åsane,1,Raufoss,0,2022-10-10
1. Division,Norway,Fredrikstad,1,Bryne,3,2022-10-10
1. Division,Norway,KFUM,0,Stabæk,0,2022-10-10
1. Division,Norway,Ranheim,0,Kongsvinger,2,2022-10-10
1. Division,Norway,Sandnes,2,Grorud,4,2022-10-10
2. Division,Norway,Alta,1,Vålerenga II,2,2022-10-10
Division Profesional,Paraguay,Libertad,2,12 Octubre,2,2022-10-10
Division Profesional,Paraguay,Guaireña,3,Resistencia,2,2022-10-10
Primera División,Peru,Sport Huancayo,1,Binacional,0,2022-10-10
I Liga,Poland,Z Sosnowiec,2,Nieciecza,1,2022-10-10
Segunda Liga,Portugal,Trofense,0,Feirense,3,2022-10-10
Liga I,Romania,U Craiova 1948,0,Chindia,1,2022-10-10
Liga I,Romania,Arad,1,CFR,1,2022-10-10
Saudi League,Saudi Arabia,Raed,0,Tai,2,2022-10-10
Saudi League,Saudi Arabia,Hilal,1,Shabab,1,2022-10-10
Saudi League,Saudi Arabia,Wehda,2,Al Batin,0,2022-10-10
Super Liga,Serbia,Radnički Niš,1,Radnički Krag,3,2022-10-10
1. SNL,Slovenia,Radomlje,1,Gorica,1,2022-10-10
Segunda División,Spain,Eibar,0,Mirandés,0,2022-10-10
Superettan,Sweden,Örebro,1,Dalkurd,3,2022-10-10
1. Lig,Turkey,Altay,0,Rize,2,2022-10-10
USL Championship,USA,Legion,1,San Antonio,2,2022-10-10
USL Championship,USA,Sacramento,1,Pittsburgh,1,2022-10-10
USL Championship,USA,SD Loyal,3,New Mexico Utd,3,2022-10-10
Primera División,Venezuela,Deportivo Lara,1,Portuguesa,0,2022-10-10
Primera División,Venezuela,Puerto Cabello,0,Táchira,0,2022-10-10
Friendlies Women,World,Canada,4,Morocco,0,2022-10-10
Friendlies Women,World,Italy,0,Brazil,1,2022-10-10
