Competition,Country,Home Team,Home Score,Away Team,Away Score,Date
UEFA Champions League,Europe,Benfica,3,Dynamo Kyiv,0,2022-08-23
UEFA Champions League,Europe,Crvena Zvezda,2,M Haifa,2,2022-08-23
UEFA Champions League,Europe,Viktoria Plzeň,2,Qarabağ,1,2022-08-23
UEFA Europa Conference League,Europe,APOEL,3,Djurgården,2,2022-08-23
League Cup,England,Walsall,0,Charlton,1,2022-08-23
League Cup,England,Sheff Wed,3,Rochdale,0,2022-08-23
League Cup,England,Shrewsbury,0,Burnley,1,2022-08-23
League Cup,England,Barrow,2,Lincoln,2,2022-08-23
League Cup,England,Bolton,1,Aston Villa,4,2022-08-23
League Cup,England,Bradford,1,Blackburn,2,2022-08-23
League Cup,England,Cambridge Utd,0,Southampton,3,2022-08-23
League Cup,England,Colchester,0,Brentford,2,2022-08-23
League Cup,England,Crawley,2,Fulham,0,2022-08-23
League Cup,England,Derby,1,West Bromwich,0,2022-08-23
League Cup,England,Fleetwood,0,Everton,1,2022-08-23
League Cup,England,Gillingham,0,Exeter,0,2022-08-23
League Cup,England,Grimsby,0,Nottm Forest,3,2022-08-23
League Cup,England,Newport,3,Portsmouth,2,2022-08-23
League Cup,England,Norwich,2,Bournemouth,2,2022-08-23
League Cup,England,Oxford,0,Crystal Palace,2,2022-08-23
League Cup,England,Rotherham,0,Morecambe,1,2022-08-23
League Cup,England,Stevenage,1,Peterborough,0,2022-08-23
League Cup,England,Stockport,0,Leicester,0,2022-08-23
League Cup,England,Watford,0,MK Dons,2,2022-08-23
League Cup,England,Wolves,2,Preston,1,2022-08-23
Serie A,Brazil,Avaí,0,Internacional,1,2022-08-23
Liga Profesional Argentina,Argentina,Racing Club,1,San Lorenzo,2,2022-08-23
Liga Profesional Argentina,Argentina,Platense,0,Talleres,0,2022-08-23
Liga Profesional Argentina,Argentina,Vélez,1,Sarmiento,1,2022-08-23
Primera A,Colombia,Pasto,2,Once Caldas,0,2022-08-23
Primera División,Uruguay,Maldonado,1,Peñarol,1,2022-08-23
Premier League,Ukraine,Shakhtar D,0,Metalist 1925,0,2022-08-23
Premier League,Ukraine,Chornomorets,0,Veres Rivne,1,2022-08-23
Premier League,Ukraine,Zorya,3,Vorskla,1,2022-08-23
Premier League,Ukraine,Kolos,1,Kryvbas KR,0,2022-08-23
Primera Nacional,Argentina,Atlanta,0,Rafaela,0,2022-08-23
Primera Nacional,Argentina,Güemes,0,Tristán Suárez,0,2022-08-23
Victoria NPL Women,Australia,Box Hill,0,Calder Utd,1,2022-08-23
Primera División,Bolivia,Santa Cruz,2,Royal Pari,1,2022-08-23
Copa Paulista,Brazil,São Bento,1,Primavera,1,2022-08-23
Copa Chile,Chile,U. de Chile,1,Cobresal,0,2022-08-23
Copa Chile,Chile,Coquimbo,0,Huachipato,0,2022-08-23
Primera B,Colombia,Valledupar,3,Bogotá,3,2022-08-23
Liga Pro,Ecuador,Guayaquil City,0,Ind. del Valle,1,2022-08-23
